Program: faissGPU Topk: 1000 Num_split: 1 Batch: 128
L	m	k_star	|	w	Reorder	Metric
500	20	256	|	384	-1	dot_product
0.261 %	0.46375 %	0.635112 %	0.6933886 %	|	0.6965 %	0.9264 %	0.88255 %	0.9753 %	0.96312 %	0.939255 %	1662.0538234710693
500	20	256	|	448	-1	dot_product
0.2621 %	0.46515 %	0.638211 %	0.6975017 %	|	0.6985 %	0.9317 %	0.88914 %	0.9819 %	0.97197 %	0.949481 %	1877.3272037506104
500	25	256	|	1	-1	dot_product
0.2155 %	0.33708 %	0.394651 %	0.3310941 %	|	0.4327 %	0.478 %	0.46754 %	0.4795 %	0.47184 %	0.434494 %	389.3923759460449
500	25	256	|	16	-1	dot_product
0.3167 %	0.51106 %	0.645798 %	0.6779005 %	|	0.7137 %	0.8499 %	0.82081 %	0.8637 %	0.84922 %	0.826963 %	503.16476821899414
500	25	256	|	32	-1	dot_product
0.3243 %	0.52119 %	0.661418 %	0.699816 %	|	0.7343 %	0.8819 %	0.84803 %	0.8986 %	0.88071 %	0.859531 %	567.4045085906982
500	25	256	|	64	-1	dot_product
0.3284 %	0.52924 %	0.672851 %	0.7151235 %	|	0.7479 %	0.903 %	0.86949 %	0.9218 %	0.90596 %	0.884437 %	680.591344833374
500	25	256	|	128	-1	dot_product
0.3326 %	0.53517 %	0.68218 %	0.7269784 %	|	0.759 %	0.9207 %	0.88658 %	0.9418 %	0.92681 %	0.906253 %	904.4482707977295
500	25	256	|	256	-1	dot_product
0.3351 %	0.54114 %	0.691541 %	0.738668 %	|	0.7703 %	0.9387 %	0.90545 %	0.962 %	0.95001 %	0.929268 %	1309.682846069336
500	25	256	|	320	-1	dot_product
0.3365 %	0.54299 %	0.695133 %	0.7432875 %	|	0.774 %	0.9457 %	0.9124 %	0.9712 %	0.95891 %	0.938742 %	1651.8936157226562
500	25	256	|	384	-1	dot_product
0.3374 %	0.54481 %	0.698432 %	0.7478928 %	|	0.7782 %	0.9521 %	0.9188 %	0.9784 %	0.96706 %	0.948 %	1901.8135070800781
500	25	256	|	448	-1	dot_product
0.3383 %	0.54637 %	0.702646 %	0.7536354 %	|	0.7807 %	0.9573 %	0.92677 %	0.9845 %	0.97692 %	0.959783 %	2290.1999950408936
500	50	256	|	1	-1	dot_product
0.3321 %	0.41971 %	0.426527 %	0.3340517 %	|	0.4743 %	0.4795 %	0.47176 %	0.4795 %	0.47184 %	0.434521 %	404.5977592468262
500	50	256	|	16	-1	dot_product
0.5444 %	0.69263 %	0.76562 %	0.7591399 %	|	0.8416 %	0.8634 %	0.8486 %	0.8641 %	0.85022 %	0.830064 %	541.9561862945557
500	50	256	|	32	-1	dot_product
0.5592 %	0.7114 %	0.789852 %	0.7942841 %	|	0.8725 %	0.8983 %	0.8803 %	0.8993 %	0.88223 %	0.863832 %	628.8235187530518
500	50	256	|	64	-1	dot_product
0.5699 %	0.72553 %	0.80803 %	0.8198899 %	|	0.8931 %	0.9215 %	0.90547 %	0.9225 %	0.90789 %	0.889925 %	782.4819087982178
500	50	256	|	128	-1	dot_product
0.5766 %	0.73648 %	0.823228 %	0.8403353 %	|	0.9104 %	0.9414 %	0.92633 %	0.9425 %	0.92924 %	0.912963 %	1096.96626663208
500	50	256	|	256	-1	dot_product
0.5855 %	0.7481 %	0.838564 %	0.8605624 %	|	0.9279 %	0.9615 %	0.94949 %	0.963 %	0.95301 %	0.937413 %	1725.0688076019287
500	50	256	|	320	-1	dot_product
0.5887 %	0.75186 %	0.844473 %	0.8683345 %	|	0.9353 %	0.9709 %	0.95843 %	0.9725 %	0.96223 %	0.947487 %	2162.0466709136963
500	50	256	|	384	-1	dot_product
0.5917 %	0.75547 %	0.850224 %	0.8759725 %	|	0.9418 %	0.9781 %	0.96651 %	0.9799 %	0.97058 %	0.95727 %	2598.8075733184814
500	50	256	|	448	-1	dot_product
0.5933 %	0.7593 %	0.857217 %	0.8854776 %	|	0.947 %	0.9843 %	0.97637 %	0.9862 %	0.98069 %	0.969746 %	3125.272750854492
400	20	256	|	1	-1	dot_product
0.1403 %	0.27151 %	0.361234 %	0.3252111 %	|	0.373 %	0.4635 %	0.4367 %	0.4709 %	0.45058 %	0.425302 %	403.9480686187744
400	20	256	|	16	-1	dot_product
0.204 %	0.40233 %	0.571739 %	0.6255655 %	|	0.5892 %	0.8232 %	0.78017 %	0.8843 %	0.8708 %	0.843448 %	527.2195339202881
400	20	256	|	32	-1	dot_product
0.2075 %	0.4065 %	0.578198 %	0.6366364 %	|	0.5993 %	0.8417 %	0.79418 %	0.9074 %	0.89239 %	0.864186 %	658.67018699646
400	20	256	|	64	-1	dot_product
0.2098 %	0.40937 %	0.58254 %	0.6437044 %	|	0.6057 %	0.8549 %	0.80477 %	0.9246 %	0.90842 %	0.878635 %	835.9167575836182
400	20	256	|	128	-1	dot_product
0.2109 %	0.41235 %	0.58678 %	0.6498332 %	|	0.6102 %	0.8641 %	0.81485 %	0.9375 %	0.92322 %	0.892681 %	1286.4525318145752
400	20	256	|	256	-1	dot_product
0.2114 %	0.41416 %	0.591033 %	0.6563355 %	|	0.6148 %	0.8734 %	0.82382 %	0.9516 %	0.93811 %	0.908148 %	2635.78462600708
400	20	256	|	320	-1	dot_product
0.2116 %	0.41465 %	0.592767 %	0.6591384 %	|	0.6163 %	0.8765 %	0.82727 %	0.9565 %	0.94418 %	0.914975 %	2926.888942718506
400	20	256	|	384	-1	dot_product
0.2118 %	0.41579 %	0.595622 %	0.6637053 %	|	0.6188 %	0.8832 %	0.83346 %	0.9663 %	0.95443 %	0.926369 %	3222.403049468994
400	25	256	|	1	-1	dot_product
0.2019 %	0.31066 %	0.382213 %	0.334768 %	|	0.4141 %	0.4663 %	0.44211 %	0.4696 %	0.44862 %	0.424833 %	409.2535972595215
400	25	256	|	16	-1	dot_product
0.2965 %	0.48265 %	0.632197 %	0.6767962 %	|	0.6833 %	0.8563 %	0.82178 %	0.8873 %	0.87568 %	0.85572 %	544.6023941040039
400	25	256	|	32	-1	dot_product
0.2994 %	0.48791 %	0.640813 %	0.691131 %	|	0.6946 %	0.8761 %	0.83943 %	0.9103 %	0.89809 %	0.878471 %	678.9102554321289
400	25	256	|	64	-1	dot_product
0.3021 %	0.4916 %	0.646536 %	0.7006616 %	|	0.7027 %	0.8919 %	0.85276 %	0.9284 %	0.9153 %	0.894901 %	883.2154273986816
400	25	256	|	128	-1	dot_product
0.3037 %	0.49516 %	0.652172 %	0.7089009 %	|	0.7098 %	0.9032 %	0.86499 %	0.9425 %	0.93119 %	0.910631 %	1385.3814601898193
400	25	256	|	256	-1	dot_product
0.3052 %	0.49814 %	0.657653 %	0.7175653 %	|	0.7164 %	0.9159 %	0.877 %	0.9577 %	0.94727 %	0.928098 %	2776.6571044921875
400	25	256	|	320	-1	dot_product
0.3056 %	0.49908 %	0.659864 %	0.7212595 %	|	0.7182 %	0.92 %	0.88169 %	0.963 %	0.95407 %	0.93594 %	3164.848804473877
400	25	256	|	384	-1	dot_product
0.3058 %	0.50062 %	0.663475 %	0.7271842 %	|	0.7225 %	0.928 %	0.88945 %	0.9737 %	0.9653 %	0.949046 %	3559.6675872802734
400	50	256	|	1	-1	dot_product
0.3181 %	0.40108 %	0.418205 %	0.344905 %	|	0.4624 %	0.4695 %	0.4485 %	0.4696 %	0.44864 %	0.425029 %	440.47069549560547
400	50	256	|	16	-1	dot_product
0.5374 %	0.69632 %	0.785488 %	0.7860035 %	|	0.8552 %	0.889 %	0.87608 %	0.8896 %	0.87913 %	0.86427 %	611.8786334991455
400	50	256	|	32	-1	dot_product
0.5469 %	0.70806 %	0.801344 %	0.8110686 %	|	0.8749 %	0.912 %	0.89875 %	0.9129 %	0.90238 %	0.888778 %	779.2830467224121
400	50	256	|	64	-1	dot_product
0.5544 %	0.7169 %	0.812486 %	0.8284558 %	|	0.8916 %	0.9305 %	0.91636 %	0.9314 %	0.92039 %	0.906796 %	1048.227310180664
400	50	256	|	128	-1	dot_product
0.5604 %	0.72479 %	0.822711 %	0.8434595 %	|	0.9037 %	0.9446 %	0.93243 %	0.9457 %	0.93692 %	0.92388 %	1705.6140899658203
400	50	256	|	256	-1	dot_product
0.5666 %	0.7317 %	0.83344 %	0.8592497 %	|	0.9159 %	0.9602 %	0.94892 %	0.9614 %	0.95411 %	0.943345 %	3389.7528648376465
400	50	256	|	320	-1	dot_product
0.5687 %	0.73438 %	0.837963 %	0.8659347 %	|	0.9204 %	0.9656 %	0.95574 %	0.9668 %	0.96123 %	0.952045 %	3919.090747833252
400	50	256	|	384	-1	dot_product
0.5722 %	0.73881 %	0.845274 %	0.8764001 %	|	0.9292 %	0.9765 %	0.967 %	0.9777 %	0.97297 %	0.966502 %	4326.8890380859375
