Program: scann Topk: 1000 Num_split: 1 Batch: 128
L	Threashold	m	|	w	r	Metric
4000	0.55	32	|	90	-1	squared_l2
0.3116 %	0.40452 %	0.490242 %	0.576198 %	|	0.7327 %	0.9496 %	0.85544 %	0.9758 %	0.96047 %	0.899877 %	267.6565647125244
4000	0.55	32	|	110	-1	squared_l2
0.3118 %	0.40505 %	0.49231 %	0.5832057 %	|	0.7362 %	0.956 %	0.8616 %	0.9835 %	0.97158 %	0.915401 %	293.52712631225586
4000	0.55	32	|	130	-1	squared_l2
0.3111 %	0.40529 %	0.493522 %	0.5875989 %	|	0.7363 %	0.9589 %	0.86508 %	0.9877 %	0.97857 %	0.925527 %	313.6253356933594
4000	0.55	32	|	150	-1	squared_l2
0.3108 %	0.40555 %	0.494112 %	0.5905277 %	|	0.7366 %	0.9609 %	0.86713 %	0.9907 %	0.98324 %	0.932365 %	335.54816246032715
4000	0.55	32	|	170	-1	squared_l2
0.3106 %	0.40552 %	0.494406 %	0.5924238 %	|	0.7371 %	0.9629 %	0.86849 %	0.9927 %	0.98635 %	0.937007 %	360.55779457092285
4000	0.55	32	|	200	-1	squared_l2
0.3108 %	0.40524 %	0.494566 %	0.5942393 %	|	0.7375 %	0.9639 %	0.86941 %	0.9942 %	0.98956 %	0.941744 %	387.29023933410645
4000	0.55	32	|	220	-1	squared_l2
0.311 %	0.40531 %	0.494709 %	0.5950341 %	|	0.7379 %	0.965 %	0.8701 %	0.9957 %	0.9913 %	0.944015 %	402.93431282043457
4000	0.55	32	|	250	-1	squared_l2
0.3113 %	0.40522 %	0.494641 %	0.5957103 %	|	0.7376 %	0.9655 %	0.87037 %	0.9965 %	0.99243 %	0.946156 %	440.7696723937988
4000	0.55	32	|	310	-1	squared_l2
0.3114 %	0.40508 %	0.494527 %	0.5962646 %	|	0.7375 %	0.9661 %	0.87041 %	0.9977 %	0.99394 %	0.948433 %	492.1875
4000	0.55	32	|	400	-1	squared_l2
0.3113 %	0.40511 %	0.4943 %	0.5963277 %	|	0.7377 %	0.9671 %	0.87043 %	0.9988 %	0.99496 %	0.949643 %	576.3709545135498
4000	0.55	32	|	500	-1	squared_l2
0.3112 %	0.40508 %	0.494076 %	0.5960999 %	|	0.7379 %	0.9673 %	0.87041 %	0.9991 %	0.99533 %	0.950046 %	659.191370010376
4000	0.55	32	|	800	-1	squared_l2
0.3112 %	0.40497 %	0.493857 %	0.5955385 %	|	0.7375 %	0.9674 %	0.87034 %	0.9992 %	0.99549 %	0.95008 %	904.9468040466309
4000	0.55	32	|	1000	-1	squared_l2
0.3112 %	0.40498 %	0.493815 %	0.5953938 %	|	0.7375 %	0.9674 %	0.87031 %	0.9992 %	0.99548 %	0.95001 %	1048.2020378112793
4000	0.55	32	|	1250	-1	squared_l2
0.3112 %	0.40498 %	0.493793 %	0.5953246 %	|	0.7375 %	0.9674 %	0.87029 %	0.9992 %	0.99547 %	0.949965 %	1264.862298965454
4000	0.55	32	|	1500	-1	squared_l2
0.3112 %	0.40498 %	0.493788 %	0.595306 %	|	0.7375 %	0.9674 %	0.87029 %	0.9992 %	0.99546 %	0.949955 %	1466.3410186767578
4000	0.55	32	|	1750	-1	squared_l2
0.3112 %	0.40498 %	0.493787 %	0.5953028 %	|	0.7375 %	0.9674 %	0.87029 %	0.9992 %	0.99546 %	0.949954 %	1654.294729232788
4000	0.55	32	|	1900	-1	squared_l2
0.3112 %	0.40498 %	0.493787 %	0.5953022 %	|	0.7375 %	0.9674 %	0.87029 %	0.9992 %	0.99546 %	0.949953 %	1778.6383628845215
4000	0.55	32	|	2000	-1	squared_l2
0.3112 %	0.40498 %	0.493787 %	0.595302 %	|	0.7375 %	0.9674 %	0.87029 %	0.9992 %	0.99546 %	0.949954 %	1830.5721282958984
4000	0.55	32	|	2048	-1	squared_l2
0.3112 %	0.40498 %	0.493787 %	0.595302 %	|	0.7375 %	0.9674 %	0.87029 %	0.9992 %	0.99546 %	0.949953 %	1875.2171993255615
4000	0.55	16	|	1	-1	squared_l2
0.0898 %	0.11684 %	0.125865 %	0.0813864 %	|	0.192 %	0.247 %	0.19741 %	0.2509 %	0.20634 %	0.148914 %	66.11752510070801
4000	0.55	16	|	2	-1	squared_l2
0.1148 %	0.15544 %	0.176886 %	0.1256287 %	|	0.268 %	0.3606 %	0.28767 %	0.37 %	0.30621 %	0.224344 %	79.36549186706543
4000	0.55	16	|	4	-1	squared_l2
0.1362 %	0.18892 %	0.23052 %	0.1946631 %	|	0.3384 %	0.4865 %	0.39162 %	0.5071 %	0.4331 %	0.329824 %	108.5977554321289
4000	0.55	16	|	8	-1	squared_l2
0.1529 %	0.21304 %	0.277122 %	0.2860028 %	|	0.3983 %	0.6154 %	0.49196 %	0.6587 %	0.57853 %	0.463604 %	137.1133327484131
4000	0.55	16	|	16	-1	squared_l2
0.1579 %	0.22807 %	0.310031 %	0.3697021 %	|	0.435 %	0.7189 %	0.5744 %	0.7951 %	0.72481 %	0.603744 %	158.07461738586426
4000	0.55	16	|	25	-1	squared_l2
0.157 %	0.23276 %	0.322845 %	0.4079271 %	|	0.4488 %	0.7636 %	0.60828 %	0.8609 %	0.80225 %	0.680564 %	178.6797046661377
4000	0.55	16	|	30	-1	squared_l2
0.1571 %	0.23341 %	0.325856 %	0.4202054 %	|	0.4536 %	0.7778 %	0.6181 %	0.8842 %	0.82959 %	0.707289 %	184.52119827270508
4000	0.55	16	|	35	-1	squared_l2
0.1572 %	0.23365 %	0.328363 %	0.4290448 %	|	0.4542 %	0.7875 %	0.62507 %	0.9013 %	0.85001 %	0.727773 %	190.2754306793213
4000	0.55	16	|	40	-1	squared_l2
0.1581 %	0.23338 %	0.329794 %	0.4357947 %	|	0.4543 %	0.7947 %	0.63018 %	0.9151 %	0.86631 %	0.743576 %	198.78697395324707
4000	0.55	16	|	45	-1	squared_l2
0.1582 %	0.23296 %	0.330878 %	0.4406768 %	|	0.4548 %	0.7997 %	0.634 %	0.9252 %	0.87911 %	0.755798 %	205.92355728149414
4000	0.55	16	|	50	-1	squared_l2
0.1583 %	0.23281 %	0.331589 %	0.44456 %	|	0.4546 %	0.8035 %	0.63701 %	0.9338 %	0.88992 %	0.765696 %	207.258939743042
4000	0.55	16	|	55	-1	squared_l2
0.1581 %	0.23286 %	0.331987 %	0.4476193 %	|	0.4549 %	0.8049 %	0.6387 %	0.9412 %	0.89852 %	0.773833 %	215.23261070251465
4000	0.55	16	|	60	-1	squared_l2
0.1579 %	0.23299 %	0.33233 %	0.4500539 %	|	0.4559 %	0.8055 %	0.64016 %	0.9458 %	0.90539 %	0.780697 %	224.09510612487793
4000	0.55	16	|	65	-1	squared_l2
0.1575 %	0.23255 %	0.332527 %	0.4518974 %	|	0.4563 %	0.8077 %	0.64188 %	0.9495 %	0.91157 %	0.785913 %	229.07304763793945
4000	0.55	16	|	75	-1	squared_l2
0.1573 %	0.23243 %	0.332822 %	0.4547086 %	|	0.4566 %	0.8114 %	0.64403 %	0.9568 %	0.92128 %	0.794539 %	236.57679557800293
4000	0.55	16	|	90	-1	squared_l2
0.1578 %	0.23209 %	0.33262 %	0.4571764 %	|	0.4566 %	0.816 %	0.64521 %	0.965 %	0.92996 %	0.802661 %	254.49657440185547
4000	0.55	16	|	110	-1	squared_l2
0.1583 %	0.23164 %	0.331917 %	0.4587506 %	|	0.457 %	0.8166 %	0.64494 %	0.9709 %	0.93665 %	0.808667 %	271.67201042175293
4000	0.55	16	|	130	-1	squared_l2
0.158 %	0.23107 %	0.331423 %	0.4593244 %	|	0.4559 %	0.8161 %	0.64444 %	0.9737 %	0.94064 %	0.812043 %	290.48633575439453
4000	0.55	16	|	150	-1	squared_l2
0.1579 %	0.23051 %	0.330707 %	0.4592142 %	|	0.4557 %	0.816 %	0.64389 %	0.9761 %	0.94296 %	0.81363 %	305.6027889251709
4000	0.55	16	|	170	-1	squared_l2
0.1575 %	0.23012 %	0.330227 %	0.4589801 %	|	0.4552 %	0.8156 %	0.64321 %	0.9766 %	0.94417 %	0.814552 %	324.78952407836914
4000	0.55	16	|	200	-1	squared_l2
0.1574 %	0.22946 %	0.329529 %	0.4582622 %	|	0.455 %	0.8139 %	0.64249 %	0.9776 %	0.94584 %	0.814777 %	353.30748558044434
4000	0.55	16	|	220	-1	squared_l2
0.1573 %	0.22933 %	0.329134 %	0.4577508 %	|	0.4549 %	0.8141 %	0.64193 %	0.9775 %	0.94608 %	0.814553 %	363.42549324035645
4000	0.55	16	|	250	-1	squared_l2
0.1575 %	0.22913 %	0.328594 %	0.4570013 %	|	0.4548 %	0.8136 %	0.64114 %	0.9779 %	0.9462 %	0.813967 %	389.4169330596924
4000	0.55	16	|	310	-1	squared_l2
0.1573 %	0.22874 %	0.327829 %	0.4556993 %	|	0.4549 %	0.813 %	0.64037 %	0.9782 %	0.94645 %	0.81285 %	433.28404426574707
4000	0.55	16	|	400	-1	squared_l2
0.1571 %	0.22847 %	0.327109 %	0.4541408 %	|	0.4544 %	0.8125 %	0.63922 %	0.9782 %	0.94603 %	0.811212 %	503.0941963195801
4000	0.55	16	|	500	-1	squared_l2
0.157 %	0.22814 %	0.326646 %	0.4529952 %	|	0.4538 %	0.812 %	0.63853 %	0.9782 %	0.94565 %	0.809956 %	564.7246837615967
4000	0.55	16	|	800	-1	squared_l2
0.1569 %	0.22796 %	0.326134 %	0.4514343 %	|	0.4532 %	0.8119 %	0.63768 %	0.978 %	0.94483 %	0.808317 %	750.3621578216553
4000	0.55	16	|	1000	-1	squared_l2
0.1569 %	0.22792 %	0.326069 %	0.4511239 %	|	0.4532 %	0.8118 %	0.63758 %	0.9779 %	0.94465 %	0.807993 %	869.6212768554688
4000	0.55	16	|	1250	-1	squared_l2
0.1569 %	0.22791 %	0.32604 %	0.4509787 %	|	0.4532 %	0.8118 %	0.63754 %	0.9779 %	0.94459 %	0.807831 %	1031.0678482055664
4000	0.55	16	|	1500	-1	squared_l2
0.1569 %	0.22791 %	0.32602 %	0.4509339 %	|	0.4532 %	0.8117 %	0.63752 %	0.9779 %	0.94458 %	0.807796 %	1160.935878753662
4000	0.55	16	|	1750	-1	squared_l2
0.1569 %	0.22791 %	0.326019 %	0.4509266 %	|	0.4532 %	0.8117 %	0.63752 %	0.9779 %	0.94456 %	0.807789 %	1316.0488605499268
4000	0.55	16	|	1900	-1	squared_l2
0.1569 %	0.22791 %	0.326019 %	0.4509267 %	|	0.4532 %	0.8117 %	0.63752 %	0.9779 %	0.94456 %	0.807791 %	1399.3792533874512
4000	0.55	16	|	2000	-1	squared_l2
0.1569 %	0.22791 %	0.326019 %	0.4509259 %	|	0.4532 %	0.8117 %	0.63752 %	0.9779 %	0.94456 %	0.807793 %	1443.7839984893799
4000	0.55	16	|	2048	-1	squared_l2
0.1569 %	0.22791 %	0.326019 %	0.4509253 %	|	0.4532 %	0.8117 %	0.63752 %	0.9779 %	0.94456 %	0.807788 %	1460.115909576416
400	0.2	128	|	1	-1	squared_l2
0.4373 %	0.43509 %	0.375808 %	0.2747226 %	|	0.5165 %	0.5169 %	0.45992 %	0.5169 %	0.45992 %	0.382537 %	117.12026596069336
400	0.2	128	|	2	-1	squared_l2
0.568 %	0.58416 %	0.533145 %	0.4217929 %	|	0.6909 %	0.6917 %	0.63253 %	0.6917 %	0.63253 %	0.549526 %	151.75175666809082
400	0.2	128	|	4	-1	squared_l2
0.6755 %	0.7086 %	0.683098 %	0.5862711 %	|	0.8405 %	0.8415 %	0.7939 %	0.8415 %	0.7939 %	0.718421 %	198.63319396972656
400	0.2	128	|	8	-1	squared_l2
0.7384 %	0.78645 %	0.791642 %	0.7378394 %	|	0.9366 %	0.9378 %	0.91027 %	0.9378 %	0.91027 %	0.857565 %	289.26587104797363
400	0.2	128	|	16	-1	squared_l2
0.7636 %	0.8215 %	0.848522 %	0.8425688 %	|	0.9811 %	0.9825 %	0.97229 %	0.9825 %	0.97229 %	0.947446 %	458.7836265563965
400	0.2	128	|	25	-1	squared_l2
0.7706 %	0.83006 %	0.86451 %	0.8785555 %	|	0.9924 %	0.9939 %	0.98977 %	0.9939 %	0.98977 %	0.978323 %	643.1825160980225
400	0.2	128	|	30	-1	squared_l2
0.7711 %	0.83194 %	0.868079 %	0.8875455 %	|	0.995 %	0.9965 %	0.99374 %	0.9965 %	0.99374 %	0.98601 %	746.0455894470215
400	0.2	128	|	35	-1	squared_l2
0.7718 %	0.83269 %	0.870086 %	0.893026 %	|	0.9963 %	0.9978 %	0.99573 %	0.9978 %	0.99573 %	0.990608 %	847.2597599029541
400	0.2	128	|	40	-1	squared_l2
0.772 %	0.83321 %	0.87145 %	0.8966201 %	|	0.9969 %	0.9984 %	0.99733 %	0.9984 %	0.99733 %	0.993651 %	957.0462703704834
400	0.2	128	|	45	-1	squared_l2
0.7723 %	0.83353 %	0.872271 %	0.8989899 %	|	0.9976 %	0.9991 %	0.9982 %	0.9991 %	0.9982 %	0.995627 %	1045.8588600158691
400	0.2	128	|	50	-1	squared_l2
0.7725 %	0.83372 %	0.872783 %	0.9005909 %	|	0.9982 %	0.9997 %	0.99876 %	0.9997 %	0.99876 %	0.996977 %	1143.7320709228516
400	0.2	128	|	55	-1	squared_l2
0.7726 %	0.83393 %	0.873143 %	0.9017252 %	|	0.9983 %	0.9998 %	0.99921 %	0.9998 %	0.99921 %	0.997877 %	1240.717887878418
400	0.2	128	|	60	-1	squared_l2
0.7728 %	0.83403 %	0.873393 %	0.902515 %	|	0.9985 %	1.0 %	0.99944 %	1.0 %	0.99944 %	0.998483 %	1336.4489078521729
400	0.2	128	|	65	-1	squared_l2
0.7728 %	0.83405 %	0.873563 %	0.9030876 %	|	0.9985 %	1.0 %	0.99959 %	1.0 %	0.99959 %	0.99893 %	1446.4411735534668
400	0.2	128	|	75	-1	squared_l2
0.7728 %	0.83413 %	0.873779 %	0.9037804 %	|	0.9985 %	1.0 %	0.99984 %	1.0 %	0.99984 %	0.999462 %	1630.903959274292
400	0.2	128	|	90	-1	squared_l2
0.7728 %	0.83419 %	0.873917 %	0.9042463 %	|	0.9985 %	1.0 %	0.99997 %	1.0 %	0.99997 %	0.999818 %	1925.849199295044
400	0.2	128	|	110	-1	squared_l2
0.7728 %	0.8342 %	0.873956 %	0.9044642 %	|	0.9985 %	1.0 %	1.0 %	1.0 %	1.0 %	0.999953 %	2318.6635971069336
400	0.2	128	|	130	-1	squared_l2
0.7728 %	0.8342 %	0.873968 %	0.9045262 %	|	0.9985 %	1.0 %	1.0 %	1.0 %	1.0 %	0.99999 %	2718.787670135498
400	0.2	128	|	150	-1	squared_l2
0.7728 %	0.8342 %	0.873971 %	0.9045412 %	|	0.9985 %	1.0 %	1.0 %	1.0 %	1.0 %	0.999995 %	3121.7164993286133
400	0.2	128	|	170	-1	squared_l2
0.7728 %	0.8342 %	0.873975 %	0.9045452 %	|	0.9985 %	1.0 %	1.0 %	1.0 %	1.0 %	1.0 %	3552.1297454833984
400	0.2	128	|	200	-1	squared_l2
0.7728 %	0.8342 %	0.873974 %	0.9045467 %	|	0.9985 %	1.0 %	1.0 %	1.0 %	1.0 %	1.0 %	4156.377077102661
400	0.2	128	|	220	-1	squared_l2
0.7728 %	0.8342 %	0.873974 %	0.904547 %	|	0.9985 %	1.0 %	1.0 %	1.0 %	1.0 %	1.0 %	4495.312929153442
400	0.2	128	|	250	-1	squared_l2
0.7728 %	0.8342 %	0.873974 %	0.9045472 %	|	0.9985 %	1.0 %	1.0 %	1.0 %	1.0 %	1.0 %	4960.315942764282
400	0.2	128	|	310	-1	squared_l2
0.7728 %	0.8342 %	0.873974 %	0.9045474 %	|	0.9985 %	1.0 %	1.0 %	1.0 %	1.0 %	1.0 %	6007.102966308594
400	0.2	128	|	400	-1	squared_l2
0.7728 %	0.8342 %	0.873974 %	0.9045473 %	|	0.9985 %	1.0 %	1.0 %	1.0 %	1.0 %	1.0 %	8035.1762771606445
400	0.2	64	|	1	-1	squared_l2
0.3237 %	0.36568 %	0.346624 %	0.2710112 %	|	0.5022 %	0.5168 %	0.45882 %	0.5169 %	0.45992 %	0.382522 %	107.66816139221191
400	0.2	64	|	2	-1	squared_l2
0.4024 %	0.46721 %	0.469851 %	0.4077904 %	|	0.6657 %	0.6916 %	0.6303 %	0.6917 %	0.63253 %	0.549468 %	137.8004550933838
400	0.2	64	|	4	-1	squared_l2
0.46 %	0.54203 %	0.570988 %	0.545605 %	|	0.8036 %	0.8413 %	0.78979 %	0.8415 %	0.7939 %	0.71823 %	167.06275939941406
400	0.2	64	|	8	-1	squared_l2
0.4952 %	0.58443 %	0.635098 %	0.6520309 %	|	0.8877 %	0.9373 %	0.90324 %	0.9378 %	0.91027 %	0.857157 %	207.05676078796387
400	0.2	64	|	16	-1	squared_l2
0.5082 %	0.60167 %	0.665854 %	0.7141779 %	|	0.9219 %	0.9819 %	0.96241 %	0.9825 %	0.97229 %	0.946577 %	289.1197204589844
400	0.2	64	|	25	-1	squared_l2
0.5104 %	0.60534 %	0.674183 %	0.733913 %	|	0.9301 %	0.9933 %	0.97873 %	0.9939 %	0.98977 %	0.977071 %	370.98240852355957
400	0.2	64	|	30	-1	squared_l2
0.5101 %	0.60624 %	0.675985 %	0.7386693 %	|	0.9318 %	0.9958 %	0.98236 %	0.9965 %	0.99374 %	0.98462 %	419.4226264953613
400	0.2	64	|	35	-1	squared_l2
0.5105 %	0.60653 %	0.676953 %	0.7415129 %	|	0.9327 %	0.9971 %	0.9841 %	0.9978 %	0.99573 %	0.989127 %	456.1021327972412
400	0.2	64	|	40	-1	squared_l2
0.5102 %	0.60696 %	0.677612 %	0.7433846 %	|	0.933 %	0.9976 %	0.98552 %	0.9984 %	0.99733 %	0.992077 %	492.82312393188477
400	0.2	64	|	45	-1	squared_l2
0.5104 %	0.6071 %	0.677947 %	0.7446245 %	|	0.9333 %	0.9983 %	0.98629 %	0.9991 %	0.9982 %	0.993992 %	539.1149520874023
400	0.2	64	|	50	-1	squared_l2
0.5106 %	0.60711 %	0.67817 %	0.7454278 %	|	0.9336 %	0.9989 %	0.9868 %	0.9997 %	0.99876 %	0.995292 %	582.3791027069092
400	0.2	64	|	55	-1	squared_l2
0.5104 %	0.6073 %	0.678304 %	0.7459756 %	|	0.9337 %	0.999 %	0.9872 %	0.9998 %	0.99921 %	0.996161 %	623.9981651306152
400	0.2	64	|	60	-1	squared_l2
0.5105 %	0.60726 %	0.678398 %	0.7463257 %	|	0.9337 %	0.9992 %	0.98741 %	1.0 %	0.99944 %	0.996742 %	659.4839096069336
400	0.2	64	|	65	-1	squared_l2
0.5105 %	0.60726 %	0.678457 %	0.7465856 %	|	0.9337 %	0.9992 %	0.9875 %	1.0 %	0.99959 %	0.997169 %	706.2954902648926
400	0.2	64	|	75	-1	squared_l2
0.5105 %	0.60732 %	0.678524 %	0.7468536 %	|	0.9337 %	0.9992 %	0.98771 %	1.0 %	0.99984 %	0.997675 %	782.4270725250244
400	0.2	64	|	90	-1	squared_l2
0.5105 %	0.60733 %	0.678558 %	0.7470186 %	|	0.9337 %	0.9992 %	0.98778 %	1.0 %	0.99997 %	0.998018 %	908.8442325592041
400	0.2	64	|	110	-1	squared_l2
0.5105 %	0.60735 %	0.678561 %	0.7470643 %	|	0.9337 %	0.9992 %	0.9878 %	1.0 %	1.0 %	0.99814 %	1072.6361274719238
400	0.2	64	|	130	-1	squared_l2
0.5105 %	0.60734 %	0.678558 %	0.7470731 %	|	0.9337 %	0.9992 %	0.98781 %	1.0 %	1.0 %	0.998176 %	1246.9439506530762
400	0.2	64	|	150	-1	squared_l2
0.5105 %	0.60734 %	0.678559 %	0.7470731 %	|	0.9337 %	0.9992 %	0.98781 %	1.0 %	1.0 %	0.998178 %	1438.3049011230469
400	0.2	64	|	170	-1	squared_l2
0.5105 %	0.60734 %	0.678559 %	0.7470716 %	|	0.9337 %	0.9992 %	0.98781 %	1.0 %	1.0 %	0.998183 %	1641.5605545043945
400	0.2	64	|	200	-1	squared_l2
0.5105 %	0.60734 %	0.678557 %	0.7470713 %	|	0.9337 %	0.9992 %	0.98781 %	1.0 %	1.0 %	0.998183 %	1943.5486793518066
400	0.2	64	|	220	-1	squared_l2
0.5105 %	0.60734 %	0.678557 %	0.7470709 %	|	0.9337 %	0.9992 %	0.98781 %	1.0 %	1.0 %	0.998183 %	2094.268560409546
400	0.2	64	|	250	-1	squared_l2
0.5105 %	0.60734 %	0.678557 %	0.7470712 %	|	0.9337 %	0.9992 %	0.98781 %	1.0 %	1.0 %	0.998183 %	2288.027048110962
400	0.2	64	|	310	-1	squared_l2
0.5105 %	0.60734 %	0.678557 %	0.7470713 %	|	0.9337 %	0.9992 %	0.98781 %	1.0 %	1.0 %	0.998183 %	2763.5598182678223
400	0.2	64	|	400	-1	squared_l2
0.5105 %	0.60734 %	0.678557 %	0.7470713 %	|	0.9337 %	0.9992 %	0.98781 %	1.0 %	1.0 %	0.998183 %	3332.8773975372314
400	0.2	32	|	1	-1	squared_l2
0.2224 %	0.2757 %	0.296552 %	0.262735 %	|	0.4472 %	0.5116 %	0.4435 %	0.5169 %	0.45982 %	0.381813 %	105.93175888061523
400	0.2	32	|	2	-1	squared_l2
0.2641 %	0.33498 %	0.379988 %	0.3792804 %	|	0.571 %	0.6814 %	0.59846 %	0.6917 %	0.6323 %	0.546874 %	130.24401664733887
400	0.2	32	|	4	-1	squared_l2
0.2927 %	0.37488 %	0.440798 %	0.4799425 %	|	0.6632 %	0.8253 %	0.7329 %	0.8414 %	0.79328 %	0.710555 %	156.83484077453613
400	0.2	32	|	8	-1	squared_l2
0.3085 %	0.39719 %	0.475682 %	0.5473329 %	|	0.7139 %	0.9151 %	0.81974 %	0.9377 %	0.90888 %	0.838949 %	181.19215965270996
400	0.2	32	|	16	-1	squared_l2
0.311 %	0.40448 %	0.490601 %	0.5821371 %	|	0.7335 %	0.9539 %	0.85833 %	0.9821 %	0.96962 %	0.914676 %	228.5463809967041
400	0.2	32	|	25	-1	squared_l2
0.3114 %	0.40499 %	0.493395 %	0.5916709 %	|	0.737 %	0.9631 %	0.86689 %	0.9933 %	0.98634 %	0.937652 %	275.15578269958496
400	0.2	32	|	30	-1	squared_l2
0.3113 %	0.40505 %	0.493935 %	0.593619 %	|	0.7377 %	0.9651 %	0.86873 %	0.9957 %	0.98997 %	0.94278 %	294.63696479797363
400	0.2	32	|	35	-1	squared_l2
0.3115 %	0.40504 %	0.494053 %	0.5946487 %	|	0.7377 %	0.9662 %	0.86927 %	0.997 %	0.99173 %	0.945512 %	310.1358413696289
400	0.2	32	|	40	-1	squared_l2
0.3113 %	0.40504 %	0.494102 %	0.5952307 %	|	0.7377 %	0.9664 %	0.86978 %	0.9976 %	0.99324 %	0.947301 %	330.7833671569824
400	0.2	32	|	45	-1	squared_l2
0.3113 %	0.40504 %	0.494148 %	0.5955352 %	|	0.7376 %	0.9669 %	0.87006 %	0.9983 %	0.99405 %	0.948384 %	357.36918449401855
400	0.2	32	|	50	-1	squared_l2
0.3114 %	0.4051 %	0.494081 %	0.5956687 %	|	0.7377 %	0.9674 %	0.8703 %	0.9989 %	0.99449 %	0.949011 %	372.6491928100586
400	0.2	32	|	55	-1	squared_l2
0.3112 %	0.40505 %	0.494055 %	0.5957171 %	|	0.7376 %	0.9675 %	0.87044 %	0.999 %	0.99487 %	0.949397 %	390.7055854797363
400	0.2	32	|	60	-1	squared_l2
0.3112 %	0.40503 %	0.493977 %	0.5957175 %	|	0.7375 %	0.9675 %	0.87024 %	0.9992 %	0.99506 %	0.949631 %	405.9629440307617
400	0.2	32	|	65	-1	squared_l2
0.3112 %	0.40504 %	0.493932 %	0.5956874 %	|	0.7375 %	0.9673 %	0.87027 %	0.9992 %	0.99517 %	0.949789 %	428.69043350219727
400	0.2	32	|	75	-1	squared_l2
0.3112 %	0.40505 %	0.493894 %	0.595612 %	|	0.7375 %	0.9674 %	0.87025 %	0.9992 %	0.99538 %	0.949966 %	463.32859992980957
400	0.2	32	|	90	-1	squared_l2
0.3112 %	0.405 %	0.493856 %	0.5954788 %	|	0.7375 %	0.9674 %	0.87035 %	0.9992 %	0.99547 %	0.950025 %	516.8044567108154
400	0.2	32	|	110	-1	squared_l2
0.3112 %	0.40499 %	0.493813 %	0.5953762 %	|	0.7375 %	0.9674 %	0.87031 %	0.9992 %	0.99548 %	0.950002 %	581.0592174530029
400	0.2	32	|	130	-1	squared_l2
0.3112 %	0.40498 %	0.493796 %	0.5953308 %	|	0.7375 %	0.9674 %	0.87029 %	0.9992 %	0.99547 %	0.949972 %	656.8589210510254
400	0.2	32	|	150	-1	squared_l2
0.3112 %	0.40498 %	0.493792 %	0.5953139 %	|	0.7375 %	0.9674 %	0.87029 %	0.9992 %	0.99546 %	0.949956 %	732.9785823822021
400	0.2	32	|	170	-1	squared_l2
0.3112 %	0.40498 %	0.493792 %	0.5953053 %	|	0.7375 %	0.9674 %	0.87029 %	0.9992 %	0.99546 %	0.949954 %	810.7895851135254
400	0.2	32	|	200	-1	squared_l2
0.3112 %	0.40498 %	0.493788 %	0.5953028 %	|	0.7375 %	0.9674 %	0.87029 %	0.9992 %	0.99546 %	0.949953 %	938.9927387237549
400	0.2	32	|	220	-1	squared_l2
0.3112 %	0.40498 %	0.493787 %	0.5953022 %	|	0.7375 %	0.9674 %	0.87029 %	0.9992 %	0.99546 %	0.949953 %	1010.958194732666
400	0.2	32	|	250	-1	squared_l2
0.3112 %	0.40498 %	0.493786 %	0.595302 %	|	0.7375 %	0.9674 %	0.87029 %	0.9992 %	0.99546 %	0.949953 %	1093.681812286377
400	0.2	32	|	310	-1	squared_l2
0.3112 %	0.40498 %	0.493786 %	0.5953019 %	|	0.7375 %	0.9674 %	0.87029 %	0.9992 %	0.99546 %	0.949953 %	1275.623083114624
400	0.2	32	|	400	-1	squared_l2
0.3112 %	0.40498 %	0.493786 %	0.5953019 %	|	0.7375 %	0.9674 %	0.87029 %	0.9992 %	0.99546 %	0.949953 %	1634.772539138794
500	0.2	128	|	1	-1	squared_l2
0.4249 %	0.41958 %	0.354703 %	0.2496707 %	|	0.4996 %	0.5003 %	0.44192 %	0.5003 %	0.44192 %	0.360091 %	113.64388465881348
500	0.2	128	|	2	-1	squared_l2
0.5567 %	0.56745 %	0.509072 %	0.3888526 %	|	0.6743 %	0.6751 %	0.6122 %	0.6751 %	0.6122 %	0.522446 %	149.4438648223877
500	0.2	128	|	4	-1	squared_l2
0.6543 %	0.69219 %	0.659038 %	0.5498157 %	|	0.8153 %	0.8162 %	0.77052 %	0.8162 %	0.77052 %	0.688864 %	190.15932083129883
500	0.2	128	|	8	-1	squared_l2
0.7253 %	0.77568 %	0.775168 %	0.7066787 %	|	0.919 %	0.9201 %	0.89294 %	0.9201 %	0.89294 %	0.833795 %	260.4641914367676
500	0.2	128	|	16	-1	squared_l2
0.7582 %	0.81651 %	0.841221 %	0.8242455 %	|	0.9747 %	0.976 %	0.96386 %	0.976 %	0.96386 %	0.933759 %	392.4992084503174
500	0.2	128	|	25	-1	squared_l2
0.7681 %	0.82746 %	0.860617 %	0.8680628 %	|	0.99 %	0.9915 %	0.98546 %	0.9915 %	0.98546 %	0.970019 %	551.4438152313232
500	0.2	128	|	30	-1	squared_l2
0.7697 %	0.82985 %	0.865312 %	0.8796207 %	|	0.9935 %	0.995 %	0.99058 %	0.995 %	0.99058 %	0.979713 %	628.8297176361084
500	0.2	128	|	35	-1	squared_l2
0.7701 %	0.83127 %	0.868125 %	0.8870952 %	|	0.9943 %	0.9958 %	0.99359 %	0.9958 %	0.99359 %	0.985968 %	707.6535224914551
500	0.2	128	|	40	-1	squared_l2
0.771 %	0.8324 %	0.86994 %	0.8920039 %	|	0.9957 %	0.9972 %	0.99589 %	0.9972 %	0.99589 %	0.990075 %	784.9879264831543
