Program: faiss Topk: 1000 Num_split: 1 Batch: 128
L	m	k_star	|	w	Reorder	Metric
0.7015 %	0.78534 %	0.837314 %	0.8745725 %	|	0.9964 %	1.0 %	0.99998 %	1.0 %	1.0 %	0.999985 %	189025.67791938782
800	32	256	|	576	-1	squared_l2
0.7015 %	0.78534 %	0.837314 %	0.874585 %	|	0.9964 %	1.0 %	0.99998 %	1.0 %	1.0 %	0.999992 %	213146.64483070374
800	32	256	|	640	-1	squared_l2
0.7015 %	0.78534 %	0.837315 %	0.8745907 %	|	0.9964 %	1.0 %	0.99998 %	1.0 %	1.0 %	0.999995 %	238085.50214767456
800	32	256	|	704	-1	squared_l2
0.7015 %	0.78534 %	0.837315 %	0.8745927 %	|	0.9964 %	1.0 %	0.99998 %	1.0 %	1.0 %	1.0 %	263498.0390071869
800	32	256	|	768	-1	squared_l2
0.7015 %	0.78534 %	0.837315 %	0.8745942 %	|	0.9964 %	1.0 %	0.99998 %	1.0 %	1.0 %	1.0 %	291060.2252483368
800	48	256	|	1	-1	squared_l2
0.4631 %	0.44943 %	0.382129 %	0.2620606 %	|	0.5045 %	0.5047 %	0.46138 %	0.5047 %	0.46138 %	0.384779 %	796.3230609893799
800	48	256	|	16	-1	squared_l2
0.8326 %	0.8661 %	0.872073 %	0.8213137 %	|	0.9629 %	0.963 %	0.94969 %	0.963 %	0.94969 %	0.915206 %	6309.245347976685
800	48	256	|	32	-1	squared_l2
0.8504 %	0.88555 %	0.90617 %	0.8915786 %	|	0.9881 %	0.9882 %	0.98149 %	0.9882 %	0.98149 %	0.964482 %	11474.957466125488
800	48	256	|	64	-1	squared_l2
0.8568 %	0.89268 %	0.919766 %	0.9256452 %	|	0.997 %	0.9971 %	0.9948 %	0.9971 %	0.9948 %	0.988343 %	21467.708349227905
800	48	256	|	128	-1	squared_l2
0.8583 %	0.89474 %	0.923966 %	0.9380642 %	|	0.9989 %	0.999 %	0.99895 %	0.999 %	0.99895 %	0.997265 %	40855.16428947449
800	48	256	|	256	-1	squared_l2
0.8586 %	0.89525 %	0.924912 %	0.9415683 %	|	0.9998 %	0.9999 %	0.99995 %	0.9999 %	0.99995 %	0.999643 %	77190.2403831482
800	48	256	|	320	-1	squared_l2
0.8587 %	0.89526 %	0.924984 %	0.9419326 %	|	0.9999 %	1.0 %	1.0 %	1.0 %	1.0 %	0.999847 %	97009.52792167664
800	48	256	|	384	-1	squared_l2
0.8587 %	0.89526 %	0.925014 %	0.9420935 %	|	0.9999 %	1.0 %	1.0 %	1.0 %	1.0 %	0.99994 %	115666.25571250916
800	48	256	|	448	-1	squared_l2
0.8587 %	0.89526 %	0.925027 %	0.9421676 %	|	0.9999 %	1.0 %	1.0 %	1.0 %	1.0 %	0.999966 %	133845.80659866333
800	48	256	|	512	-1	squared_l2
0.8587 %	0.89526 %	0.925033 %	0.942208 %	|	0.9999 %	1.0 %	1.0 %	1.0 %	1.0 %	0.999985 %	154328.52625846863
800	48	256	|	576	-1	squared_l2
0.8587 %	0.89526 %	0.925034 %	0.9422251 %	|	0.9999 %	1.0 %	1.0 %	1.0 %	1.0 %	0.999992 %	172048.86722564697
800	48	256	|	640	-1	squared_l2
0.8587 %	0.89526 %	0.925034 %	0.9422333 %	|	0.9999 %	1.0 %	1.0 %	1.0 %	1.0 %	0.999995 %	194067.39211082458
800	48	256	|	704	-1	squared_l2
0.8587 %	0.89526 %	0.925035 %	0.9422357 %	|	0.9999 %	1.0 %	1.0 %	1.0 %	1.0 %	1.0 %	221973.43754768372
800	48	256	|	768	-1	squared_l2
0.8587 %	0.89526 %	0.925035 %	0.9422368 %	|	0.9999 %	1.0 %	1.0 %	1.0 %	1.0 %	1.0 %	245220.24607658386
800	96	256	|	1	-1	squared_l2
0.4972 %	0.45999 %	0.384597 %	0.2623478 %	|	0.5047 %	0.5047 %	0.46138 %	0.5047 %	0.46138 %	0.384779 %	1159.8470211029053
800	96	256	|	16	-1	squared_l2
0.9379 %	0.93468 %	0.910434 %	0.8356853 %	|	0.9629 %	0.963 %	0.94969 %	0.963 %	0.94969 %	0.915206 %	11263.205289840698
800	96	256	|	32	-1	squared_l2
0.9609 %	0.96239 %	0.956412 %	0.9176491 %	|	0.9881 %	0.9882 %	0.98149 %	0.9882 %	0.98149 %	0.964482 %	20842.650175094604
800	96	256	|	64	-1	squared_l2
0.9689 %	0.9728 %	0.976588 %	0.963061 %	|	0.997 %	0.9971 %	0.9948 %	0.9971 %	0.9948 %	0.988343 %	39047.109842300415
800	96	256	|	128	-1	squared_l2
0.9705 %	0.97605 %	0.982873 %	0.981994 %	|	0.9989 %	0.999 %	0.99895 %	0.999 %	0.99895 %	0.997265 %	76049.0915775299
800	96	256	|	256	-1	squared_l2
0.9714 %	0.97678 %	0.984205 %	0.987235 %	|	0.9998 %	0.9999 %	0.99995 %	0.9999 %	0.99995 %	0.999643 %	144507.22980499268
800	96	256	|	320	-1	squared_l2
0.9715 %	0.97682 %	0.984303 %	0.9877104 %	|	0.9999 %	1.0 %	1.0 %	1.0 %	1.0 %	0.999847 %	176636.31343841553
800	96	256	|	384	-1	squared_l2
0.9715 %	0.97681 %	0.984345 %	0.987915 %	|	0.9999 %	1.0 %	1.0 %	1.0 %	1.0 %	0.99994 %	208878.37886810303
800	96	256	|	448	-1	squared_l2
0.9715 %	0.97681 %	0.984354 %	0.9880045 %	|	0.9999 %	1.0 %	1.0 %	1.0 %	1.0 %	0.999966 %	244085.12997627258
800	96	256	|	512	-1	squared_l2
0.9715 %	0.97681 %	0.984366 %	0.988048 %	|	0.9999 %	1.0 %	1.0 %	1.0 %	1.0 %	0.999985 %	279454.89978790283
800	96	256	|	576	-1	squared_l2
0.9715 %	0.97681 %	0.984368 %	0.9880689 %	|	0.9999 %	1.0 %	1.0 %	1.0 %	1.0 %	0.999992 %	314431.8733215332
800	96	256	|	640	-1	squared_l2
0.9715 %	0.97681 %	0.984368 %	0.9880789 %	|	0.9999 %	1.0 %	1.0 %	1.0 %	1.0 %	0.999995 %	352439.79239463806
800	96	256	|	704	-1	squared_l2
0.9715 %	0.97681 %	0.984372 %	0.9880826 %	|	0.9999 %	1.0 %	1.0 %	1.0 %	1.0 %	1.0 %	392430.59611320496
800	96	256	|	768	-1	squared_l2
0.9715 %	0.97681 %	0.984372 %	0.9880845 %	|	0.9999 %	1.0 %	1.0 %	1.0 %	1.0 %	1.0 %	437082.2639465332
500	12	16	|	1	-1	squared_l2
0.106 %	0.18616 %	0.244601 %	0.2666626 %	|	0.3371 %	0.5162 %	0.42752 %	0.5432 %	0.49909 %	0.423218 %	713.3572101593018
500	12	16	|	16	-1	squared_l2
0.1245 %	0.22588 %	0.320402 %	0.4186244 %	|	0.4388 %	0.8053 %	0.63055 %	0.9631 %	0.9234 %	0.782752 %	4277.174949645996
500	12	16	|	32	-1	squared_l2
0.1243 %	0.22599 %	0.320863 %	0.4209111 %	|	0.4388 %	0.8083 %	0.63217 %	0.974 %	0.93512 %	0.79063 %	7787.616729736328
500	12	16	|	64	-1	squared_l2
0.1244 %	0.22598 %	0.320901 %	0.4212799 %	|	0.4388 %	0.8084 %	0.6323 %	0.9761 %	0.9373 %	0.791913 %	14524.049758911133
500	12	16	|	128	-1	squared_l2
0.1244 %	0.22598 %	0.320901 %	0.4213078 %	|	0.4388 %	0.8084 %	0.63231 %	0.9764 %	0.93745 %	0.792023 %	27153.624534606934
500	12	16	|	256	-1	squared_l2
0.1244 %	0.22598 %	0.320901 %	0.4213093 %	|	0.4388 %	0.8084 %	0.63231 %	0.9764 %	0.93746 %	0.792026 %	52439.273834228516
500	12	16	|	320	-1	squared_l2
0.1244 %	0.22598 %	0.320901 %	0.4213093 %	|	0.4388 %	0.8084 %	0.63231 %	0.9764 %	0.93746 %	0.792026 %	65771.88110351562
500	12	16	|	384	-1	squared_l2
0.1244 %	0.22598 %	0.320901 %	0.4213093 %	|	0.4388 %	0.8084 %	0.63231 %	0.9764 %	0.93746 %	0.792026 %	80173.96450042725
500	12	16	|	448	-1	squared_l2
0.1244 %	0.22598 %	0.320901 %	0.4213093 %	|	0.4388 %	0.8084 %	0.63231 %	0.9764 %	0.93746 %	0.792026 %	96160.05969047546
500	24	16	|	1	-1	squared_l2
0.205 %	0.28756 %	0.319504 %	0.2927045 %	|	0.4606 %	0.5369 %	0.48276 %	0.5427 %	0.49922 %	0.427757 %	958.5163593292236
500	24	16	|	16	-1	squared_l2
0.2705 %	0.39821 %	0.490351 %	0.5661106 %	|	0.7165 %	0.9546 %	0.8653 %	0.9764 %	0.9636 %	0.915122 %	7951.968431472778
500	24	16	|	32	-1	squared_l2
0.2709 %	0.39975 %	0.494372 %	0.5768493 %	|	0.7204 %	0.9675 %	0.8767 %	0.9923 %	0.98674 %	0.943734 %	14718.269109725952
500	24	16	|	64	-1	squared_l2
0.2711 %	0.40003 %	0.495271 %	0.5802564 %	|	0.721 %	0.9715 %	0.87994 %	0.9983 %	0.99477 %	0.953471 %	27825.770616531372
500	24	16	|	128	-1	squared_l2
0.2711 %	0.40006 %	0.495395 %	0.5809947 %	|	0.7211 %	0.9718 %	0.88039 %	0.9991 %	0.99655 %	0.955671 %	52518.44024658203
500	24	16	|	256	-1	squared_l2
0.2711 %	0.40007 %	0.495407 %	0.5810807 %	|	0.7211 %	0.972 %	0.88044 %	0.9994 %	0.9967 %	0.955963 %	101884.62829589844
500	24	16	|	320	-1	squared_l2
0.2711 %	0.40007 %	0.495407 %	0.5810822 %	|	0.7211 %	0.972 %	0.88044 %	0.9994 %	0.9967 %	0.955964 %	127650.84958076477
500	24	16	|	384	-1	squared_l2
0.2711 %	0.40007 %	0.495407 %	0.5810827 %	|	0.7211 %	0.972 %	0.88044 %	0.9994 %	0.99671 %	0.955967 %	156838.35005760193
500	24	16	|	448	-1	squared_l2
0.2711 %	0.40007 %	0.495407 %	0.5810828 %	|	0.7211 %	0.972 %	0.88044 %	0.9994 %	0.99671 %	0.955967 %	184742.1736717224
500	32	16	|	1	-1	squared_l2
0.2648 %	0.33868 %	0.354403 %	0.3019499 %	|	0.5055 %	0.5422 %	0.49543 %	0.5431 %	0.49957 %	0.428821 %	1118.9298629760742
500	32	16	|	16	-1	squared_l2
0.3708 %	0.49675 %	0.579855 %	0.6412794 %	|	0.8379 %	0.9722 %	0.93171 %	0.9768 %	0.96486 %	0.935316 %	10445.359945297241
500	32	16	|	32	-1	squared_l2
0.3723 %	0.49985 %	0.586812 %	0.6576602 %	|	0.8467 %	0.987 %	0.95006 %	0.9927 %	0.98874 %	0.970604 %	19211.33589744568
500	32	16	|	64	-1	squared_l2
0.3725 %	0.50042 %	0.588802 %	0.6636644 %	|	0.849 %	0.9925 %	0.95578 %	0.9988 %	0.99741 %	0.984236 %	36747.57266044617
500	32	16	|	128	-1	squared_l2
0.3725 %	0.50052 %	0.589179 %	0.6652982 %	|	0.8492 %	0.9931 %	0.95691 %	0.9996 %	0.99945 %	0.988077 %	69655.02667427063
500	32	16	|	256	-1	squared_l2
0.3725 %	0.5005 %	0.589217 %	0.6655662 %	|	0.8493 %	0.9933 %	0.95697 %	0.9999 %	0.99976 %	0.988728 %	134664.1936302185
500	32	16	|	320	-1	squared_l2
0.3725 %	0.5005 %	0.589217 %	0.6655769 %	|	0.8493 %	0.9933 %	0.95697 %	0.9999 %	0.99976 %	0.988747 %	171170.419216156
500	32	16	|	384	-1	squared_l2
0.3725 %	0.5005 %	0.589217 %	0.6655794 %	|	0.8493 %	0.9933 %	0.95697 %	0.9999 %	0.99978 %	0.988753 %	208224.68900680542
500	32	16	|	448	-1	squared_l2
0.3725 %	0.5005 %	0.589217 %	0.6655796 %	|	0.8493 %	0.9933 %	0.95697 %	0.9999 %	0.99978 %	0.988753 %	250521.146774292
500	48	16	|	1	-1	squared_l2
0.3455 %	0.40643 %	0.392767 %	0.3083011 %	|	0.5337 %	0.5431 %	0.4991 %	0.5432 %	0.49958 %	0.428864 %	1459.7129821777344
500	48	16	|	16	-1	squared_l2
0.5281 %	0.64437 %	0.707988 %	0.7416449 %	|	0.9429 %	0.9768 %	0.96277 %	0.9769 %	0.96493 %	0.939712 %	14785.80617904663
500	48	16	|	32	-1	squared_l2
0.5319 %	0.65055 %	0.72003 %	0.7682231 %	|	0.9557 %	0.9927 %	0.98616 %	0.9928 %	0.98884 %	0.977864 %	27764.042139053345
500	48	16	|	64	-1	squared_l2
0.5329 %	0.65251 %	0.723995 %	0.7787678 %	|	0.9605 %	0.9988 %	0.9945 %	0.9989 %	0.99756 %	0.993638 %	52483.84928703308
500	48	16	|	128	-1	squared_l2
0.5329 %	0.65276 %	0.724982 %	0.7821385 %	|	0.9609 %	0.9996 %	0.99652 %	0.9997 %	0.99967 %	0.998648 %	100458.6410522461
500	48	16	|	256	-1	squared_l2
0.5329 %	0.6528 %	0.725145 %	0.7828931 %	|	0.961 %	0.9999 %	0.9968 %	1.0 %	0.99998 %	0.999631 %	196445.64032554626
500	48	16	|	320	-1	squared_l2
0.5329 %	0.6528 %	0.725148 %	0.782938 %	|	0.961 %	0.9999 %	0.9968 %	1.0 %	0.99998 %	0.999675 %	247414.17360305786
500	48	16	|	384	-1	squared_l2
0.5329 %	0.6528 %	0.725148 %	0.7829513 %	|	0.961 %	0.9999 %	0.9968 %	1.0 %	1.0 %	0.999693 %	295488.1007671356
500	48	16	|	448	-1	squared_l2
0.5329 %	0.6528 %	0.725148 %	0.782954 %	|	0.961 %	0.9999 %	0.9968 %	1.0 %	1.0 %	0.999696 %	350523.54979515076
500	96	16	|	1	-1	squared_l2
0.481 %	0.47988 %	0.423535 %	0.3116838 %	|	0.5432 %	0.5432 %	0.49958 %	0.5432 %	0.49958 %	0.428865 %	2447.2641944885254
500	96	16	|	16	-1	squared_l2
0.8152 %	0.85808 %	0.874925 %	0.8519434 %	|	0.9767 %	0.9769 %	0.96493 %	0.9769 %	0.96493 %	0.939762 %	28470.109701156616
500	96	16	|	32	-1	squared_l2
0.825 %	0.8708 %	0.89767 %	0.9003853 %	|	0.9925 %	0.9928 %	0.98884 %	0.9928 %	0.98884 %	0.977986 %	53396.19040489197
500	96	16	|	64	-1	squared_l2
0.8293 %	0.87464 %	0.905281 %	0.9200559 %	|	0.9986 %	0.9989 %	0.99756 %	0.9989 %	0.99756 %	0.993833 %	102559.77749824524
500	96	16	|	128	-1	squared_l2
0.8298 %	0.87562 %	0.907364 %	0.9263866 %	|	0.9994 %	0.9997 %	0.99967 %	0.9997 %	0.99967 %	0.998912 %	198369.84705924988
500	96	16	|	256	-1	squared_l2
0.83 %	0.87573 %	0.90776 %	0.9278866 %	|	0.9997 %	1.0 %	0.99998 %	1.0 %	0.99998 %	0.999932 %	376650.22325515747
500	96	16	|	320	-1	squared_l2
0.83 %	0.87573 %	0.907775 %	0.9279959 %	|	0.9997 %	1.0 %	0.99998 %	1.0 %	0.99998 %	0.999977 %	473709.1145515442
500	96	16	|	384	-1	squared_l2
0.83 %	0.87574 %	0.90778 %	0.9280311 %	|	0.9997 %	1.0 %	1.0 %	1.0 %	1.0 %	0.999996 %	575631.0904026031
500	96	16	|	448	-1	squared_l2
0.83 %	0.87574 %	0.907781 %	0.9280393 %	|	0.9997 %	1.0 %	1.0 %	1.0 %	1.0 %	0.999999 %	684532.7823162079
500	12	64	|	1	-1	squared_l2
0.1704 %	0.24713 %	0.292427 %	0.2857987 %	|	0.4193 %	0.5309 %	0.46637 %	0.5414 %	0.49825 %	0.426188 %	740.9939765930176
500	12	64	|	16	-1	squared_l2
0.2153 %	0.32805 %	0.425673 %	0.515259 %	|	0.6131 %	0.9146 %	0.79067 %	0.974 %	0.95857 %	0.882502 %	5024.007558822632
500	12	64	|	32	-1	squared_l2
0.2154 %	0.32878 %	0.427838 %	0.5222846 %	|	0.6148 %	0.924 %	0.79736 %	0.9891 %	0.97957 %	0.903449 %	9201.951742172241
500	12	64	|	64	-1	squared_l2
0.2154 %	0.32889 %	0.428259 %	0.5241885 %	|	0.6151 %	0.926 %	0.79891 %	0.9951 %	0.98634 %	0.909501 %	17083.167791366577
500	12	64	|	128	-1	squared_l2
0.2154 %	0.32888 %	0.428289 %	0.5245111 %	|	0.6151 %	0.9261 %	0.79905 %	0.9957 %	0.98762 %	0.910616 %	32086.13133430481
500	12	64	|	256	-1	squared_l2
0.2154 %	0.32888 %	0.428291 %	0.5245399 %	|	0.6151 %	0.9261 %	0.79905 %	0.9958 %	0.98773 %	0.910719 %	63169.98910903931
500	12	64	|	320	-1	squared_l2
0.2154 %	0.32888 %	0.428291 %	0.5245399 %	|	0.6151 %	0.9261 %	0.79905 %	0.9958 %	0.98773 %	0.91072 %	79239.77375030518
500	12	64	|	384	-1	squared_l2
0.2154 %	0.32888 %	0.428291 %	0.52454 %	|	0.6151 %	0.9261 %	0.79905 %	0.9958 %	0.98773 %	0.91072 %	95016.21174812317
500	12	64	|	448	-1	squared_l2
0.2154 %	0.32888 %	0.428291 %	0.52454 %	|	0.6151 %	0.9261 %	0.79905 %	0.9958 %	0.98773 %	0.91072 %	113592.6251411438
500	24	64	|	1	-1	squared_l2
0.2942 %	0.3674 %	0.37284 %	0.3055258 %	|	0.5212 %	0.5428 %	0.49802 %	0.5432 %	0.49958 %	0.428857 %	1079.613208770752
500	24	64	|	16	-1	squared_l2
0.428 %	0.55434 %	0.633325 %	0.6859497 %	|	0.89 %	0.9754 %	0.95022 %	0.9769 %	0.96493 %	0.938706 %	9442.61622428894
500	24	64	|	32	-1	squared_l2
0.4298 %	0.55857 %	0.641943 %	0.7061299 %	|	0.9001 %	0.9909 %	0.97113 %	0.9928 %	0.98884 %	0.975886 %	17340.646266937256
500	24	64	|	64	-1	squared_l2
0.4301 %	0.55964 %	0.644635 %	0.7137624 %	|	0.9037 %	0.9969 %	0.97824 %	0.9989 %	0.99756 %	0.990892 %	32904.83736991882
500	24	64	|	128	-1	squared_l2
0.4301 %	0.55976 %	0.645215 %	0.7160067 %	|	0.9039 %	0.9977 %	0.97973 %	0.9997 %	0.99967 %	0.995428 %	63516.37268066406
500	24	64	|	256	-1	squared_l2
0.43 %	0.55978 %	0.64529 %	0.7164226 %	|	0.904 %	0.998 %	0.97991 %	1.0 %	0.99997 %	0.996269 %	121634.30881500244
500	24	64	|	320	-1	squared_l2
0.43 %	0.55978 %	0.645291 %	0.7164413 %	|	0.904 %	0.998 %	0.97991 %	1.0 %	0.99997 %	0.996305 %	151126.34658813477
500	24	64	|	384	-1	squared_l2
0.43 %	0.55978 %	0.645291 %	0.7164477 %	|	0.904 %	0.998 %	0.97991 %	1.0 %	0.99999 %	0.996318 %	186133.18181037903
500	24	64	|	448	-1	squared_l2
0.43 %	0.55978 %	0.645291 %	0.7164483 %	|	0.904 %	0.998 %	0.97991 %	1.0 %	0.99999 %	0.996319 %	227519.8516845703
500	32	64	|	1	-1	squared_l2
0.3552 %	0.4121 %	0.396656 %	0.3088213 %	|	0.5354 %	0.5432 %	0.49932 %	0.5432 %	0.49958 %	0.428864 %	1304.2025566101074
500	32	64	|	16	-1	squared_l2
0.545 %	0.65805 %	0.721414 %	0.7523821 %	|	0.9468 %	0.9769 %	0.96365 %	0.9769 %	0.96493 %	0.939741 %	12713.931322097778
500	32	64	|	32	-1	squared_l2
0.5494 %	0.66509 %	0.734081 %	0.7800951 %	|	0.96 %	0.9928 %	0.98717 %	0.9928 %	0.98884 %	0.977925 %	23580.041646957397
500	32	64	|	64	-1	squared_l2
0.5513 %	0.66703 %	0.738256 %	0.7910415 %	|	0.965 %	0.9989 %	0.99555 %	0.9989 %	0.99756 %	0.993718 %	44921.31590843201
500	32	64	|	128	-1	squared_l2
0.5515 %	0.66744 %	0.739288 %	0.7945882 %	|	0.9657 %	0.9996 %	0.99749 %	0.9997 %	0.99967 %	0.998739 %	85681.02788925171
500	32	64	|	256	-1	squared_l2
0.5515 %	0.66751 %	0.739485 %	0.7953786 %	|	0.966 %	0.9999 %	0.99775 %	1.0 %	0.99998 %	0.999747 %	166910.60709953308
500	32	64	|	320	-1	squared_l2
0.5515 %	0.66751 %	0.739488 %	0.7954299 %	|	0.966 %	0.9999 %	0.99775 %	1.0 %	0.99998 %	0.999789 %	210491.08386039734
500	32	64	|	384	-1	squared_l2
0.5515 %	0.66751 %	0.73949 %	0.7954428 %	|	0.966 %	0.9999 %	0.99776 %	1.0 %	1.0 %	0.999806 %	261656.47077560425
500	32	64	|	448	-1	squared_l2
0.5515 %	0.66751 %	0.73949 %	0.7954459 %	|	0.966 %	0.9999 %	0.99776 %	1.0 %	1.0 %	0.999809 %	302253.3986568451
500	48	64	|	1	-1	squared_l2
0.4442 %	0.46233 %	0.417425 %	0.3110872 %	|	0.5428 %	0.5432 %	0.49957 %	0.5432 %	0.49958 %	0.428865 %	1677.8292655944824
500	48	64	|	16	-1	squared_l2
0.7251 %	0.79639 %	0.829641 %	0.8258326 %	|	0.9756 %	0.9769 %	0.96492 %	0.9769 %	0.96493 %	0.939762 %	17544.79169845581
500	48	64	|	32	-1	squared_l2
0.7342 %	0.80676 %	0.848703 %	0.8666937 %	|	0.9913 %	0.9928 %	0.98883 %	0.9928 %	0.98884 %	0.977986 %	32959.675312042236
500	48	64	|	64	-1	squared_l2
0.738 %	0.80981 %	0.855223 %	0.8831686 %	|	0.9974 %	0.9989 %	0.99755 %	0.9989 %	0.99756 %	0.993833 %	62435.83369255066
500	48	64	|	128	-1	squared_l2
0.7384 %	0.81044 %	0.856915 %	0.8886039 %	|	0.9982 %	0.9997 %	0.99966 %	0.9997 %	0.99967 %	0.998912 %	119782.84406661987
500	48	64	|	256	-1	squared_l2
0.7382 %	0.81056 %	0.857236 %	0.889919 %	|	0.9985 %	1.0 %	0.99997 %	1.0 %	0.99998 %	0.999932 %	233281.1086177826
500	48	64	|	320	-1	squared_l2
0.7382 %	0.81056 %	0.857253 %	0.8900115 %	|	0.9985 %	1.0 %	0.99997 %	1.0 %	0.99998 %	0.999977 %	290840.2750492096
500	48	64	|	384	-1	squared_l2
0.7382 %	0.81056 %	0.857259 %	0.8900419 %	|	0.9985 %	1.0 %	0.99999 %	1.0 %	1.0 %	0.999996 %	352707.66401290894
500	48	64	|	448	-1	squared_l2
0.7382 %	0.81056 %	0.85726 %	0.8900485 %	|	0.9985 %	1.0 %	0.99999 %	1.0 %	1.0 %	0.999999 %	417022.5417613983
500	96	64	|	1	-1	squared_l2
0.5225 %	0.49398 %	0.427855 %	0.3121076 %	|	0.5431 %	0.5432 %	0.49958 %	0.5432 %	0.49958 %	0.428865 %	2892.646312713623
500	96	64	|	16	-1	squared_l2
0.9147 %	0.92427 %	0.920565 %	0.8751527 %	|	0.9769 %	0.9769 %	0.96493 %	0.9769 %	0.96493 %	0.939762 %	34509.08851623535
500	96	64	|	32	-1	squared_l2
0.9273 %	0.94142 %	0.950803 %	0.9349738 %	|	0.9928 %	0.9928 %	0.98884 %	0.9928 %	0.98884 %	0.977986 %	65217.36121177673
500	96	64	|	64	-1	squared_l2
0.932 %	0.94683 %	0.961096 %	0.9616335 %	|	0.9989 %	0.9989 %	0.99756 %	0.9989 %	0.99756 %	0.993833 %	123310.13536453247
500	96	64	|	128	-1	squared_l2
0.9327 %	0.94809 %	0.963702 %	0.9700852 %	|	0.9997 %	0.9997 %	0.99967 %	0.9997 %	0.99967 %	0.998912 %	235849.85828399658
500	96	64	|	256	-1	squared_l2
0.9329 %	0.94824 %	0.964178 %	0.9719318 %	|	1.0 %	1.0 %	0.99998 %	1.0 %	0.99998 %	0.999932 %	457125.9813308716
500	96	64	|	320	-1	squared_l2
0.9329 %	0.94824 %	0.9642 %	0.9720562 %	|	1.0 %	1.0 %	0.99998 %	1.0 %	0.99998 %	0.999977 %	567985.9671592712
500	96	64	|	384	-1	squared_l2
0.9329 %	0.94824 %	0.964209 %	0.9720942 %	|	1.0 %	1.0 %	1.0 %	1.0 %	1.0 %	0.999996 %	690686.5015029907
500	96	64	|	448	-1	squared_l2
0.9329 %	0.94824 %	0.964211 %	0.9721043 %	|	1.0 %	1.0 %	1.0 %	1.0 %	1.0 %	0.999999 %	817294.899225235
500	12	256	|	1	-1	squared_l2
0.2178 %	0.30612 %	0.334549 %	0.2983098 %	|	0.4794 %	0.5409 %	0.48988 %	0.5432 %	0.49958 %	0.428712 %	616.4157390594482
500	12	256	|	16	-1	squared_l2
0.2941 %	0.42994 %	0.520786 %	0.5979939 %	|	0.7569 %	0.9634 %	0.89119 %	0.9769 %	0.96463 %	0.924341 %	3114.3059730529785
500	12	256	|	32	-1	squared_l2
0.2956 %	0.43177 %	0.525298 %	0.6102107 %	|	0.7615 %	0.9769 %	0.90475 %	0.9927 %	0.98818 %	0.955237 %	5483.959197998047
500	12	256	|	64	-1	squared_l2
0.2958 %	0.43204 %	0.526493 %	0.6142846 %	|	0.763 %	0.9812 %	0.90866 %	0.9986 %	0.99658 %	0.966151 %	10204.062461853027
500	12	256	|	128	-1	squared_l2
0.2958 %	0.43207 %	0.526664 %	0.6152404 %	|	0.7631 %	0.9817 %	0.90917 %	0.9993 %	0.99848 %	0.96882 %	19119.513034820557
500	12	256	|	256	-1	squared_l2
0.2958 %	0.43207 %	0.526686 %	0.6153771 %	|	0.7631 %	0.9818 %	0.9092 %	0.9995 %	0.99874 %	0.969227 %	36938.62056732178
500	12	256	|	320	-1	squared_l2
0.2958 %	0.43207 %	0.526687 %	0.6153805 %	|	0.7631 %	0.9818 %	0.9092 %	0.9995 %	0.99874 %	0.969234 %	45955.43622970581
500	12	256	|	384	-1	squared_l2
0.2958 %	0.43207 %	0.526687 %	0.6153814 %	|	0.7631 %	0.9818 %	0.9092 %	0.9995 %	0.99875 %	0.969238 %	56073.0664730072
500	12	256	|	448	-1	squared_l2
0.2958 %	0.43207 %	0.526687 %	0.6153816 %	|	0.7631 %	0.9818 %	0.9092 %	0.9995 %	0.99875 %	0.969238 %	66131.0167312622
500	24	256	|	1	-1	squared_l2
0.3589 %	0.41868 %	0.398841 %	0.309155 %	|	0.5377 %	0.5432 %	0.49935 %	0.5432 %	0.49958 %	0.428865 %	729.6841144561768
500	24	256	|	16	-1	squared_l2
0.5481 %	0.67104 %	0.730815 %	0.7600181 %	|	0.9541 %	0.9769 %	0.96381 %	0.9769 %	0.96493 %	0.939745 %	5085.181474685669
500	24	256	|	32	-1	squared_l2
0.5519 %	0.67775 %	0.74365 %	0.7887413 %	|	0.968 %	0.9927 %	0.98736 %	0.9928 %	0.98884 %	0.977943 %	9374.166011810303
500	24	256	|	64	-1	squared_l2
0.5536 %	0.67953 %	0.748043 %	0.8000877 %	|	0.9729 %	0.9988 %	0.9959 %	0.9989 %	0.99756 %	0.993753 %	17426.27215385437
500	24	256	|	128	-1	squared_l2
0.554 %	0.67997 %	0.749148 %	0.803766 %	|	0.9736 %	0.9996 %	0.99789 %	0.9997 %	0.99967 %	0.998797 %	33327.45552062988
500	24	256	|	256	-1	squared_l2
0.554 %	0.68001 %	0.749324 %	0.8046001 %	|	0.9738 %	0.9999 %	0.99817 %	1.0 %	0.99998 %	0.999801 %	64732.47313499451
500	24	256	|	320	-1	squared_l2
0.554 %	0.68001 %	0.74933 %	0.8046489 %	|	0.9738 %	0.9999 %	0.99817 %	1.0 %	0.99998 %	0.999843 %	79927.734375
500	24	256	|	384	-1	squared_l2
0.554 %	0.68001 %	0.749329 %	0.8046625 %	|	0.9738 %	0.9999 %	0.99818 %	1.0 %	1.0 %	0.999862 %	97074.94044303894
500	24	256	|	448	-1	squared_l2
0.554 %	0.68001 %	0.749329 %	0.8046666 %	|	0.9738 %	0.9999 %	0.99818 %	1.0 %	1.0 %	0.999865 %	115273.20861816406
500	32	256	|	1	-1	squared_l2
