Program: scann Topk: 1000 Num_split: 1 Batch: 128
L	Threashold	m	|	w	r	Metric
4000	0.55	25	|	110	-1	dot_product
0.2057 %	0.22771 %	0.263255 %	0.3279831 %	|	0.4677 %	0.7048 %	0.54865 %	0.8198 %	0.78895 %	0.648886 %	244.95649337768555
4000	0.55	25	|	130	-1	dot_product
0.2067 %	0.22873 %	0.264678 %	0.3311051 %	|	0.4712 %	0.713 %	0.55348 %	0.8334 %	0.80256 %	0.657883 %	258.5022449493408
4000	0.55	25	|	150	-1	dot_product
0.2082 %	0.22966 %	0.265738 %	0.3334859 %	|	0.4752 %	0.721 %	0.55734 %	0.8465 %	0.81328 %	0.664877 %	276.0009765625
4000	0.55	25	|	170	-1	dot_product
0.2092 %	0.23025 %	0.266571 %	0.3353332 %	|	0.478 %	0.7268 %	0.56066 %	0.8559 %	0.82283 %	0.670533 %	292.45781898498535
4000	0.55	25	|	200	-1	dot_product
0.2095 %	0.23076 %	0.26751 %	0.3374494 %	|	0.4809 %	0.7339 %	0.56431 %	0.8691 %	0.83353 %	0.676963 %	312.258243560791
4000	0.55	25	|	220	-1	dot_product
0.2098 %	0.23111 %	0.268005 %	0.3385498 %	|	0.4823 %	0.7377 %	0.56658 %	0.8759 %	0.84001 %	0.680441 %	323.35400581359863
4000	0.55	25	|	250	-1	dot_product
0.2104 %	0.23148 %	0.268499 %	0.3398754 %	|	0.4845 %	0.7441 %	0.56882 %	0.8867 %	0.84769 %	0.684604 %	346.1916446685791
4000	0.55	25	|	310	-1	dot_product
0.2112 %	0.23199 %	0.269216 %	0.341725 %	|	0.4873 %	0.7516 %	0.57194 %	0.9013 %	0.85842 %	0.690574 %	379.7032833099365
4000	0.55	25	|	400	-1	dot_product
0.2122 %	0.23248 %	0.269759 %	0.3433316 %	|	0.4903 %	0.7575 %	0.57429 %	0.9156 %	0.8681 %	0.695862 %	424.1635799407959
4000	0.55	25	|	500	-1	dot_product
0.2125 %	0.23274 %	0.270108 %	0.3443713 %	|	0.4917 %	0.762 %	0.57591 %	0.9266 %	0.87571 %	0.699456 %	487.4997138977051
4000	0.55	25	|	800	-1	dot_product
0.2131 %	0.23313 %	0.270478 %	0.3456036 %	|	0.4941 %	0.7676 %	0.57768 %	0.9427 %	0.88551 %	0.703943 %	624.791145324707
4000	0.55	25	|	1000	-1	dot_product
0.2133 %	0.23324 %	0.270575 %	0.3458811 %	|	0.4949 %	0.7698 %	0.57829 %	0.9479 %	0.8884 %	0.705056 %	712.714433670044
4000	0.55	25	|	1250	-1	dot_product
0.2134 %	0.23328 %	0.270601 %	0.3460331 %	|	0.4953 %	0.7708 %	0.57846 %	0.9516 %	0.89004 %	0.705692 %	823.4872817993164
4000	0.55	25	|	1500	-1	dot_product
0.2134 %	0.2333 %	0.270613 %	0.3460942 %	|	0.4955 %	0.7715 %	0.57857 %	0.9534 %	0.89091 %	0.705965 %	939.2671585083008
4000	0.55	25	|	1750	-1	dot_product
0.2134 %	0.2333 %	0.270617 %	0.3461191 %	|	0.4955 %	0.7715 %	0.57858 %	0.9541 %	0.89132 %	0.706089 %	1054.215431213379
4000	0.55	25	|	1900	-1	dot_product
0.2134 %	0.2333 %	0.270618 %	0.346128 %	|	0.4955 %	0.7716 %	0.57859 %	0.9543 %	0.89146 %	0.706133 %	1123.0413913726807
4000	0.55	25	|	2000	-1	dot_product
0.2134 %	0.2333 %	0.27062 %	0.3461317 %	|	0.4955 %	0.7717 %	0.57861 %	0.9544 %	0.89153 %	0.706156 %	1160.275936126709
4000	0.55	25	|	2048	-1	dot_product
0.2134 %	0.2333 %	0.27062 %	0.3461325 %	|	0.4955 %	0.7717 %	0.57861 %	0.9544 %	0.89155 %	0.706163 %	1182.8103065490723
4000	0.55	20	|	1	-1	dot_product
0.056 %	0.07061 %	0.084293 %	0.0661475 %	|	0.1108 %	0.1407 %	0.12338 %	0.1464 %	0.13669 %	0.113754 %	69.04745101928711
4000	0.55	20	|	2	-1	dot_product
0.079 %	0.09908 %	0.121944 %	0.1096893 %	|	0.1678 %	0.2231 %	0.19193 %	0.2358 %	0.2221 %	0.186154 %	73.63009452819824
4000	0.55	20	|	4	-1	dot_product
0.1045 %	0.12717 %	0.158056 %	0.1671979 %	|	0.2305 %	0.3183 %	0.26744 %	0.3435 %	0.32715 %	0.278811 %	89.99252319335938
4000	0.55	20	|	8	-1	dot_product
0.1238 %	0.1508 %	0.187797 %	0.2201581 %	|	0.2832 %	0.4115 %	0.33785 %	0.4574 %	0.43718 %	0.375982 %	105.3476333618164
4000	0.55	20	|	16	-1	dot_product
0.1404 %	0.17047 %	0.210117 %	0.2586245 %	|	0.3322 %	0.4976 %	0.39886 %	0.5713 %	0.54819 %	0.464137 %	127.65073776245117
4000	0.55	20	|	25	-1	dot_product
0.1476 %	0.17833 %	0.220216 %	0.2771944 %	|	0.3545 %	0.5462 %	0.42894 %	0.6407 %	0.61167 %	0.510759 %	141.94059371948242
4000	0.55	20	|	30	-1	dot_product
0.1506 %	0.18074 %	0.223511 %	0.2836887 %	|	0.3631 %	0.5624 %	0.43857 %	0.6652 %	0.63432 %	0.52738 %	150.86102485656738
4000	0.55	20	|	35	-1	dot_product
0.1523 %	0.18232 %	0.225911 %	0.2886774 %	|	0.3676 %	0.5736 %	0.44626 %	0.6828 %	0.65318 %	0.540388 %	157.25326538085938
4000	0.55	20	|	40	-1	dot_product
0.1537 %	0.18389 %	0.227715 %	0.2926263 %	|	0.3722 %	0.5844 %	0.45221 %	0.7002 %	0.66858 %	0.551058 %	162.15062141418457
4000	0.55	20	|	45	-1	dot_product
0.1542 %	0.18492 %	0.229093 %	0.2957726 %	|	0.375 %	0.592 %	0.45639 %	0.7131 %	0.68053 %	0.55935 %	170.14026641845703
4000	0.55	20	|	50	-1	dot_product
0.1548 %	0.18561 %	0.230152 %	0.2983401 %	|	0.3778 %	0.5985 %	0.45989 %	0.7246 %	0.69128 %	0.566395 %	182.1458339691162
4000	0.55	20	|	55	-1	dot_product
0.1555 %	0.18631 %	0.231091 %	0.3005202 %	|	0.3795 %	0.6047 %	0.46287 %	0.7352 %	0.69999 %	0.572166 %	188.21239471435547
4000	0.55	20	|	60	-1	dot_product
0.1564 %	0.18702 %	0.231892 %	0.3023903 %	|	0.3821 %	0.6101 %	0.46565 %	0.7439 %	0.70818 %	0.577413 %	193.2201385498047
4000	0.55	20	|	65	-1	dot_product
0.1573 %	0.18749 %	0.232553 %	0.3040141 %	|	0.384 %	0.6138 %	0.46778 %	0.7522 %	0.71546 %	0.582114 %	197.8168487548828
4000	0.55	20	|	75	-1	dot_product
0.1577 %	0.18831 %	0.233623 %	0.3065887 %	|	0.3861 %	0.6208 %	0.4715 %	0.7665 %	0.72763 %	0.589555 %	206.98904991149902
4000	0.55	20	|	90	-1	dot_product
0.1584 %	0.18922 %	0.234802 %	0.30945 %	|	0.3898 %	0.63 %	0.47616 %	0.7841 %	0.7423 %	0.598078 %	214.42604064941406
4000	0.55	20	|	110	-1	dot_product
0.1591 %	0.1896 %	0.235701 %	0.3121065 %	|	0.3915 %	0.6375 %	0.47955 %	0.8018 %	0.75596 %	0.606005 %	230.12661933898926
4000	0.55	20	|	130	-1	dot_product
0.1598 %	0.18991 %	0.236387 %	0.3139359 %	|	0.393 %	0.6425 %	0.48175 %	0.8133 %	0.76587 %	0.611665 %	249.71580505371094
4000	0.55	20	|	150	-1	dot_product
0.1606 %	0.19027 %	0.23681 %	0.3152562 %	|	0.3946 %	0.6472 %	0.4836 %	0.8243 %	0.77338 %	0.615728 %	260.75124740600586
4000	0.55	20	|	170	-1	dot_product
0.1614 %	0.19052 %	0.237096 %	0.3162345 %	|	0.3963 %	0.6509 %	0.48491 %	0.8322 %	0.77934 %	0.618774 %	278.3653736114502
4000	0.55	20	|	200	-1	dot_product
0.1617 %	0.19078 %	0.237412 %	0.3173109 %	|	0.3973 %	0.6542 %	0.48622 %	0.8426 %	0.78611 %	0.622155 %	295.26281356811523
4000	0.55	20	|	220	-1	dot_product
0.1618 %	0.19092 %	0.237593 %	0.3178665 %	|	0.3978 %	0.6558 %	0.48694 %	0.848 %	0.79022 %	0.624045 %	307.9721927642822
4000	0.55	20	|	250	-1	dot_product
0.1618 %	0.19101 %	0.2378 %	0.3184986 %	|	0.398 %	0.6582 %	0.48766 %	0.8565 %	0.79493 %	0.626173 %	325.9763717651367
4000	0.55	20	|	310	-1	dot_product
0.1621 %	0.1912 %	0.238056 %	0.3193309 %	|	0.3989 %	0.6615 %	0.48886 %	0.8668 %	0.80084 %	0.628942 %	363.0023002624512
4000	0.55	20	|	400	-1	dot_product
0.1623 %	0.19134 %	0.238237 %	0.3200128 %	|	0.3999 %	0.6645 %	0.48981 %	0.8768 %	0.80618 %	0.631314 %	404.6211242675781
4000	0.55	20	|	500	-1	dot_product
0.1624 %	0.19146 %	0.238353 %	0.320437 %	|	0.4008 %	0.6669 %	0.49039 %	0.884 %	0.80996 %	0.632817 %	448.4875202178955
4000	0.55	20	|	800	-1	dot_product
0.1626 %	0.19155 %	0.238446 %	0.3208668 %	|	0.4014 %	0.6683 %	0.49097 %	0.8917 %	0.81418 %	0.634429 %	578.0422687530518
4000	0.55	20	|	1000	-1	dot_product
0.1626 %	0.19157 %	0.238463 %	0.3209473 %	|	0.4016 %	0.6687 %	0.49108 %	0.8943 %	0.81534 %	0.634819 %	662.6555919647217
4000	0.55	20	|	1250	-1	dot_product
0.1626 %	0.19158 %	0.238471 %	0.3209828 %	|	0.4017 %	0.669 %	0.49113 %	0.8959 %	0.81582 %	0.634969 %	770.282506942749
4000	0.55	20	|	1500	-1	dot_product
0.1626 %	0.19158 %	0.238475 %	0.3209954 %	|	0.4017 %	0.6692 %	0.49116 %	0.8966 %	0.8161 %	0.635043 %	876.2438297271729
4000	0.55	20	|	1750	-1	dot_product
0.1626 %	0.19158 %	0.238478 %	0.321002 %	|	0.4017 %	0.6692 %	0.49119 %	0.897 %	0.81626 %	0.635077 %	971.4348316192627
4000	0.55	20	|	1900	-1	dot_product
0.1626 %	0.19158 %	0.238478 %	0.321004 %	|	0.4017 %	0.6692 %	0.49119 %	0.8971 %	0.81631 %	0.635086 %	1036.4842414855957
4000	0.55	20	|	2000	-1	dot_product
0.1626 %	0.19158 %	0.238478 %	0.3210049 %	|	0.4017 %	0.6692 %	0.49119 %	0.8972 %	0.81635 %	0.63509 %	1080.620527267456
4000	0.55	20	|	2048	-1	dot_product
0.1626 %	0.19158 %	0.238478 %	0.3210051 %	|	0.4017 %	0.6692 %	0.49119 %	0.8972 %	0.81636 %	0.635092 %	1101.048231124878
4000	0.55	10	|	1	-1	dot_product
0.0309 %	0.04709 %	0.074597 %	0.0662142 %	|	0.0794 %	0.133 %	0.11268 %	0.1458 %	0.13669 %	0.113768 %	67.56305694580078
4000	0.55	10	|	2	-1	dot_product
0.0403 %	0.06142 %	0.101308 %	0.1093703 %	|	0.1138 %	0.2009 %	0.16503 %	0.2354 %	0.22184 %	0.185684 %	76.59053802490234
4000	0.55	10	|	4	-1	dot_product
0.0483 %	0.07297 %	0.122388 %	0.1636912 %	|	0.143 %	0.2738 %	0.2144 %	0.3421 %	0.32466 %	0.274696 %	93.42479705810547
4000	0.55	10	|	8	-1	dot_product
0.0541 %	0.07997 %	0.13514 %	0.2075442 %	|	0.1617 %	0.3281 %	0.24783 %	0.4508 %	0.42575 %	0.356892 %	105.93771934509277
4000	0.55	10	|	16	-1	dot_product
0.0558 %	0.08306 %	0.141324 %	0.2301398 %	|	0.1715 %	0.3668 %	0.26708 %	0.5458 %	0.50953 %	0.412097 %	121.9792366027832
4000	0.55	10	|	25	-1	dot_product
0.0566 %	0.08415 %	0.143356 %	0.2374986 %	|	0.1748 %	0.3791 %	0.27344 %	0.5937 %	0.54589 %	0.43254 %	134.8254680633545
4000	0.55	10	|	30	-1	dot_product
0.057 %	0.08446 %	0.143908 %	0.2395379 %	|	0.1759 %	0.384 %	0.27547 %	0.6105 %	0.55719 %	0.438407 %	146.41857147216797
4000	0.55	10	|	35	-1	dot_product
0.0571 %	0.08463 %	0.144305 %	0.2409615 %	|	0.1764 %	0.386 %	0.27687 %	0.6204 %	0.56528 %	0.442616 %	146.03638648986816
4000	0.55	10	|	40	-1	dot_product
0.0573 %	0.08477 %	0.144546 %	0.2419798 %	|	0.177 %	0.3882 %	0.27786 %	0.6301 %	0.57134 %	0.445614 %	153.2142162322998
4000	0.55	10	|	45	-1	dot_product
0.0573 %	0.08487 %	0.144734 %	0.2427608 %	|	0.1774 %	0.3894 %	0.27841 %	0.6372 %	0.57618 %	0.447868 %	157.00769424438477
4000	0.55	10	|	50	-1	dot_product
0.0573 %	0.08493 %	0.14486 %	0.2433487 %	|	0.1778 %	0.3907 %	0.27878 %	0.6421 %	0.57938 %	0.449517 %	164.08514976501465
4000	0.55	10	|	55	-1	dot_product
0.0573 %	0.08498 %	0.144935 %	0.2438138 %	|	0.178 %	0.3913 %	0.27906 %	0.6462 %	0.58218 %	0.450856 %	166.16249084472656
4000	0.55	10	|	60	-1	dot_product
0.0573 %	0.08502 %	0.145008 %	0.2442067 %	|	0.1783 %	0.3929 %	0.27941 %	0.6506 %	0.58435 %	0.452021 %	178.6515712738037
4000	0.55	10	|	65	-1	dot_product
0.0573 %	0.08502 %	0.145079 %	0.2445191 %	|	0.1783 %	0.3933 %	0.27965 %	0.6532 %	0.58659 %	0.453022 %	178.1771183013916
4000	0.55	10	|	75	-1	dot_product
0.0573 %	0.0851 %	0.145199 %	0.2450106 %	|	0.1787 %	0.3944 %	0.28017 %	0.6591 %	0.59027 %	0.454483 %	179.72445487976074
4000	0.55	10	|	90	-1	dot_product
0.0573 %	0.08517 %	0.145281 %	0.2455177 %	|	0.1791 %	0.3955 %	0.28052 %	0.6661 %	0.59407 %	0.455996 %	192.37637519836426
4000	0.55	10	|	110	-1	dot_product
0.0573 %	0.08522 %	0.145343 %	0.2459251 %	|	0.1792 %	0.3962 %	0.28082 %	0.6718 %	0.59698 %	0.45726 %	209.8550796508789
4000	0.55	10	|	130	-1	dot_product
0.0573 %	0.08525 %	0.145406 %	0.2461949 %	|	0.1793 %	0.3971 %	0.28112 %	0.6754 %	0.59902 %	0.458102 %	222.46742248535156
4000	0.55	10	|	150	-1	dot_product
0.0573 %	0.08525 %	0.145445 %	0.2463737 %	|	0.1793 %	0.3979 %	0.28131 %	0.6786 %	0.60046 %	0.458674 %	233.4449291229248
4000	0.55	10	|	170	-1	dot_product
0.0573 %	0.08525 %	0.14546 %	0.2465078 %	|	0.1793 %	0.3983 %	0.28136 %	0.6812 %	0.60174 %	0.459096 %	247.61629104614258
4000	0.55	10	|	200	-1	dot_product
0.0573 %	0.08525 %	0.145475 %	0.2466392 %	|	0.1793 %	0.3986 %	0.28142 %	0.6842 %	0.603 %	0.459473 %	264.5449638366699
4000	0.55	10	|	220	-1	dot_product
0.0573 %	0.08526 %	0.145488 %	0.2467016 %	|	0.1793 %	0.3989 %	0.28148 %	0.6852 %	0.60359 %	0.459684 %	271.6653347015381
4000	0.55	10	|	250	-1	dot_product
0.0573 %	0.08526 %	0.145494 %	0.2467711 %	|	0.1793 %	0.399 %	0.2815 %	0.6873 %	0.60421 %	0.459926 %	287.7645492553711
4000	0.55	10	|	310	-1	dot_product
0.0573 %	0.08527 %	0.145509 %	0.2468533 %	|	0.1794 %	0.3997 %	0.28163 %	0.6899 %	0.60501 %	0.460177 %	315.2203559875488
4000	0.55	10	|	400	-1	dot_product
0.0573 %	0.08527 %	0.145516 %	0.246908 %	|	0.1795 %	0.3999 %	0.28167 %	0.6913 %	0.60552 %	0.460339 %	352.5354862213135
4000	0.55	10	|	500	-1	dot_product
0.0573 %	0.08527 %	0.145523 %	0.2469339 %	|	0.1795 %	0.3999 %	0.28169 %	0.6919 %	0.60593 %	0.460433 %	393.4018611907959
4000	0.55	10	|	800	-1	dot_product
0.0573 %	0.08527 %	0.145525 %	0.2469604 %	|	0.1795 %	0.4 %	0.2817 %	0.6925 %	0.60612 %	0.460508 %	511.42191886901855
4000	0.55	10	|	1000	-1	dot_product
0.0573 %	0.08527 %	0.145526 %	0.2469644 %	|	0.1795 %	0.4001 %	0.28171 %	0.6928 %	0.60619 %	0.460523 %	584.2878818511963
4000	0.55	10	|	1250	-1	dot_product
0.0573 %	0.08527 %	0.145526 %	0.2469654 %	|	0.1795 %	0.4001 %	0.28171 %	0.6928 %	0.60619 %	0.460524 %	677.7474880218506
4000	0.55	10	|	1500	-1	dot_product
0.0573 %	0.08527 %	0.145526 %	0.2469655 %	|	0.1795 %	0.4001 %	0.28171 %	0.6928 %	0.60619 %	0.460524 %	777.3008346557617
4000	0.55	10	|	1750	-1	dot_product
0.0573 %	0.08527 %	0.145526 %	0.2469658 %	|	0.1795 %	0.4001 %	0.28171 %	0.6928 %	0.60619 %	0.460526 %	862.4527454376221
4000	0.55	10	|	1900	-1	dot_product
0.0573 %	0.08527 %	0.145526 %	0.2469658 %	|	0.1795 %	0.4001 %	0.28171 %	0.6928 %	0.60619 %	0.460526 %	911.0040664672852
4000	0.55	10	|	2000	-1	dot_product
0.0573 %	0.08527 %	0.145526 %	0.2469658 %	|	0.1795 %	0.4001 %	0.28171 %	0.6928 %	0.60619 %	0.460526 %	948.1744766235352
4000	0.55	10	|	2048	-1	dot_product
0.0573 %	0.08527 %	0.145526 %	0.2469658 %	|	0.1795 %	0.4001 %	0.28171 %	0.6928 %	0.60619 %	0.460526 %	968.2674407958984
400	0.2	100	|	1	-1	dot_product
0.36 %	0.38611 %	0.366153 %	0.278068 %	|	0.4068 %	0.4069 %	0.40591 %	0.4069 %	0.40591 %	0.372524 %	121.75393104553223
400	0.2	100	|	2	-1	dot_product
0.4787 %	0.51165 %	0.491825 %	0.3956141 %	|	0.5439 %	0.544 %	0.54419 %	0.544 %	0.5442 %	0.504735 %	140.5494213104248
400	0.2	100	|	4	-1	dot_product
0.5839 %	0.61802 %	0.603944 %	0.5138697 %	|	0.6687 %	0.6688 %	0.66659 %	0.6688 %	0.6666 %	0.626802 %	180.30571937561035
400	0.2	100	|	8	-1	dot_product
0.6629 %	0.69968 %	0.694101 %	0.6210363 %	|	0.767 %	0.7671 %	0.76552 %	0.7671 %	0.76553 %	0.730276 %	221.68898582458496
400	0.2	100	|	16	-1	dot_product
0.7311 %	0.76117 %	0.763519 %	0.7127961 %	|	0.8513 %	0.8515 %	0.84429 %	0.8515 %	0.8443 %	0.815053 %	300.89497566223145
400	0.2	100	|	25	-1	dot_product
0.7599 %	0.79147 %	0.798592 %	0.7630661 %	|	0.8876 %	0.8878 %	0.88555 %	0.8878 %	0.88556 %	0.860532 %	380.18155097961426
400	0.2	100	|	30	-1	dot_product
0.7696 %	0.80182 %	0.811266 %	0.781718 %	|	0.9018 %	0.902 %	0.90035 %	0.902 %	0.90036 %	0.877756 %	426.24616622924805
400	0.2	100	|	35	-1	dot_product
0.778 %	0.80959 %	0.820938 %	0.7965666 %	|	0.9132 %	0.9134 %	0.91164 %	0.9134 %	0.91165 %	0.891395 %	463.2251262664795
400	0.2	100	|	40	-1	dot_product
0.7858 %	0.81575 %	0.828868 %	0.8086933 %	|	0.9246 %	0.9248 %	0.92125 %	0.9248 %	0.92126 %	0.902787 %	500.0615119934082
400	0.2	100	|	45	-1	dot_product
0.7933 %	0.82163 %	0.835302 %	0.8187541 %	|	0.9338 %	0.934 %	0.93008 %	0.934 %	0.93009 %	0.912425 %	541.1989688873291
400	0.2	100	|	50	-1	dot_product
0.7993 %	0.82612 %	0.84058 %	0.827254 %	|	0.9415 %	0.9417 %	0.93699 %	0.9417 %	0.937 %	0.920678 %	582.8564167022705
400	0.2	100	|	55	-1	dot_product
0.8037 %	0.8297 %	0.845116 %	0.8345204 %	|	0.9471 %	0.9473 %	0.94314 %	0.9473 %	0.94315 %	0.927792 %	612.4732494354248
400	0.2	100	|	60	-1	dot_product
0.8075 %	0.8331 %	0.849018 %	0.8408175 %	|	0.9521 %	0.9523 %	0.94858 %	0.9523 %	0.94859 %	0.93415 %	637.643575668335
400	0.2	100	|	65	-1	dot_product
0.8111 %	0.83602 %	0.852469 %	0.846356 %	|	0.9569 %	0.9571 %	0.95325 %	0.9571 %	0.95326 %	0.939947 %	677.8304576873779
400	0.2	100	|	75	-1	dot_product
0.816 %	0.84074 %	0.857913 %	0.8553538 %	|	0.9636 %	0.9639 %	0.96133 %	0.9639 %	0.96134 %	0.949428 %	746.6549873352051
400	0.2	100	|	90	-1	dot_product
0.8219 %	0.8452 %	0.8641 %	0.8655212 %	|	0.9717 %	0.972 %	0.96979 %	0.972 %	0.9698 %	0.960743 %	846.9719886779785
400	0.2	100	|	110	-1	dot_product
0.8271 %	0.84996 %	0.869551 %	0.8748394 %	|	0.9786 %	0.9789 %	0.97849 %	0.9789 %	0.9785 %	0.971646 %	970.8724021911621
400	0.2	100	|	130	-1	dot_product
0.8323 %	0.85332 %	0.873236 %	0.881224 %	|	0.9853 %	0.9857 %	0.9848 %	0.9857 %	0.98481 %	0.979361 %	1097.360372543335
400	0.2	100	|	150	-1	dot_product
0.8354 %	0.85554 %	0.875783 %	0.8857647 %	|	0.9899 %	0.9903 %	0.98928 %	0.9903 %	0.98929 %	0.985044 %	1230.3509712219238
400	0.2	100	|	170	-1	dot_product
0.8378 %	0.85693 %	0.877612 %	0.8890545 %	|	0.9931 %	0.9935 %	0.99224 %	0.9935 %	0.99225 %	0.989298 %	1353.5561561584473
400	0.2	100	|	200	-1	dot_product
0.84 %	0.85826 %	0.879396 %	0.8923905 %	|	0.9966 %	0.997 %	0.99526 %	0.997 %	0.99527 %	0.993606 %	1526.8590450286865
400	0.2	100	|	220	-1	dot_product
0.8405 %	0.85892 %	0.880189 %	0.8939081 %	|	0.9974 %	0.9978 %	0.99667 %	0.9978 %	0.99668 %	0.995588 %	1642.0278549194336
400	0.2	100	|	250	-1	dot_product
0.8412 %	0.85957 %	0.880947 %	0.8954539 %	|	0.9982 %	0.9986 %	0.99809 %	0.9986 %	0.9981 %	0.997553 %	1816.3201808929443
400	0.2	100	|	310	-1	dot_product
0.8421 %	0.86027 %	0.881627 %	0.8969324 %	|	0.9993 %	0.9997 %	0.9996 %	0.9997 %	0.99961 %	0.999429 %	2161.018133163452
400	0.2	100	|	400	-1	dot_product
0.8422 %	0.86045 %	0.881861 %	0.8973508 %	|	0.9996 %	1.0 %	0.99999 %	1.0 %	1.0 %	1.0 %	2629.4784545898438
400	0.2	50	|	1	-1	dot_product
0.2704 %	0.32241 %	0.329838 %	0.2732318 %	|	0.4014 %	0.4069 %	0.40556 %	0.4069 %	0.40591 %	0.372524 %	110.17274856567383
400	0.2	50	|	2	-1	dot_product
0.3515 %	0.41375 %	0.426624 %	0.3786783 %	|	0.5357 %	0.544 %	0.54345 %	0.544 %	0.5442 %	0.504729 %	125.9605884552002
400	0.2	50	|	4	-1	dot_product
0.4205 %	0.48507 %	0.504169 %	0.4729978 %	|	0.6547 %	0.6688 %	0.66505 %	0.6688 %	0.6666 %	0.626755 %	154.79207038879395
400	0.2	50	|	8	-1	dot_product
0.4718 %	0.53574 %	0.559373 %	0.5475009 %	|	0.7458 %	0.7671 %	0.76231 %	0.7671 %	0.76553 %	0.730044 %	193.61305236816406
400	0.2	50	|	16	-1	dot_product
0.5124 %	0.57001 %	0.597519 %	0.6031475 %	|	0.8196 %	0.8512 %	0.83871 %	0.8515 %	0.8443 %	0.814385 %	236.12308502197266
400	0.2	50	|	25	-1	dot_product
0.5301 %	0.58568 %	0.614983 %	0.6300597 %	|	0.8506 %	0.8875 %	0.87782 %	0.8878 %	0.88556 %	0.859332 %	284.88755226135254
400	0.2	50	|	30	-1	dot_product
0.5365 %	0.59086 %	0.6209 %	0.6393474 %	|	0.8625 %	0.9016 %	0.8916 %	0.902 %	0.90036 %	0.876245 %	311.0804557800293
400	0.2	50	|	35	-1	dot_product
0.5417 %	0.59456 %	0.625376 %	0.6465083 %	|	0.8716 %	0.913 %	0.90198 %	0.9134 %	0.91165 %	0.88953 %	330.6260108947754
400	0.2	50	|	40	-1	dot_product
0.5457 %	0.59765 %	0.628901 %	0.6522791 %	|	0.8816 %	0.9244 %	0.91078 %	0.9248 %	0.92126 %	0.900626 %	352.47159004211426
400	0.2	50	|	45	-1	dot_product
0.5506 %	0.60094 %	0.63184 %	0.6569376 %	|	0.8893 %	0.9336 %	0.91893 %	0.934 %	0.93007 %	0.90993 %	380.56254386901855
400	0.2	50	|	50	-1	dot_product
0.5541 %	0.60329 %	0.634207 %	0.6608807 %	|	0.8957 %	0.9413 %	0.92532 %	0.9417 %	0.93697 %	0.917903 %	400.0234603881836
400	0.2	50	|	55	-1	dot_product
0.5565 %	0.60528 %	0.636151 %	0.664217 %	|	0.9006 %	0.9469 %	0.93085 %	0.9473 %	0.94312 %	0.924735 %	418.0309772491455
400	0.2	50	|	60	-1	dot_product
0.5589 %	0.6069 %	0.637824 %	0.6670219 %	|	0.9051 %	0.9517 %	0.93566 %	0.9523 %	0.94856 %	0.930779 %	435.5611801147461
400	0.2	50	|	65	-1	dot_product
0.5606 %	0.60807 %	0.639372 %	0.6695089 %	|	0.9091 %	0.9564 %	0.93979 %	0.9571 %	0.95323 %	0.936308 %	463.0873203277588
400	0.2	50	|	75	-1	dot_product
0.5634 %	0.61035 %	0.641814 %	0.6735224 %	|	0.9145 %	0.9631 %	0.94689 %	0.9639 %	0.9613 %	0.945285 %	495.51963806152344
400	0.2	50	|	90	-1	dot_product
0.5676 %	0.61286 %	0.644501 %	0.678063 %	|	0.9214 %	0.971 %	0.95428 %	0.972 %	0.96976 %	0.955967 %	554.661750793457
400	0.2	50	|	110	-1	dot_product
0.5711 %	0.61492 %	0.646992 %	0.6822072 %	|	0.9267 %	0.9778 %	0.96169 %	0.9789 %	0.97846 %	0.966056 %	624.2008209228516
400	0.2	50	|	130	-1	dot_product
0.5729 %	0.6166 %	0.648688 %	0.6850661 %	|	0.9322 %	0.9844 %	0.96711 %	0.9857 %	0.98477 %	0.973146 %	695.8787441253662
400	0.2	50	|	150	-1	dot_product
0.5747 %	0.61757 %	0.649889 %	0.6870787 %	|	0.9359 %	0.989 %	0.97086 %	0.9903 %	0.98923 %	0.978353 %	760.004997253418
400	0.2	50	|	170	-1	dot_product
0.5757 %	0.61826 %	0.650691 %	0.6885382 %	|	0.9385 %	0.9922 %	0.97342 %	0.9935 %	0.99219 %	0.982148 %	820.6179141998291
400	0.2	50	|	200	-1	dot_product
0.5771 %	0.61898 %	0.651503 %	0.6900179 %	|	0.941 %	0.9956 %	0.97591 %	0.997 %	0.99521 %	0.985984 %	924.9436855316162
400	0.2	50	|	220	-1	dot_product
0.5774 %	0.61927 %	0.651825 %	0.6906797 %	|	0.9416 %	0.9964 %	0.97705 %	0.9978 %	0.99662 %	0.98771 %	988.7657165527344
400	0.2	50	|	250	-1	dot_product
0.5776 %	0.6196 %	0.652124 %	0.6913406 %	|	0.9424 %	0.9971 %	0.97814 %	0.9986 %	0.99804 %	0.989422 %	1085.4732990264893
400	0.2	50	|	310	-1	dot_product
0.5778 %	0.61993 %	0.652421 %	0.691944 %	|	0.9431 %	0.9981 %	0.97933 %	0.9997 %	0.99954 %	0.991026 %	1265.1350498199463
400	0.2	50	|	400	-1	dot_product
0.5777 %	0.61996 %	0.652486 %	0.6920964 %	|	0.9431 %	0.9984 %	0.97962 %	1.0 %	0.99993 %	0.991496 %	1511.3611221313477
400	0.2	25	|	1	-1	dot_product
0.1461 %	0.20305 %	0.238907 %	0.2456952 %	|	0.316 %	0.3979 %	0.37396 %	0.4069 %	0.40575 %	0.370013 %	107.04731941223145
400	0.2	25	|	2	-1	dot_product
