Program: faiss Topk: 1000 Num_split: 1 Batch: 128
L	m	k_star	|	w	Reorder	Metric
0.5624 %	0.65196 %	0.711957 %	0.7637519 %	|	0.9603 %	0.9969 %	0.99114 %	0.9971 %	0.9942 %	0.984522 %	29745.50700187683
2000	64	16	|	110	-1	squared_l2
0.5628 %	0.65229 %	0.71317 %	0.7681121 %	|	0.9611 %	0.9979 %	0.99305 %	0.9981 %	0.99626 %	0.990219 %	35684.35764312744
2000	64	16	|	130	-1	squared_l2
0.5625 %	0.65262 %	0.713775 %	0.7707494 %	|	0.9616 %	0.9986 %	0.99455 %	0.9988 %	0.99785 %	0.993496 %	41053.47156524658
2000	64	16	|	150	-1	squared_l2
0.5629 %	0.65267 %	0.714177 %	0.7723529 %	|	0.962 %	0.9992 %	0.99524 %	0.9994 %	0.99859 %	0.995525 %	47366.6570186615
2000	64	16	|	170	-1	squared_l2
0.5631 %	0.65273 %	0.714389 %	0.7733777 %	|	0.9619 %	0.9993 %	0.99571 %	0.9995 %	0.99911 %	0.996827 %	52969.16174888611
2000	64	16	|	200	-1	squared_l2
0.5632 %	0.65287 %	0.714615 %	0.7743263 %	|	0.9621 %	0.9996 %	0.99606 %	0.9998 %	0.99948 %	0.998027 %	60818.005323410034
2000	64	16	|	220	-1	squared_l2
0.5631 %	0.6529 %	0.714689 %	0.7747206 %	|	0.9624 %	0.9998 %	0.99624 %	1.0 %	0.99969 %	0.998561 %	66310.99581718445
2000	64	16	|	250	-1	squared_l2
0.5623 %	0.65287 %	0.714755 %	0.7750755 %	|	0.9623 %	0.9998 %	0.99638 %	1.0 %	0.99983 %	0.999025 %	75044.10648345947
2000	64	16	|	310	-1	squared_l2
0.5624 %	0.65288 %	0.714802 %	0.7754256 %	|	0.9625 %	0.9998 %	0.99646 %	1.0 %	0.99993 %	0.99945 %	90320.25289535522
2000	64	16	|	400	-1	squared_l2
0.563 %	0.6529 %	0.714831 %	0.7755742 %	|	0.9624 %	0.9998 %	0.9965 %	1.0 %	0.99998 %	0.999649 %	117348.98853302002
2000	64	16	|	500	-1	squared_l2
0.5628 %	0.6529 %	0.714834 %	0.775614 %	|	0.9625 %	0.9998 %	0.99651 %	1.0 %	0.99999 %	0.999695 %	146833.7481021881
2000	64	16	|	800	-1	squared_l2
0.5629 %	0.6529 %	0.714836 %	0.7756235 %	|	0.9625 %	0.9998 %	0.99652 %	1.0 %	1.0 %	0.999712 %	216378.1623840332
2000	64	16	|	1000	-1	squared_l2
0.5629 %	0.6529 %	0.714837 %	0.7756239 %	|	0.9625 %	0.9998 %	0.99652 %	1.0 %	1.0 %	0.999714 %	272476.9575595856
2000	64	16	|	1250	-1	squared_l2
0.5629 %	0.6529 %	0.714837 %	0.7756239 %	|	0.9625 %	0.9998 %	0.99652 %	1.0 %	1.0 %	0.999714 %	328646.52156829834
2000	64	16	|	1500	-1	squared_l2
0.5629 %	0.6529 %	0.714837 %	0.7756239 %	|	0.9625 %	0.9998 %	0.99652 %	1.0 %	1.0 %	0.999714 %	382938.0793571472
2000	64	16	|	1750	-1	squared_l2
0.5629 %	0.6529 %	0.714837 %	0.7756239 %	|	0.9625 %	0.9998 %	0.99652 %	1.0 %	1.0 %	0.999714 %	447765.0444507599
2000	64	16	|	1900	-1	squared_l2
0.5629 %	0.6529 %	0.714837 %	0.7756239 %	|	0.9625 %	0.9998 %	0.99652 %	1.0 %	1.0 %	0.999714 %	502757.1518421173
2000	64	16	|	2000	-1	squared_l2
0.5629 %	0.6529 %	0.714837 %	0.7756239 %	|	0.9625 %	0.9998 %	0.99652 %	1.0 %	1.0 %	0.999714 %	543005.5525302887
2000	128	16	|	1	-1	squared_l2
0.3935 %	0.35378 %	0.261341 %	0.14367 %	|	0.4479 %	0.4479 %	0.3634 %	0.4479 %	0.3634 %	0.262489 %	1212.1765613555908
2000	128	16	|	2	-1	squared_l2
0.5159 %	0.48772 %	0.388155 %	0.2376476 %	|	0.6012 %	0.6012 %	0.50973 %	0.6012 %	0.50973 %	0.391689 %	2059.4873428344727
2000	128	16	|	4	-1	squared_l2
0.6218 %	0.61301 %	0.526496 %	0.3629308 %	|	0.7439 %	0.7441 %	0.65585 %	0.7441 %	0.65585 %	0.536891 %	3687.2708797454834
2000	128	16	|	8	-1	squared_l2
0.6959 %	0.71539 %	0.659921 %	0.5098225 %	|	0.853 %	0.8532 %	0.78821 %	0.8532 %	0.78821 %	0.68421 %	6622.2498416900635
2000	128	16	|	16	-1	squared_l2
0.7456 %	0.7833 %	0.765945 %	0.6588479 %	|	0.929 %	0.9292 %	0.88993 %	0.9292 %	0.88993 %	0.814806 %	12179.827690124512
2000	128	16	|	25	-1	squared_l2
0.7643 %	0.80985 %	0.812962 %	0.7438205 %	|	0.9599 %	0.9602 %	0.93583 %	0.9602 %	0.93583 %	0.881885 %	18199.59783554077
2000	128	16	|	30	-1	squared_l2
0.7682 %	0.81701 %	0.82708 %	0.7739034 %	|	0.9681 %	0.9684 %	0.95011 %	0.9684 %	0.95011 %	0.904322 %	21382.091522216797
2000	128	16	|	35	-1	squared_l2
0.7711 %	0.82221 %	0.837182 %	0.796731 %	|	0.9749 %	0.9753 %	0.96025 %	0.9753 %	0.96025 %	0.921435 %	24715.34276008606
2000	128	16	|	40	-1	squared_l2
0.7761 %	0.82575 %	0.844643 %	0.8142983 %	|	0.9805 %	0.981 %	0.96754 %	0.981 %	0.96754 %	0.934672 %	27561.912059783936
2000	128	16	|	45	-1	squared_l2
0.7786 %	0.82876 %	0.850187 %	0.8280655 %	|	0.9854 %	0.9859 %	0.97361 %	0.9859 %	0.97361 %	0.944964 %	30675.831079483032
2000	128	16	|	50	-1	squared_l2
0.7804 %	0.83078 %	0.854763 %	0.8392534 %	|	0.9876 %	0.9882 %	0.97801 %	0.9882 %	0.97801 %	0.95346 %	33562.469482421875
2000	128	16	|	55	-1	squared_l2
0.7813 %	0.83243 %	0.858183 %	0.8482088 %	|	0.9891 %	0.9897 %	0.98152 %	0.9897 %	0.98152 %	0.960149 %	36535.80379486084
2000	128	16	|	60	-1	squared_l2
0.7827 %	0.83381 %	0.860857 %	0.8556206 %	|	0.9912 %	0.9918 %	0.98469 %	0.9918 %	0.98469 %	0.965677 %	39669.008016586304
2000	128	16	|	65	-1	squared_l2
0.7827 %	0.83474 %	0.863045 %	0.8617682 %	|	0.9922 %	0.9928 %	0.98694 %	0.9928 %	0.98694 %	0.970328 %	43228.58166694641
2000	128	16	|	75	-1	squared_l2
0.7842 %	0.83616 %	0.866388 %	0.8711915 %	|	0.9943 %	0.9949 %	0.99059 %	0.9949 %	0.99059 %	0.97757 %	48389.99032974243
2000	128	16	|	90	-1	squared_l2
0.7849 %	0.83773 %	0.869551 %	0.8806767 %	|	0.9965 %	0.9971 %	0.9942 %	0.9971 %	0.9942 %	0.984657 %	57541.484117507935
2000	128	16	|	110	-1	squared_l2
0.7857 %	0.83842 %	0.871935 %	0.8883097 %	|	0.9975 %	0.9981 %	0.99626 %	0.9981 %	0.99626 %	0.990384 %	69492.98548698425
2000	128	16	|	130	-1	squared_l2
0.7857 %	0.83911 %	0.873283 %	0.8929199 %	|	0.9982 %	0.9988 %	0.99785 %	0.9988 %	0.99785 %	0.993687 %	81010.55240631104
2000	128	16	|	150	-1	squared_l2
0.7859 %	0.8394 %	0.87408 %	0.8957923 %	|	0.9988 %	0.9994 %	0.99859 %	0.9994 %	0.99859 %	0.995736 %	92399.04856681824
2000	128	16	|	170	-1	squared_l2
0.7866 %	0.83966 %	0.874584 %	0.8976611 %	|	0.9989 %	0.9995 %	0.99911 %	0.9995 %	0.99911 %	0.997051 %	102548.6536026001
2000	128	16	|	200	-1	squared_l2
0.7864 %	0.83984 %	0.875082 %	0.8994204 %	|	0.9992 %	0.9998 %	0.99948 %	0.9998 %	0.99948 %	0.998266 %	119174.21388626099
2000	128	16	|	220	-1	squared_l2
0.7848 %	0.83988 %	0.875281 %	0.9001513 %	|	0.9994 %	1.0 %	0.99969 %	1.0 %	0.99969 %	0.998808 %	131609.83991622925
2000	128	16	|	250	-1	squared_l2
0.7859 %	0.83995 %	0.87546 %	0.900862 %	|	0.9994 %	1.0 %	0.99983 %	1.0 %	0.99983 %	0.999284 %	146791.48364067078
2000	128	16	|	310	-1	squared_l2
0.7868 %	0.83999 %	0.875627 %	0.90157 %	|	0.9994 %	1.0 %	0.99993 %	1.0 %	0.99993 %	0.999727 %	176297.86324501038
2000	128	16	|	400	-1	squared_l2
0.7858 %	0.84001 %	0.875695 %	0.9019179 %	|	0.9994 %	1.0 %	0.99998 %	1.0 %	0.99998 %	0.999933 %	226170.46880722046
2000	128	16	|	500	-1	squared_l2
0.7859 %	0.84003 %	0.87571 %	0.9020209 %	|	0.9994 %	1.0 %	0.99999 %	1.0 %	0.99999 %	0.999981 %	275293.33901405334
2000	128	16	|	800	-1	squared_l2
0.7858 %	0.84003 %	0.875711 %	0.9020505 %	|	0.9994 %	1.0 %	1.0 %	1.0 %	1.0 %	0.999998 %	420397.3660469055
2000	128	16	|	1000	-1	squared_l2
0.7858 %	0.84003 %	0.875712 %	0.9020511 %	|	0.9994 %	1.0 %	1.0 %	1.0 %	1.0 %	1.0 %	523922.83749580383
2000	128	16	|	1250	-1	squared_l2
0.7858 %	0.84003 %	0.875712 %	0.9020514 %	|	0.9994 %	1.0 %	1.0 %	1.0 %	1.0 %	1.0 %	634061.7206096649
2000	128	16	|	1500	-1	squared_l2
0.7858 %	0.84003 %	0.875712 %	0.9020515 %	|	0.9994 %	1.0 %	1.0 %	1.0 %	1.0 %	1.0 %	747491.703748703
2000	128	16	|	1750	-1	squared_l2
0.7858 %	0.84003 %	0.875712 %	0.9020515 %	|	0.9994 %	1.0 %	1.0 %	1.0 %	1.0 %	1.0 %	881594.3002700806
2000	128	16	|	1900	-1	squared_l2
0.7858 %	0.84003 %	0.875712 %	0.9020515 %	|	0.9994 %	1.0 %	1.0 %	1.0 %	1.0 %	1.0 %	982500.3476142883
2000	128	16	|	2000	-1	squared_l2
0.7858 %	0.84003 %	0.875712 %	0.9020515 %	|	0.9994 %	1.0 %	1.0 %	1.0 %	1.0 %	1.0 %	1062211.8039131165
2000	8	64	|	1	-1	squared_l2
0.172 %	0.21419 %	0.217929 %	0.1431145 %	|	0.3738 %	0.445 %	0.3548 %	0.4479 %	0.3634 %	0.26247 %	452.74972915649414
2000	8	64	|	2	-1	squared_l2
0.1937 %	0.25119 %	0.281981 %	0.2322886 %	|	0.4568 %	0.5907 %	0.48155 %	0.6012 %	0.50971 %	0.391535 %	574.547290802002
2000	8	64	|	4	-1	squared_l2
0.2107 %	0.27602 %	0.328611 %	0.3303836 %	|	0.5186 %	0.7213 %	0.58967 %	0.744 %	0.65569 %	0.535201 %	794.0888404846191
2000	8	64	|	8	-1	squared_l2
0.2167 %	0.28873 %	0.358366 %	0.4084744 %	|	0.5483 %	0.8086 %	0.66739 %	0.8529 %	0.78736 %	0.67352 %	1105.5846214294434
2000	8	64	|	16	-1	squared_l2
0.2196 %	0.29474 %	0.373512 %	0.4579037 %	|	0.5621 %	0.8592 %	0.71022 %	0.9283 %	0.88626 %	0.781006 %	1677.30712890625
2000	8	64	|	25	-1	squared_l2
0.2198 %	0.29603 %	0.378022 %	0.4765122 %	|	0.5642 %	0.8748 %	0.72431 %	0.9588 %	0.92887 %	0.826922 %	2245.248556137085
2000	8	64	|	30	-1	squared_l2
0.2194 %	0.29648 %	0.379097 %	0.4817403 %	|	0.5653 %	0.8792 %	0.72783 %	0.9669 %	0.94162 %	0.840313 %	2580.268383026123
2000	8	64	|	35	-1	squared_l2
0.2194 %	0.29663 %	0.379776 %	0.4852381 %	|	0.5656 %	0.8813 %	0.72978 %	0.9734 %	0.95032 %	0.849644 %	2914.660930633545
2000	8	64	|	40	-1	squared_l2
0.2194 %	0.29667 %	0.380287 %	0.4877516 %	|	0.5656 %	0.8837 %	0.73141 %	0.9788 %	0.95652 %	0.856581 %	3208.4004878997803
2000	8	64	|	45	-1	squared_l2
0.2192 %	0.29673 %	0.380607 %	0.4895084 %	|	0.5659 %	0.8858 %	0.73223 %	0.9833 %	0.9612 %	0.861383 %	3516.004800796509
2000	8	64	|	50	-1	squared_l2
0.219 %	0.29678 %	0.380846 %	0.4908513 %	|	0.5659 %	0.8864 %	0.73277 %	0.985 %	0.96458 %	0.865165 %	3850.644588470459
2000	8	64	|	55	-1	squared_l2
0.2192 %	0.29677 %	0.380999 %	0.491846 %	|	0.5658 %	0.8867 %	0.73327 %	0.9861 %	0.96731 %	0.867961 %	4197.733402252197
2000	8	64	|	60	-1	squared_l2
0.2193 %	0.29679 %	0.381117 %	0.4925993 %	|	0.5659 %	0.8877 %	0.73376 %	0.9882 %	0.96961 %	0.870089 %	4438.1279945373535
2000	8	64	|	65	-1	squared_l2
0.2194 %	0.29681 %	0.381194 %	0.493207 %	|	0.5657 %	0.8878 %	0.73392 %	0.9888 %	0.97114 %	0.871835 %	4738.807439804077
2000	8	64	|	75	-1	squared_l2
0.2193 %	0.2968 %	0.381299 %	0.4940433 %	|	0.5658 %	0.8882 %	0.73424 %	0.9908 %	0.97359 %	0.874272 %	5386.646509170532
2000	8	64	|	90	-1	squared_l2
0.219 %	0.29678 %	0.381381 %	0.4947904 %	|	0.5658 %	0.8886 %	0.73447 %	0.9927 %	0.97595 %	0.876353 %	6217.779159545898
2000	8	64	|	110	-1	squared_l2
0.2192 %	0.29681 %	0.381421 %	0.4953012 %	|	0.5662 %	0.889 %	0.73459 %	0.9936 %	0.97707 %	0.877826 %	7362.818241119385
2000	8	64	|	130	-1	squared_l2
0.2189 %	0.29682 %	0.381444 %	0.4955324 %	|	0.5664 %	0.8892 %	0.73471 %	0.9938 %	0.97802 %	0.878493 %	8565.920114517212
2000	8	64	|	150	-1	squared_l2
0.2188 %	0.29683 %	0.381456 %	0.4956626 %	|	0.5664 %	0.8893 %	0.73474 %	0.9941 %	0.97838 %	0.878883 %	9599.716186523438
2000	8	64	|	170	-1	squared_l2
0.2191 %	0.29684 %	0.381457 %	0.4957318 %	|	0.5665 %	0.8893 %	0.73474 %	0.9942 %	0.97861 %	0.879077 %	10815.637350082397
2000	8	64	|	200	-1	squared_l2
0.219 %	0.29682 %	0.381462 %	0.4957805 %	|	0.5664 %	0.8893 %	0.73477 %	0.9943 %	0.97877 %	0.879233 %	12496.756792068481
2000	8	64	|	220	-1	squared_l2
0.219 %	0.29682 %	0.381462 %	0.4957962 %	|	0.5664 %	0.8893 %	0.73478 %	0.9944 %	0.97883 %	0.879285 %	13712.382793426514
2000	8	64	|	250	-1	squared_l2
0.2191 %	0.29682 %	0.381465 %	0.4958088 %	|	0.5664 %	0.8893 %	0.73478 %	0.9944 %	0.97888 %	0.879328 %	15318.257808685303
2000	8	64	|	310	-1	squared_l2
0.2191 %	0.29682 %	0.381466 %	0.495819 %	|	0.5664 %	0.8893 %	0.73478 %	0.9944 %	0.97894 %	0.879353 %	18665.003061294556
2000	8	64	|	400	-1	squared_l2
0.2191 %	0.29682 %	0.381466 %	0.4958222 %	|	0.5664 %	0.8893 %	0.73478 %	0.9944 %	0.97893 %	0.87936 %	23275.23112297058
2000	8	64	|	500	-1	squared_l2
0.2191 %	0.29682 %	0.381466 %	0.4958231 %	|	0.5664 %	0.8893 %	0.73478 %	0.9944 %	0.97893 %	0.879364 %	28538.233280181885
2000	8	64	|	800	-1	squared_l2
0.2191 %	0.29682 %	0.381466 %	0.4958232 %	|	0.5664 %	0.8893 %	0.73478 %	0.9944 %	0.97893 %	0.879364 %	44396.73161506653
2000	8	64	|	1000	-1	squared_l2
0.2191 %	0.29682 %	0.381466 %	0.4958232 %	|	0.5664 %	0.8893 %	0.73478 %	0.9944 %	0.97893 %	0.879364 %	54474.615812301636
2000	8	64	|	1250	-1	squared_l2
0.2191 %	0.29682 %	0.381466 %	0.4958232 %	|	0.5664 %	0.8893 %	0.73478 %	0.9944 %	0.97893 %	0.879364 %	65884.36126708984
2000	8	64	|	1500	-1	squared_l2
0.2191 %	0.29682 %	0.381466 %	0.4958232 %	|	0.5664 %	0.8893 %	0.73478 %	0.9944 %	0.97893 %	0.879364 %	80735.96453666687
2000	8	64	|	1750	-1	squared_l2
0.2191 %	0.29682 %	0.381466 %	0.4958232 %	|	0.5664 %	0.8893 %	0.73478 %	0.9944 %	0.97893 %	0.879364 %	94725.04115104675
2000	8	64	|	1900	-1	squared_l2
0.2191 %	0.29682 %	0.381466 %	0.4958232 %	|	0.5664 %	0.8893 %	0.73478 %	0.9944 %	0.97893 %	0.879364 %	104203.87959480286
2000	8	64	|	2000	-1	squared_l2
0.2191 %	0.29682 %	0.381466 %	0.4958232 %	|	0.5664 %	0.8893 %	0.73478 %	0.9944 %	0.97893 %	0.879364 %	111740.77248573303
2000	16	64	|	1	-1	squared_l2
0.2486 %	0.27515 %	0.242585 %	0.1434415 %	|	0.4289 %	0.4478 %	0.36248 %	0.4479 %	0.3634 %	0.262486 %	523.1866836547852
2000	16	64	|	2	-1	squared_l2
0.2987 %	0.34382 %	0.336252 %	0.2357087 %	|	0.5576 %	0.6008 %	0.50651 %	0.6012 %	0.50973 %	0.39168 %	720.1218605041504
2000	16	64	|	4	-1	squared_l2
0.3367 %	0.39506 %	0.416558 %	0.3504922 %	|	0.6678 %	0.7432 %	0.6465 %	0.7441 %	0.65585 %	0.536837 %	1040.221929550171
2000	16	64	|	8	-1	squared_l2
0.357 %	0.42821 %	0.4749 %	0.4623019 %	|	0.7407 %	0.8503 %	0.76612 %	0.8532 %	0.78821 %	0.683809 %	1569.563627243042
2000	16	64	|	16	-1	squared_l2
0.365 %	0.44568 %	0.510687 %	0.5464585 %	|	0.7824 %	0.9238 %	0.84983 %	0.9292 %	0.88993 %	0.812568 %	2581.4414024353027
2000	16	64	|	25	-1	squared_l2
0.3665 %	0.45039 %	0.523369 %	0.5825581 %	|	0.7932 %	0.952 %	0.88325 %	0.9602 %	0.93575 %	0.87674 %	3609.039068222046
2000	16	64	|	30	-1	squared_l2
0.3675 %	0.45185 %	0.526856 %	0.5936106 %	|	0.7966 %	0.9593 %	0.89251 %	0.9684 %	0.95001 %	0.897586 %	4191.916942596436
2000	16	64	|	35	-1	squared_l2
0.3679 %	0.4528 %	0.529188 %	0.6013964 %	|	0.799 %	0.9655 %	0.8989 %	0.9753 %	0.96011 %	0.913176 %	4744.545698165894
2000	16	64	|	40	-1	squared_l2
0.3678 %	0.45343 %	0.530885 %	0.6071078 %	|	0.8006 %	0.9709 %	0.90346 %	0.981 %	0.96737 %	0.92506 %	5337.139368057251
2000	16	64	|	45	-1	squared_l2
0.368 %	0.45396 %	0.532138 %	0.6113873 %	|	0.8027 %	0.9749 %	0.90704 %	0.9859 %	0.97339 %	0.934063 %	5778.652667999268
2000	16	64	|	50	-1	squared_l2
0.3682 %	0.45425 %	0.533061 %	0.6147418 %	|	0.8032 %	0.9765 %	0.9096 %	0.9882 %	0.97775 %	0.941414 %	6306.668758392334
2000	16	64	|	55	-1	squared_l2
0.368 %	0.45441 %	0.533734 %	0.6172947 %	|	0.8034 %	0.9776 %	0.91149 %	0.9897 %	0.98119 %	0.94708 %	6970.062494277954
2000	16	64	|	60	-1	squared_l2
0.3684 %	0.45459 %	0.534226 %	0.6193427 %	|	0.8044 %	0.9795 %	0.91311 %	0.9918 %	0.98432 %	0.951664 %	7508.61668586731
2000	16	64	|	65	-1	squared_l2
0.3684 %	0.45465 %	0.534559 %	0.6210269 %	|	0.8047 %	0.9804 %	0.91419 %	0.9928 %	0.98652 %	0.955428 %	7948.519706726074
2000	16	64	|	75	-1	squared_l2
0.3687 %	0.45481 %	0.535107 %	0.6235404 %	|	0.8054 %	0.9822 %	0.91585 %	0.9949 %	0.99004 %	0.961165 %	8971.289157867432
2000	16	64	|	90	-1	squared_l2
0.3679 %	0.45497 %	0.535575 %	0.6258843 %	|	0.806 %	0.9843 %	0.91757 %	0.9971 %	0.99349 %	0.966585 %	10514.973402023315
2000	16	64	|	110	-1	squared_l2
0.3682 %	0.45495 %	0.535875 %	0.6276223 %	|	0.8059 %	0.9848 %	0.91818 %	0.998 %	0.9954 %	0.970646 %	12534.116268157959
2000	16	64	|	130	-1	squared_l2
0.3683 %	0.45499 %	0.536047 %	0.6285878 %	|	0.806 %	0.9852 %	0.91878 %	0.9986 %	0.99693 %	0.972877 %	14506.990671157837
2000	16	64	|	150	-1	squared_l2
0.3686 %	0.45501 %	0.536125 %	0.6291245 %	|	0.8062 %	0.9855 %	0.91904 %	0.9991 %	0.99763 %	0.97417 %	16690.347909927368
2000	16	64	|	170	-1	squared_l2
0.3685 %	0.45502 %	0.536176 %	0.6294429 %	|	0.8063 %	0.9856 %	0.91924 %	0.9992 %	0.99812 %	0.974959 %	18570.303678512573
2000	16	64	|	200	-1	squared_l2
0.3683 %	0.45508 %	0.536215 %	0.6297179 %	|	0.8063 %	0.9859 %	0.91936 %	0.9995 %	0.99841 %	0.975652 %	21529.354572296143
2000	16	64	|	220	-1	squared_l2
0.3684 %	0.45508 %	0.536226 %	0.6298204 %	|	0.8063 %	0.986 %	0.91939 %	0.9997 %	0.9986 %	0.975949 %	23368.239402770996
2000	16	64	|	250	-1	squared_l2
0.3686 %	0.45508 %	0.536235 %	0.6299082 %	|	0.8063 %	0.986 %	0.9194 %	0.9997 %	0.99872 %	0.976171 %	26207.218885421753
2000	16	64	|	310	-1	squared_l2
0.3686 %	0.45509 %	0.536241 %	0.6299823 %	|	0.8063 %	0.986 %	0.91943 %	0.9997 %	0.99881 %	0.976364 %	32503.15022468567
2000	16	64	|	400	-1	squared_l2
0.3687 %	0.45509 %	0.536245 %	0.6300071 %	|	0.8063 %	0.986 %	0.91944 %	0.9997 %	0.99884 %	0.976435 %	39786.006927490234
2000	16	64	|	500	-1	squared_l2
0.3686 %	0.45509 %	0.536245 %	0.6300122 %	|	0.8063 %	0.986 %	0.91944 %	0.9997 %	0.99884 %	0.97645 %	48454.216718673706
2000	16	64	|	800	-1	squared_l2
0.3686 %	0.45509 %	0.536245 %	0.6300136 %	|	0.8063 %	0.986 %	0.91944 %	0.9997 %	0.99885 %	0.976454 %	75536.87310218811
2000	16	64	|	1000	-1	squared_l2
0.3686 %	0.45509 %	0.536245 %	0.6300137 %	|	0.8063 %	0.986 %	0.91944 %	0.9997 %	0.99885 %	0.976455 %	94448.85301589966
2000	16	64	|	1250	-1	squared_l2
0.3686 %	0.45509 %	0.536245 %	0.6300137 %	|	0.8063 %	0.986 %	0.91944 %	0.9997 %	0.99885 %	0.976455 %	116435.33396720886
2000	16	64	|	1500	-1	squared_l2
0.3686 %	0.45509 %	0.536245 %	0.6300137 %	|	0.8063 %	0.986 %	0.91944 %	0.9997 %	0.99885 %	0.976455 %	137934.65304374695
2000	16	64	|	1750	-1	squared_l2
0.3686 %	0.45509 %	0.536245 %	0.6300137 %	|	0.8063 %	0.986 %	0.91944 %	0.9997 %	0.99885 %	0.976455 %	162116.64533615112
2000	16	64	|	1900	-1	squared_l2
0.3686 %	0.45509 %	0.536245 %	0.6300137 %	|	0.8063 %	0.986 %	0.91944 %	0.9997 %	0.99885 %	0.976455 %	181889.47796821594
2000	16	64	|	2000	-1	squared_l2
0.3686 %	0.45509 %	0.536245 %	0.6300137 %	|	0.8063 %	0.986 %	0.91944 %	0.9997 %	0.99885 %	0.976455 %	192898.92888069153
2000	32	64	|	1	-1	squared_l2
0.3114 %	0.32009 %	0.255202 %	0.1435894 %	|	0.4443 %	0.4479 %	0.36337 %	0.4479 %	0.3634 %	0.262489 %	661.5190505981445
2000	32	64	|	2	-1	squared_l2
0.3913 %	0.42028 %	0.369409 %	0.2370255 %	|	0.5931 %	0.6012 %	0.50963 %	0.6012 %	0.50973 %	0.391689 %	962.7032279968262
2000	32	64	|	4	-1	squared_l2
0.4561 %	0.50266 %	0.480804 %	0.3591003 %	|	0.7279 %	0.7441 %	0.65551 %	0.7441 %	0.65585 %	0.536891 %	1521.0180282592773
2000	32	64	|	8	-1	squared_l2
0.4926 %	0.56053 %	0.572457 %	0.4934573 %	|	0.8257 %	0.8531 %	0.78713 %	0.8532 %	0.78821 %	0.684209 %	2525.1941680908203
2000	32	64	|	16	-1	squared_l2
0.5156 %	0.59533 %	0.634026 %	0.6115323 %	|	0.8907 %	0.929 %	0.88741 %	0.9292 %	0.88993 %	0.814791 %	4424.6766567230225
2000	32	64	|	25	-1	squared_l2
0.5221 %	0.60704 %	0.658446 %	0.6680838 %	|	0.9142 %	0.96 %	0.93191 %	0.9602 %	0.93583 %	0.881829 %	6401.084899902344
2000	32	64	|	30	-1	squared_l2
0.5247 %	0.6104 %	0.665481 %	0.6862705 %	|	0.9207 %	0.9682 %	0.94553 %	0.9684 %	0.95011 %	0.904234 %	7420.783281326294
2000	32	64	|	35	-1	squared_l2
0.526 %	0.6126 %	0.670503 %	0.6994701 %	|	0.9266 %	0.9751 %	0.95528 %	0.9753 %	0.96025 %	0.921305 %	8545.131206512451
2000	32	64	|	40	-1	squared_l2
0.5287 %	0.61428 %	0.674266 %	0.709337 %	|	0.9314 %	0.9808 %	0.9622 %	0.981 %	0.96754 %	0.934502 %	9545.255661010742
2000	32	64	|	45	-1	squared_l2
0.5283 %	0.61549 %	0.67685 %	0.716878 %	|	0.9351 %	0.9857 %	0.96783 %	0.9859 %	0.97361 %	0.944755 %	10626.399040222168
2000	32	64	|	50	-1	squared_l2
0.5295 %	0.61632 %	0.678981 %	0.722924 %	|	0.9364 %	0.988 %	0.97193 %	0.9882 %	0.97801 %	0.953206 %	11843.919277191162
2000	32	64	|	55	-1	squared_l2
0.5296 %	0.61705 %	0.68062 %	0.7276861 %	|	0.9372 %	0.9895 %	0.97516 %	0.9897 %	0.98152 %	0.959851 %	12684.435606002808
2000	32	64	|	60	-1	squared_l2
0.5292 %	0.61753 %	0.681828 %	0.7315347 %	|	0.9385 %	0.9916 %	0.97796 %	0.9918 %	0.98469 %	0.965336 %	13604.284048080444
2000	32	64	|	65	-1	squared_l2
0.529 %	0.61779 %	0.682799 %	0.7347503 %	|	0.9388 %	0.9926 %	0.97997 %	0.9928 %	0.98694 %	0.969949 %	14540.226221084595
2000	32	64	|	75	-1	squared_l2
0.5296 %	0.61835 %	0.684248 %	0.7395794 %	|	0.9402 %	0.9947 %	0.98316 %	0.9949 %	0.99059 %	0.977116 %	16548.58899116516
2000	32	64	|	90	-1	squared_l2
0.5306 %	0.61893 %	0.685511 %	0.7443359 %	|	0.9418 %	0.9969 %	0.98638 %	0.9971 %	0.9942 %	0.984133 %	19511.735677719116
2000	32	64	|	110	-1	squared_l2
0.5309 %	0.61913 %	0.686402 %	0.7481081 %	|	0.942 %	0.9979 %	0.98816 %	0.9981 %	0.99626 %	0.989753 %	23321.75302505493
2000	32	64	|	130	-1	squared_l2
0.5299 %	0.61938 %	0.68691 %	0.7503046 %	|	0.9426 %	0.9986 %	0.98947 %	0.9988 %	0.99785 %	0.992965 %	26859.867811203003
2000	32	64	|	150	-1	squared_l2
0.5299 %	0.6195 %	0.687176 %	0.7516273 %	|	0.9431 %	0.9992 %	0.9901 %	0.9994 %	0.99859 %	0.994954 %	31194.544076919556
2000	32	64	|	170	-1	squared_l2
0.5304 %	0.61957 %	0.687322 %	0.7524801 %	|	0.9431 %	0.9993 %	0.99056 %	0.9995 %	0.99911 %	0.996215 %	34750.446796417236
2000	32	64	|	200	-1	squared_l2
0.53 %	0.61959 %	0.687464 %	0.7532449 %	|	0.9432 %	0.9996 %	0.99085 %	0.9998 %	0.99948 %	0.997379 %	40253.485441207886
2000	32	64	|	220	-1	squared_l2
0.5299 %	0.61961 %	0.687523 %	0.7535553 %	|	0.9432 %	0.9998 %	0.99097 %	1.0 %	0.99969 %	0.997888 %	44093.46652030945
