Program: faiss Topk: 1000 Num_split: 1 Batch: 128
L	m	k_star	|	w	Reorder	Metric
2000	50	64	|	32	-1	dot_product
0.4796 %	0.64404 %	0.756683 %	0.7674058 %	|	0.831 %	0.9018 %	0.88411 %	0.9077 %	0.89792 %	0.883772 %	12327.484846115112
2000	50	64	|	64	-1	dot_product
0.4848 %	0.65147 %	0.766648 %	0.7863422 %	|	0.8458 %	0.922 %	0.90225 %	0.9288 %	0.91797 %	0.90471 %	16438.860177993774
2000	50	64	|	128	-1	dot_product
0.4877 %	0.65652 %	0.773286 %	0.7990518 %	|	0.8541 %	0.9342 %	0.91553 %	0.9417 %	0.93265 %	0.919729 %	22170.848846435547
2000	50	64	|	256	-1	dot_product
0.4896 %	0.66024 %	0.778283 %	0.8082091 %	|	0.8601 %	0.9435 %	0.92556 %	0.9513 %	0.94391 %	0.931576 %	31569.91410255432
2000	50	64	|	320	-1	dot_product
0.4901 %	0.66138 %	0.779979 %	0.8110084 %	|	0.8633 %	0.9475 %	0.92876 %	0.9554 %	0.94737 %	0.935529 %	35981.60004615784
2000	50	64	|	384	-1	dot_product
0.4908 %	0.66236 %	0.781185 %	0.8131151 %	|	0.8649 %	0.9502 %	0.93108 %	0.9582 %	0.95001 %	0.938422 %	40291.12935066223
2000	50	64	|	448	-1	dot_product
0.4913 %	0.66307 %	0.782156 %	0.814798 %	|	0.8664 %	0.9522 %	0.9331 %	0.9603 %	0.9523 %	0.940829 %	44625.06151199341
2000	50	64	|	512	-1	dot_product
0.4917 %	0.66357 %	0.78295 %	0.8162691 %	|	0.8677 %	0.9541 %	0.93473 %	0.9623 %	0.95426 %	0.942919 %	48965.75093269348
2000	50	64	|	576	-1	dot_product
0.4924 %	0.66404 %	0.783643 %	0.8175059 %	|	0.8687 %	0.9558 %	0.93616 %	0.9643 %	0.95591 %	0.944703 %	53323.25625419617
2000	50	64	|	640	-1	dot_product
0.4928 %	0.66454 %	0.784369 %	0.8186794 %	|	0.8699 %	0.9579 %	0.93766 %	0.9665 %	0.9577 %	0.946528 %	57667.12999343872
2000	50	64	|	704	-1	dot_product
0.4933 %	0.66497 %	0.785009 %	0.8198111 %	|	0.8711 %	0.9595 %	0.93901 %	0.9681 %	0.95914 %	0.948241 %	62067.96956062317
2000	50	64	|	768	-1	dot_product
0.4937 %	0.66533 %	0.785519 %	0.8207522 %	|	0.8721 %	0.9608 %	0.9401 %	0.9694 %	0.96045 %	0.949565 %	66508.68248939514
2000	50	64	|	1024	-1	dot_product
0.4941 %	0.66664 %	0.787446 %	0.8241121 %	|	0.8751 %	0.9654 %	0.94415 %	0.9746 %	0.96495 %	0.954812 %	84352.0200252533
2000	100	64	|	1	-1	dot_product
0.3974 %	0.46092 %	0.424917 %	0.2583815 %	|	0.4931 %	0.4947 %	0.48868 %	0.4947 %	0.4887 %	0.426728 %	2495.2919483184814
2000	100	64	|	16	-1	dot_product
0.6426 %	0.75965 %	0.813618 %	0.7719246 %	|	0.8677 %	0.8795 %	0.86862 %	0.8796 %	0.8695 %	0.852433 %	17465.21258354187
2000	100	64	|	32	-1	dot_product
0.6573 %	0.77758 %	0.837551 %	0.8150013 %	|	0.8944 %	0.9078 %	0.89706 %	0.9079 %	0.89822 %	0.884807 %	24203.699827194214
2000	100	64	|	64	-1	dot_product
0.6672 %	0.78933 %	0.852868 %	0.8417508 %	|	0.9144 %	0.9289 %	0.91697 %	0.929 %	0.91838 %	0.906092 %	32444.551706314087
2000	100	64	|	128	-1	dot_product
0.6734 %	0.79768 %	0.863312 %	0.860309 %	|	0.9266 %	0.9417 %	0.93153 %	0.9419 %	0.93319 %	0.921425 %	43887.58587837219
2000	100	64	|	256	-1	dot_product
0.6774 %	0.8036 %	0.871173 %	0.8741425 %	|	0.9356 %	0.9513 %	0.94257 %	0.9515 %	0.94455 %	0.933517 %	62608.57796669006
2000	100	64	|	320	-1	dot_product
0.6793 %	0.80555 %	0.873802 %	0.8783702 %	|	0.9394 %	0.9554 %	0.94603 %	0.9556 %	0.94805 %	0.937543 %	71357.97500610352
2000	100	64	|	384	-1	dot_product
0.6808 %	0.80701 %	0.875711 %	0.881636 %	|	0.942 %	0.9582 %	0.94865 %	0.9584 %	0.9507 %	0.940521 %	79983.39653015137
2000	100	64	|	448	-1	dot_product
0.6819 %	0.80813 %	0.877229 %	0.8842082 %	|	0.944 %	0.9603 %	0.95095 %	0.9605 %	0.95303 %	0.942974 %	88689.54515457153
2000	100	64	|	512	-1	dot_product
0.6827 %	0.80911 %	0.878519 %	0.8865023 %	|	0.9457 %	0.9623 %	0.95289 %	0.9625 %	0.95499 %	0.945113 %	97313.20858001709
2000	100	64	|	576	-1	dot_product
0.6837 %	0.80991 %	0.879622 %	0.8884357 %	|	0.9474 %	0.9643 %	0.95454 %	0.9645 %	0.95665 %	0.946949 %	105927.02722549438
2000	100	64	|	640	-1	dot_product
0.685 %	0.81072 %	0.880756 %	0.8902196 %	|	0.9494 %	0.9665 %	0.95633 %	0.9667 %	0.95844 %	0.948822 %	114561.24782562256
2000	100	64	|	704	-1	dot_product
0.686 %	0.81134 %	0.881844 %	0.8919365 %	|	0.9508 %	0.9681 %	0.95774 %	0.9683 %	0.95988 %	0.950584 %	123189.78810310364
2000	100	64	|	768	-1	dot_product
0.6866 %	0.8119 %	0.88267 %	0.8934102 %	|	0.9521 %	0.9694 %	0.95904 %	0.9696 %	0.96122 %	0.951954 %	131941.85853004456
2000	100	64	|	1024	-1	dot_product
0.689 %	0.81426 %	0.885816 %	0.8986168 %	|	0.957 %	0.9746 %	0.9635 %	0.9748 %	0.96576 %	0.957341 %	167640.28644561768
2000	10	256	|	1	-1	dot_product
0.077 %	0.20781 %	0.32055 %	0.2481733 %	|	0.2765 %	0.4613 %	0.44263 %	0.4938 %	0.48692 %	0.423486 %	314.1977787017822
2000	10	256	|	16	-1	dot_product
0.0935 %	0.25427 %	0.425409 %	0.4926903 %	|	0.361 %	0.6743 %	0.62137 %	0.8327 %	0.80803 %	0.755381 %	632.4119567871094
2000	10	256	|	32	-1	dot_product
0.094 %	0.25521 %	0.427405 %	0.4979688 %	|	0.3637 %	0.6822 %	0.62692 %	0.8492 %	0.82408 %	0.768964 %	769.9027061462402
2000	10	256	|	64	-1	dot_product
0.0943 %	0.25583 %	0.428515 %	0.5003412 %	|	0.3656 %	0.6883 %	0.63027 %	0.8621 %	0.8347 %	0.777014 %	921.0340976715088
2000	10	256	|	128	-1	dot_product
0.0944 %	0.25625 %	0.429252 %	0.5017503 %	|	0.3668 %	0.6918 %	0.63264 %	0.8697 %	0.84252 %	0.782363 %	1151.811122894287
2000	10	256	|	256	-1	dot_product
0.0944 %	0.25665 %	0.429725 %	0.5025621 %	|	0.3673 %	0.6934 %	0.63439 %	0.8748 %	0.84772 %	0.786252 %	1517.4458026885986
2000	10	256	|	320	-1	dot_product
0.0944 %	0.25676 %	0.429893 %	0.5028055 %	|	0.3673 %	0.6943 %	0.63493 %	0.8771 %	0.84945 %	0.787513 %	1691.8089389801025
2000	10	256	|	384	-1	dot_product
0.0944 %	0.25688 %	0.430031 %	0.5029789 %	|	0.3673 %	0.6949 %	0.63533 %	0.8784 %	0.85052 %	0.788407 %	1864.7842407226562
2000	10	256	|	448	-1	dot_product
0.0945 %	0.25695 %	0.430122 %	0.5030915 %	|	0.3674 %	0.6952 %	0.63562 %	0.8792 %	0.85149 %	0.789119 %	2068.21608543396
2000	10	256	|	512	-1	dot_product
0.0945 %	0.25697 %	0.430186 %	0.5031972 %	|	0.3674 %	0.6956 %	0.6359 %	0.8799 %	0.85215 %	0.78971 %	2287.578344345093
2000	10	256	|	576	-1	dot_product
0.0945 %	0.25702 %	0.430267 %	0.5032655 %	|	0.3674 %	0.6959 %	0.63617 %	0.8807 %	0.85291 %	0.790192 %	2370.8460330963135
2000	10	256	|	640	-1	dot_product
0.0945 %	0.2571 %	0.430348 %	0.5033448 %	|	0.3674 %	0.696 %	0.6363 %	0.8816 %	0.8536 %	0.790758 %	2544.440507888794
2000	10	256	|	704	-1	dot_product
0.0945 %	0.25713 %	0.43041 %	0.5034274 %	|	0.3674 %	0.6964 %	0.6365 %	0.8826 %	0.85425 %	0.791244 %	2712.864398956299
2000	10	256	|	768	-1	dot_product
0.0945 %	0.25714 %	0.430463 %	0.5034953 %	|	0.3674 %	0.6965 %	0.63666 %	0.8834 %	0.85478 %	0.791646 %	2882.5936317443848
2000	10	256	|	1024	-1	dot_product
0.0945 %	0.25721 %	0.430661 %	0.5036593 %	|	0.3674 %	0.697 %	0.63725 %	0.8862 %	0.85658 %	0.793024 %	3579.38551902771
2000	25	256	|	1	-1	dot_product
0.2161 %	0.35541 %	0.400139 %	0.2572119 %	|	0.446 %	0.4932 %	0.4854 %	0.4947 %	0.4887 %	0.426693 %	380.53059577941895
2000	25	256	|	16	-1	dot_product
0.3106 %	0.50995 %	0.657694 %	0.6779867 %	|	0.7068 %	0.8564 %	0.83024 %	0.8787 %	0.86796 %	0.847725 %	1118.8092231750488
2000	25	256	|	32	-1	dot_product
0.3149 %	0.51654 %	0.668437 %	0.7001909 %	|	0.7207 %	0.8801 %	0.85153 %	0.9067 %	0.8959 %	0.877999 %	1435.1835250854492
2000	25	256	|	64	-1	dot_product
0.3179 %	0.52098 %	0.675179 %	0.7128915 %	|	0.7299 %	0.8967 %	0.86624 %	0.9273 %	0.9154 %	0.897554 %	1817.0037269592285
2000	25	256	|	128	-1	dot_product
0.3196 %	0.52373 %	0.679451 %	0.7212961 %	|	0.735 %	0.907 %	0.87681 %	0.9397 %	0.92951 %	0.911401 %	2367.16365814209
2000	25	256	|	256	-1	dot_product
0.3199 %	0.52574 %	0.682782 %	0.7273306 %	|	0.7384 %	0.9148 %	0.88476 %	0.9489 %	0.94023 %	0.922336 %	3269.8628902435303
2000	25	256	|	320	-1	dot_product
0.3203 %	0.52648 %	0.683829 %	0.7291772 %	|	0.7402 %	0.9186 %	0.88731 %	0.953 %	0.94359 %	0.926001 %	3705.2676677703857
2000	25	256	|	384	-1	dot_product
0.3201 %	0.527 %	0.684604 %	0.7305681 %	|	0.741 %	0.9206 %	0.88924 %	0.9557 %	0.94616 %	0.928637 %	4134.133815765381
2000	25	256	|	448	-1	dot_product
0.3203 %	0.52736 %	0.685184 %	0.7316592 %	|	0.7417 %	0.9222 %	0.89066 %	0.9577 %	0.94837 %	0.930828 %	4547.313213348389
2000	25	256	|	512	-1	dot_product
0.3201 %	0.52771 %	0.685686 %	0.7326255 %	|	0.7424 %	0.9235 %	0.89194 %	0.9595 %	0.95024 %	0.932754 %	4983.070373535156
2000	25	256	|	576	-1	dot_product
0.3204 %	0.52806 %	0.686124 %	0.7334121 %	|	0.7431 %	0.9249 %	0.89306 %	0.9612 %	0.95181 %	0.934365 %	5324.018716812134
2000	25	256	|	640	-1	dot_product
0.3205 %	0.52835 %	0.686573 %	0.7341767 %	|	0.7438 %	0.9264 %	0.89412 %	0.9634 %	0.95346 %	0.936018 %	5738.887071609497
2000	25	256	|	704	-1	dot_product
0.3207 %	0.5285 %	0.686963 %	0.7349362 %	|	0.7443 %	0.9272 %	0.89516 %	0.9648 %	0.95483 %	0.937582 %	6159.168243408203
2000	25	256	|	768	-1	dot_product
0.3209 %	0.52866 %	0.687282 %	0.7355448 %	|	0.7446 %	0.9283 %	0.89593 %	0.9661 %	0.9561 %	0.938805 %	6574.150562286377
2000	25	256	|	1024	-1	dot_product
0.3211 %	0.52939 %	0.688469 %	0.7377305 %	|	0.7463 %	0.9324 %	0.89908 %	0.9713 %	0.9604 %	0.943573 %	8327.030420303345
2000	50	256	|	1	-1	dot_product
0.3566 %	0.44414 %	0.422529 %	0.258341 %	|	0.4905 %	0.4947 %	0.48863 %	0.4947 %	0.4887 %	0.426728 %	531.238317489624
2000	50	256	|	16	-1	dot_product
0.5699 %	0.71216 %	0.788515 %	0.761513 %	|	0.8551 %	0.8791 %	0.86708 %	0.8796 %	0.8695 %	0.852375 %	2082.9906463623047
2000	50	256	|	32	-1	dot_product
0.5822 %	0.72709 %	0.809182 %	0.8002978 %	|	0.8804 %	0.9069 %	0.89497 %	0.9079 %	0.89822 %	0.884709 %	2761.3158226013184
2000	50	256	|	64	-1	dot_product
0.5911 %	0.73728 %	0.822183 %	0.8238192 %	|	0.8983 %	0.9277 %	0.91449 %	0.929 %	0.91835 %	0.905942 %	3592.9481983184814
2000	50	256	|	128	-1	dot_product
0.5968 %	0.74435 %	0.831005 %	0.8397973 %	|	0.9093 %	0.9406 %	0.92889 %	0.9419 %	0.93315 %	0.92122 %	4753.845930099487
2000	50	256	|	256	-1	dot_product
0.6004 %	0.74924 %	0.837727 %	0.8514597 %	|	0.9176 %	0.9501 %	0.93967 %	0.9515 %	0.9445 %	0.933282 %	6615.373611450195
2000	50	256	|	320	-1	dot_product
0.6021 %	0.75091 %	0.839919 %	0.8550452 %	|	0.9216 %	0.9542 %	0.94309 %	0.9556 %	0.94799 %	0.937294 %	7501.810312271118
2000	50	256	|	384	-1	dot_product
0.6032 %	0.75217 %	0.84154 %	0.8577861 %	|	0.9241 %	0.957 %	0.94568 %	0.9584 %	0.95064 %	0.94026 %	8411.91840171814
2000	50	256	|	448	-1	dot_product
0.6041 %	0.75309 %	0.842777 %	0.8599287 %	|	0.9257 %	0.9591 %	0.94793 %	0.9605 %	0.95297 %	0.942713 %	9313.549995422363
2000	50	256	|	512	-1	dot_product
0.6047 %	0.75377 %	0.843828 %	0.8618385 %	|	0.9272 %	0.9611 %	0.94976 %	0.9625 %	0.95493 %	0.944842 %	10180.538415908813
2000	50	256	|	576	-1	dot_product
0.6053 %	0.75441 %	0.844745 %	0.8634559 %	|	0.9286 %	0.9631 %	0.95137 %	0.9645 %	0.95659 %	0.946673 %	10894.180297851562
2000	50	256	|	640	-1	dot_product
0.6059 %	0.75503 %	0.845666 %	0.8649287 %	|	0.9303 %	0.9653 %	0.95309 %	0.9667 %	0.95838 %	0.948542 %	11758.018732070923
2000	50	256	|	704	-1	dot_product
0.6065 %	0.75566 %	0.846555 %	0.866362 %	|	0.9318 %	0.9669 %	0.95452 %	0.9683 %	0.95982 %	0.950293 %	12699.707746505737
2000	50	256	|	768	-1	dot_product
0.6069 %	0.75613 %	0.847276 %	0.8675732 %	|	0.9331 %	0.9682 %	0.95575 %	0.9696 %	0.96116 %	0.951658 %	13593.303918838501
2000	50	256	|	1024	-1	dot_product
0.6084 %	0.758 %	0.849868 %	0.8718922 %	|	0.9372 %	0.9734 %	0.96014 %	0.9748 %	0.9657 %	0.957025 %	17177.492141723633
2000	100	256	|	1	-1	dot_product
0.4358 %	0.47621 %	0.426107 %	0.2583891 %	|	0.4946 %	0.4947 %	0.4887 %	0.4947 %	0.4887 %	0.426728 %	849.2259979248047
2000	100	256	|	16	-1	dot_product
0.736 %	0.81181 %	0.835923 %	0.7789751 %	|	0.876 %	0.8796 %	0.86936 %	0.8796 %	0.8695 %	0.852461 %	4224.569320678711
2000	100	256	|	32	-1	dot_product
0.7544 %	0.83301 %	0.863722 %	0.825481 %	|	0.9035 %	0.9079 %	0.89802 %	0.9079 %	0.89822 %	0.884854 %	5710.944890975952
2000	100	256	|	64	-1	dot_product
0.7679 %	0.84756 %	0.881502 %	0.8549356 %	|	0.9245 %	0.929 %	0.91814 %	0.929 %	0.91838 %	0.906152 %	7500.0176429748535
2000	100	256	|	128	-1	dot_product
0.7762 %	0.85787 %	0.893904 %	0.8757718 %	|	0.9372 %	0.9419 %	0.93292 %	0.9419 %	0.93319 %	0.921504 %	10085.658550262451
2000	100	256	|	256	-1	dot_product
0.7814 %	0.86527 %	0.903263 %	0.8915766 %	|	0.9465 %	0.9515 %	0.94424 %	0.9515 %	0.94455 %	0.933615 %	14247.746467590332
2000	100	256	|	320	-1	dot_product
0.7844 %	0.86776 %	0.906475 %	0.8964549 %	|	0.9506 %	0.9556 %	0.94772 %	0.9556 %	0.94805 %	0.937647 %	16135.751008987427
2000	100	256	|	384	-1	dot_product
0.7862 %	0.86974 %	0.908756 %	0.9002292 %	|	0.9534 %	0.9584 %	0.95037 %	0.9584 %	0.9507 %	0.94063 %	18099.651098251343
2000	100	256	|	448	-1	dot_product
0.7877 %	0.87121 %	0.910634 %	0.9032352 %	|	0.9555 %	0.9605 %	0.95269 %	0.9605 %	0.95303 %	0.943093 %	20029.360055923462
2000	100	256	|	512	-1	dot_product
0.789 %	0.87228 %	0.912234 %	0.9059145 %	|	0.9573 %	0.9625 %	0.95465 %	0.9625 %	0.955 %	0.945237 %	22002.856731414795
2000	100	256	|	576	-1	dot_product
0.7903 %	0.87321 %	0.913601 %	0.9081981 %	|	0.9592 %	0.9645 %	0.95631 %	0.9645 %	0.95666 %	0.947077 %	23633.572340011597
2000	100	256	|	640	-1	dot_product
0.792 %	0.87436 %	0.914946 %	0.9103023 %	|	0.9613 %	0.9667 %	0.95809 %	0.9667 %	0.95845 %	0.948953 %	25637.20726966858
2000	100	256	|	704	-1	dot_product
0.7931 %	0.87538 %	0.91623 %	0.9123136 %	|	0.9628 %	0.9683 %	0.95953 %	0.9683 %	0.95989 %	0.950719 %	27540.731191635132
2000	100	256	|	768	-1	dot_product
0.7937 %	0.87619 %	0.917233 %	0.9140632 %	|	0.9641 %	0.9696 %	0.96086 %	0.9696 %	0.96123 %	0.952089 %	29584.41925048828
2000	100	256	|	1024	-1	dot_product
0.7974 %	0.87906 %	0.921065 %	0.9202495 %	|	0.9693 %	0.9748 %	0.96539 %	0.9748 %	0.96577 %	0.957488 %	37229.88200187683
1000	10	16	|	1	-1	dot_product
0.037 %	0.11838 %	0.227282 %	0.2825514 %	|	0.178 %	0.3966 %	0.35415 %	0.4989 %	0.49515 %	0.44971 %	253.87978553771973
1000	10	16	|	16	-1	dot_product
0.0409 %	0.13537 %	0.262915 %	0.3678405 %	|	0.2117 %	0.5151 %	0.43713 %	0.7655 %	0.73286 %	0.638935 %	1032.2935581207275
1000	10	16	|	32	-1	dot_product
0.0409 %	0.13542 %	0.263142 %	0.3683694 %	|	0.212 %	0.5163 %	0.43777 %	0.7736 %	0.73832 %	0.641472 %	1612.5905513763428
1000	10	16	|	64	-1	dot_product
0.0409 %	0.13555 %	0.263329 %	0.3686087 %	|	0.2122 %	0.5172 %	0.43829 %	0.7771 %	0.74099 %	0.642947 %	2545.2799797058105
1000	10	16	|	128	-1	dot_product
0.041 %	0.13554 %	0.263388 %	0.3686649 %	|	0.2122 %	0.5171 %	0.43839 %	0.7789 %	0.7432 %	0.643739 %	4152.652978897095
1000	10	16	|	256	-1	dot_product
0.041 %	0.13554 %	0.263395 %	0.3686379 %	|	0.2122 %	0.5173 %	0.43845 %	0.7805 %	0.74457 %	0.644263 %	7200.354099273682
1000	10	16	|	320	-1	dot_product
0.0409 %	0.13554 %	0.263417 %	0.3686238 %	|	0.2122 %	0.5173 %	0.43851 %	0.781 %	0.74484 %	0.644427 %	8711.442232131958
1000	10	16	|	384	-1	dot_product
0.0409 %	0.13554 %	0.263422 %	0.3686084 %	|	0.2122 %	0.5173 %	0.43851 %	0.7812 %	0.74501 %	0.644528 %	10253.360509872437
1000	10	16	|	448	-1	dot_product
0.0409 %	0.13554 %	0.263425 %	0.3685934 %	|	0.2122 %	0.5173 %	0.43852 %	0.7814 %	0.74524 %	0.644647 %	11801.875591278076
1000	10	16	|	512	-1	dot_product
0.0409 %	0.13554 %	0.26343 %	0.3685761 %	|	0.2122 %	0.5173 %	0.43853 %	0.7815 %	0.74535 %	0.644695 %	13361.087799072266
1000	10	16	|	576	-1	dot_product
0.0409 %	0.13555 %	0.263433 %	0.3685618 %	|	0.2122 %	0.5173 %	0.43854 %	0.7817 %	0.7455 %	0.644744 %	14940.77444076538
1000	10	16	|	640	-1	dot_product
0.0409 %	0.13555 %	0.263435 %	0.3685484 %	|	0.2122 %	0.5173 %	0.43854 %	0.782 %	0.74565 %	0.644814 %	16529.984951019287
1000	10	16	|	704	-1	dot_product
0.0409 %	0.13555 %	0.263436 %	0.3685418 %	|	0.2122 %	0.5173 %	0.43854 %	0.782 %	0.74585 %	0.644891 %	18115.7009601593
1000	10	16	|	768	-1	dot_product
0.0409 %	0.13555 %	0.263435 %	0.3685337 %	|	0.2122 %	0.5173 %	0.43854 %	0.7821 %	0.74591 %	0.644955 %	19696.452140808105
1000	10	64	|	1	-1	dot_product
0.0687 %	0.1763 %	0.295399 %	0.3009238 %	|	0.2491 %	0.4556 %	0.4288 %	0.5024 %	0.50007 %	0.460377 %	256.53910636901855
1000	10	64	|	16	-1	dot_product
0.0804 %	0.21766 %	0.376305 %	0.449012 %	|	0.3252 %	0.6706 %	0.59703 %	0.8422 %	0.82061 %	0.751314 %	1250.5948543548584
1000	10	64	|	32	-1	dot_product
0.0804 %	0.21815 %	0.377623 %	0.4516865 %	|	0.3258 %	0.6768 %	0.60127 %	0.8603 %	0.83486 %	0.760469 %	1987.3335361480713
1000	10	64	|	64	-1	dot_product
0.0805 %	0.21854 %	0.378439 %	0.4532478 %	|	0.326 %	0.6803 %	0.60369 %	0.87 %	0.8448 %	0.767012 %	3176.11026763916
1000	10	64	|	128	-1	dot_product
0.0805 %	0.21863 %	0.379039 %	0.4541504 %	|	0.3259 %	0.6832 %	0.6059 %	0.8767 %	0.85224 %	0.771311 %	5211.3354206085205
1000	10	64	|	256	-1	dot_product
0.0806 %	0.21862 %	0.379441 %	0.4546378 %	|	0.3264 %	0.6864 %	0.60708 %	0.8843 %	0.85835 %	0.774733 %	9084.671020507812
1000	10	64	|	320	-1	dot_product
0.0806 %	0.21869 %	0.379586 %	0.4547622 %	|	0.3265 %	0.6871 %	0.60742 %	0.8864 %	0.85982 %	0.775834 %	11019.246339797974
1000	10	64	|	384	-1	dot_product
0.0805 %	0.21872 %	0.37968 %	0.4548657 %	|	0.3265 %	0.6874 %	0.60764 %	0.8876 %	0.86101 %	0.776624 %	12993.027448654175
1000	10	64	|	448	-1	dot_product
0.0805 %	0.21875 %	0.379765 %	0.4549326 %	|	0.3267 %	0.6881 %	0.60789 %	0.8885 %	0.86195 %	0.777274 %	14967.144966125488
1000	10	64	|	512	-1	dot_product
0.0805 %	0.21875 %	0.379812 %	0.4549896 %	|	0.3267 %	0.6882 %	0.60797 %	0.889 %	0.86271 %	0.77781 %	16950.688362121582
1000	10	64	|	576	-1	dot_product
0.0805 %	0.21879 %	0.379872 %	0.4550532 %	|	0.3267 %	0.6882 %	0.60813 %	0.8898 %	0.86356 %	0.77836 %	18972.550868988037
1000	10	64	|	640	-1	dot_product
0.0805 %	0.21878 %	0.379917 %	0.4551193 %	|	0.3267 %	0.6883 %	0.60822 %	0.8906 %	0.86435 %	0.778866 %	21021.595239639282
1000	10	64	|	704	-1	dot_product
0.0805 %	0.21878 %	0.379981 %	0.4551804 %	|	0.3268 %	0.6885 %	0.60838 %	0.8911 %	0.86518 %	0.779419 %	23020.585536956787
1000	10	64	|	768	-1	dot_product
0.0805 %	0.21877 %	0.380026 %	0.4552434 %	|	0.3268 %	0.6886 %	0.60841 %	0.8919 %	0.86578 %	0.779932 %	25049.47590827942
1000	10	256	|	1	-1	dot_product
0.0823 %	0.21081 %	0.333513 %	0.3124518 %	|	0.3022 %	0.4782 %	0.45658 %	0.5023 %	0.50103 %	0.462947 %	214.19692039489746
1000	10	256	|	16	-1	dot_product
0.1092 %	0.27502 %	0.451075 %	0.5232115 %	|	0.423 %	0.7491 %	0.68359 %	0.8719 %	0.85461 %	0.809286 %	419.2039966583252
1000	10	256	|	32	-1	dot_product
0.1097 %	0.27635 %	0.453627 %	0.5293988 %	|	0.4263 %	0.7601 %	0.69115 %	0.8938 %	0.87376 %	0.824828 %	552.5655746459961
1000	10	256	|	64	-1	dot_product
0.1096 %	0.27715 %	0.455344 %	0.5332 %	|	0.4271 %	0.7658 %	0.69622 %	0.9072 %	0.88804 %	0.835908 %	775.1178741455078
1000	10	256	|	128	-1	dot_product
0.1096 %	0.27762 %	0.456425 %	0.535558 %	|	0.4278 %	0.7699 %	0.69996 %	0.9173 %	0.89891 %	0.843723 %	1148.7352848052979
1000	10	256	|	256	-1	dot_product
0.1098 %	0.27788 %	0.457277 %	0.5371554 %	|	0.4282 %	0.7742 %	0.70259 %	0.9267 %	0.9075 %	0.85044 %	1853.5726070404053
1000	10	256	|	320	-1	dot_product
0.1097 %	0.27793 %	0.457548 %	0.5375991 %	|	0.4285 %	0.7756 %	0.70334 %	0.9293 %	0.90967 %	0.852449 %	2195.7485675811768
1000	10	256	|	384	-1	dot_product
0.1098 %	0.27799 %	0.457709 %	0.5379683 %	|	0.4286 %	0.7761 %	0.70375 %	0.9311 %	0.91154 %	0.854025 %	2573.981285095215
1000	10	256	|	448	-1	dot_product
0.1098 %	0.27804 %	0.457833 %	0.5382396 %	|	0.4286 %	0.7767 %	0.70417 %	0.9325 %	0.9131 %	0.855277 %	3146.157741546631
1000	10	256	|	512	-1	dot_product
0.1097 %	0.27805 %	0.457935 %	0.5384916 %	|	0.4286 %	0.777 %	0.70439 %	0.9338 %	0.9143 %	0.85643 %	3592.496395111084
1000	10	256	|	576	-1	dot_product
0.1096 %	0.27807 %	0.458063 %	0.538739 %	|	0.4286 %	0.7774 %	0.70477 %	0.9348 %	0.91569 %	0.857578 %	3601.0844707489014
1000	10	256	|	640	-1	dot_product
0.1095 %	0.2781 %	0.45817 %	0.5389552 %	|	0.4288 %	0.7778 %	0.70508 %	0.936 %	0.91697 %	0.858608 %	3959.907293319702
1000	10	256	|	704	-1	dot_product
0.1096 %	0.27811 %	0.458285 %	0.5391802 %	|	0.429 %	0.7782 %	0.70548 %	0.9371 %	0.91834 %	0.859726 %	4321.864128112793
1000	10	256	|	768	-1	dot_product
0.1096 %	0.27813 %	0.458369 %	0.5393839 %	|	0.4291 %	0.7786 %	0.70566 %	0.9381 %	0.91942 %	0.860772 %	4678.908824920654
800	10	16	|	1	-1	dot_product
0.0276 %	0.08399 %	0.189592 %	0.2764447 %	|	0.122 %	0.357 %	0.30878 %	0.5015 %	0.49362 %	0.44147 %	392.8864002227783
800	10	16	|	16	-1	dot_product
0.0297 %	0.09584 %	0.217628 %	0.3369893 %	|	0.1428 %	0.4354 %	0.36906 %	0.7039 %	0.68493 %	0.588973 %	1544.2204475402832
800	10	16	|	32	-1	dot_product
0.0298 %	0.09578 %	0.21754 %	0.337451 %	|	0.1425 %	0.4367 %	0.36917 %	0.7112 %	0.6907 %	0.592095 %	2197.7620124816895
800	10	16	|	64	-1	dot_product
0.0297 %	0.09571 %	0.217471 %	0.3376741 %	|	0.1423 %	0.437 %	0.36936 %	0.7164 %	0.69469 %	0.594064 %	3276.456356048584
800	10	16	|	128	-1	dot_product
0.0297 %	0.09566 %	0.217448 %	0.3377449 %	|	0.1423 %	0.4377 %	0.36932 %	0.72 %	0.69756 %	0.595338 %	5202.902555465698
800	10	16	|	256	-1	dot_product
0.0297 %	0.09555 %	0.217409 %	0.3377736 %	|	0.142 %	0.4377 %	0.36916 %	0.7217 %	0.69951 %	0.596336 %	8928.903818130493
800	10	16	|	320	-1	dot_product
0.0296 %	0.09552 %	0.217359 %	0.3377502 %	|	0.142 %	0.4377 %	0.36904 %	0.7225 %	0.70017 %	0.596599 %	10803.049564361572
800	10	16	|	384	-1	dot_product
0.0296 %	0.0955 %	0.217341 %	0.3377118 %	|	0.1419 %	0.4374 %	0.36895 %	0.7224 %	0.70056 %	0.596776 %	12715.351104736328
800	10	16	|	448	-1	dot_product
0.0296 %	0.09549 %	0.21729 %	0.3376983 %	|	0.142 %	0.4372 %	0.36886 %	0.7226 %	0.70095 %	0.596945 %	14627.795457839966
800	10	16	|	512	-1	dot_product
