Program: scann Topk: 1000 Num_split: 1 Batch: 1
L	Threashold	m	|	w	r	Metric
800	0.2	16	|	310	-1	squared_l2
0.26 %	0.245 %	0.3382 %	0.4629 %	|	0.58 %	0.87 %	0.665 %	1.0 %	0.951 %	0.8265 %	5856.800079345703
800	0.2	16	|	400	-1	squared_l2
0.26 %	0.245 %	0.3382 %	0.46289 %	|	0.58 %	0.87 %	0.665 %	1.0 %	0.951 %	0.8265 %	7172.226905822754
800	0.2	16	|	500	-1	squared_l2
0.26 %	0.245 %	0.3382 %	0.46289 %	|	0.58 %	0.87 %	0.665 %	1.0 %	0.951 %	0.8265 %	8217.597007751465
800	0.2	16	|	800	-1	squared_l2
0.26 %	0.245 %	0.3382 %	0.46289 %	|	0.58 %	0.87 %	0.665 %	1.0 %	0.951 %	0.8265 %	11829.090118408203
800	0.4	128	|	1	-1	squared_l2
0.46 %	0.429 %	0.3505 %	0.22095 %	|	0.52 %	0.52 %	0.451 %	0.52 %	0.451 %	0.3543 %	918.2453155517578
800	0.4	128	|	2	-1	squared_l2
0.56 %	0.579 %	0.4972 %	0.34809 %	|	0.67 %	0.67 %	0.625 %	0.67 %	0.625 %	0.5096 %	1247.7397918701172
800	0.4	128	|	4	-1	squared_l2
0.65 %	0.684 %	0.6407 %	0.50078 %	|	0.81 %	0.81 %	0.765 %	0.81 %	0.765 %	0.6666 %	1608.6816787719727
800	0.4	128	|	8	-1	squared_l2
0.72 %	0.764 %	0.7599 %	0.66069 %	|	0.93 %	0.93 %	0.887 %	0.93 %	0.887 %	0.8098 %	2079.4153213500977
800	0.4	128	|	16	-1	squared_l2
0.72 %	0.806 %	0.8297 %	0.7944 %	|	0.96 %	0.96 %	0.952 %	0.96 %	0.952 %	0.9127 %	2833.4856033325195
800	0.4	128	|	25	-1	squared_l2
0.74 %	0.82 %	0.8521 %	0.84822 %	|	0.98 %	0.98 %	0.98 %	0.98 %	0.98 %	0.9549 %	3581.357002258301
800	0.4	128	|	30	-1	squared_l2
0.74 %	0.826 %	0.8591 %	0.86389 %	|	0.98 %	0.98 %	0.987 %	0.98 %	0.987 %	0.9679 %	3969.7647094726562
800	0.4	128	|	35	-1	squared_l2
0.74 %	0.829 %	0.8635 %	0.87485 %	|	0.98 %	0.98 %	0.992 %	0.98 %	0.992 %	0.9781 %	4367.280006408691
800	0.4	128	|	40	-1	squared_l2
0.74 %	0.829 %	0.8665 %	0.88229 %	|	0.99 %	0.99 %	0.993 %	0.99 %	0.993 %	0.9844 %	4740.166664123535
800	0.4	128	|	45	-1	squared_l2
0.74 %	0.83 %	0.8672 %	0.88713 %	|	0.99 %	0.99 %	0.995 %	0.99 %	0.995 %	0.9873 %	5091.047286987305
800	0.4	128	|	50	-1	squared_l2
0.74 %	0.83 %	0.8674 %	0.8912 %	|	0.99 %	0.99 %	0.995 %	0.99 %	0.995 %	0.9892 %	5476.3078689575195
800	0.4	128	|	55	-1	squared_l2
0.74 %	0.831 %	0.8685 %	0.89409 %	|	0.99 %	0.99 %	0.997 %	0.99 %	0.997 %	0.9914 %	5885.052680969238
800	0.4	128	|	60	-1	squared_l2
0.74 %	0.831 %	0.87 %	0.89623 %	|	0.99 %	0.99 %	0.998 %	0.99 %	0.998 %	0.9937 %	6298.80428314209
800	0.4	128	|	65	-1	squared_l2
0.75 %	0.832 %	0.8707 %	0.89851 %	|	1.0 %	1.0 %	0.999 %	1.0 %	0.999 %	0.9957 %	6705.307960510254
800	0.4	128	|	75	-1	squared_l2
0.75 %	0.832 %	0.8716 %	0.90084 %	|	1.0 %	1.0 %	0.999 %	1.0 %	0.999 %	0.9972 %	7480.812072753906
800	0.4	128	|	90	-1	squared_l2
0.75 %	0.833 %	0.872 %	0.90324 %	|	1.0 %	1.0 %	1.0 %	1.0 %	1.0 %	0.9982 %	8537.673950195312
800	0.4	128	|	110	-1	squared_l2
0.75 %	0.833 %	0.8724 %	0.90494 %	|	1.0 %	1.0 %	1.0 %	1.0 %	1.0 %	0.9993 %	9963.9892578125
800	0.4	128	|	130	-1	squared_l2
0.75 %	0.833 %	0.8726 %	0.90559 %	|	1.0 %	1.0 %	1.0 %	1.0 %	1.0 %	0.9999 %	11298.203468322754
800	0.4	128	|	150	-1	squared_l2
0.75 %	0.833 %	0.8726 %	0.9059 %	|	1.0 %	1.0 %	1.0 %	1.0 %	1.0 %	1.0 %	12673.473358154297
800	0.4	128	|	170	-1	squared_l2
0.75 %	0.833 %	0.8726 %	0.9061 %	|	1.0 %	1.0 %	1.0 %	1.0 %	1.0 %	1.0 %	14068.53199005127
800	0.4	128	|	200	-1	squared_l2
0.75 %	0.833 %	0.8726 %	0.90619 %	|	1.0 %	1.0 %	1.0 %	1.0 %	1.0 %	1.0 %	16161.99016571045
800	0.4	128	|	220	-1	squared_l2
0.75 %	0.833 %	0.8726 %	0.90626 %	|	1.0 %	1.0 %	1.0 %	1.0 %	1.0 %	1.0 %	17506.64710998535
800	0.4	128	|	250	-1	squared_l2
0.75 %	0.833 %	0.8726 %	0.90628 %	|	1.0 %	1.0 %	1.0 %	1.0 %	1.0 %	1.0 %	19524.621963500977
800	0.4	128	|	310	-1	squared_l2
0.75 %	0.833 %	0.8726 %	0.90628 %	|	1.0 %	1.0 %	1.0 %	1.0 %	1.0 %	1.0 %	23659.610748291016
800	0.4	128	|	400	-1	squared_l2
0.75 %	0.833 %	0.8726 %	0.90629 %	|	1.0 %	1.0 %	1.0 %	1.0 %	1.0 %	1.0 %	30006.26564025879
800	0.4	128	|	500	-1	squared_l2
0.75 %	0.833 %	0.8726 %	0.90629 %	|	1.0 %	1.0 %	1.0 %	1.0 %	1.0 %	1.0 %	36375.37956237793
800	0.4	128	|	800	-1	squared_l2
0.75 %	0.833 %	0.8726 %	0.90629 %	|	1.0 %	1.0 %	1.0 %	1.0 %	1.0 %	1.0 %	58310.699462890625
800	0.4	64	|	1	-1	squared_l2
0.39 %	0.376 %	0.3297 %	0.21889 %	|	0.51 %	0.52 %	0.45 %	0.52 %	0.45 %	0.3535 %	876.5459060668945
800	0.4	64	|	2	-1	squared_l2
0.51 %	0.481 %	0.4453 %	0.33906 %	|	0.67 %	0.68 %	0.626 %	0.68 %	0.626 %	0.5045 %	1127.4099349975586
800	0.4	64	|	4	-1	squared_l2
0.55 %	0.541 %	0.5513 %	0.48315 %	|	0.79 %	0.8 %	0.77 %	0.8 %	0.77 %	0.6687 %	1407.8378677368164
800	0.4	64	|	8	-1	squared_l2
0.6 %	0.592 %	0.6241 %	0.60862 %	|	0.89 %	0.91 %	0.894 %	0.91 %	0.896 %	0.8141 %	1749.9923706054688
800	0.4	64	|	16	-1	squared_l2
0.59 %	0.601 %	0.6632 %	0.68987 %	|	0.92 %	0.95 %	0.951 %	0.95 %	0.956 %	0.9124 %	2258.6822509765625
800	0.4	64	|	25	-1	squared_l2
0.61 %	0.609 %	0.6782 %	0.71969 %	|	0.94 %	0.97 %	0.976 %	0.97 %	0.982 %	0.9548 %	2714.848518371582
800	0.4	64	|	30	-1	squared_l2
0.62 %	0.609 %	0.6837 %	0.72896 %	|	0.95 %	0.98 %	0.983 %	0.98 %	0.99 %	0.9692 %	2944.016456604004
800	0.4	64	|	35	-1	squared_l2
0.62 %	0.608 %	0.6852 %	0.73455 %	|	0.95 %	0.98 %	0.985 %	0.98 %	0.992 %	0.9778 %	3192.9492950439453
800	0.4	64	|	40	-1	squared_l2
0.62 %	0.607 %	0.6863 %	0.73839 %	|	0.96 %	0.99 %	0.985 %	0.99 %	0.993 %	0.9835 %	3389.596939086914
800	0.4	64	|	45	-1	squared_l2
0.62 %	0.608 %	0.6869 %	0.74125 %	|	0.96 %	0.99 %	0.987 %	0.99 %	0.995 %	0.9867 %	3617.83504486084
800	0.4	64	|	50	-1	squared_l2
0.62 %	0.608 %	0.6865 %	0.74299 %	|	0.96 %	0.99 %	0.987 %	0.99 %	0.995 %	0.9885 %	3810.739517211914
800	0.4	64	|	55	-1	squared_l2
0.62 %	0.608 %	0.6862 %	0.74429 %	|	0.96 %	0.99 %	0.987 %	0.99 %	0.995 %	0.9899 %	4032.0873260498047
800	0.4	64	|	60	-1	squared_l2
0.62 %	0.609 %	0.6868 %	0.74577 %	|	0.96 %	0.99 %	0.989 %	0.99 %	0.998 %	0.9922 %	4208.874702453613
800	0.4	64	|	65	-1	squared_l2
0.62 %	0.61 %	0.6874 %	0.74654 %	|	0.97 %	1.0 %	0.99 %	1.0 %	0.999 %	0.9939 %	4412.81795501709
800	0.4	64	|	75	-1	squared_l2
0.62 %	0.61 %	0.6881 %	0.74747 %	|	0.97 %	1.0 %	0.99 %	1.0 %	0.999 %	0.9959 %	4794.907569885254
800	0.4	64	|	90	-1	squared_l2
0.62 %	0.611 %	0.6883 %	0.7486 %	|	0.97 %	1.0 %	0.991 %	1.0 %	1.0 %	0.9973 %	5390.691757202148
800	0.4	64	|	110	-1	squared_l2
0.62 %	0.611 %	0.6883 %	0.74931 %	|	0.97 %	1.0 %	0.991 %	1.0 %	1.0 %	0.9979 %	6188.011169433594
800	0.4	64	|	130	-1	squared_l2
0.62 %	0.611 %	0.6883 %	0.74958 %	|	0.97 %	1.0 %	0.991 %	1.0 %	1.0 %	0.9986 %	7081.341743469238
800	0.4	64	|	150	-1	squared_l2
0.62 %	0.611 %	0.6882 %	0.74965 %	|	0.97 %	1.0 %	0.991 %	1.0 %	1.0 %	0.9987 %	7834.362983703613
800	0.4	64	|	170	-1	squared_l2
0.62 %	0.611 %	0.6882 %	0.74965 %	|	0.97 %	1.0 %	0.991 %	1.0 %	1.0 %	0.9987 %	8598.995208740234
800	0.4	64	|	200	-1	squared_l2
0.62 %	0.611 %	0.6883 %	0.74969 %	|	0.97 %	1.0 %	0.991 %	1.0 %	1.0 %	0.9987 %	9717.226028442383
800	0.4	64	|	220	-1	squared_l2
0.62 %	0.611 %	0.6883 %	0.74971 %	|	0.97 %	1.0 %	0.991 %	1.0 %	1.0 %	0.9987 %	10471.606254577637
800	0.4	64	|	250	-1	squared_l2
0.62 %	0.611 %	0.6883 %	0.74969 %	|	0.97 %	1.0 %	0.991 %	1.0 %	1.0 %	0.9987 %	11644.983291625977
800	0.4	64	|	310	-1	squared_l2
0.62 %	0.611 %	0.6883 %	0.74969 %	|	0.97 %	1.0 %	0.991 %	1.0 %	1.0 %	0.9987 %	14008.617401123047
800	0.4	64	|	400	-1	squared_l2
0.62 %	0.611 %	0.6883 %	0.74969 %	|	0.97 %	1.0 %	0.991 %	1.0 %	1.0 %	0.9987 %	17539.81113433838
800	0.4	64	|	500	-1	squared_l2
0.62 %	0.611 %	0.6883 %	0.74969 %	|	0.97 %	1.0 %	0.991 %	1.0 %	1.0 %	0.9987 %	21085.476875305176
800	0.4	64	|	800	-1	squared_l2
0.62 %	0.611 %	0.6883 %	0.74969 %	|	0.97 %	1.0 %	0.991 %	1.0 %	1.0 %	0.9987 %	33368.1583404541
800	0.4	32	|	1	-1	squared_l2
0.3 %	0.29 %	0.2972 %	0.22221 %	|	0.48 %	0.52 %	0.44 %	0.52 %	0.453 %	0.3616 %	836.5392684936523
800	0.4	32	|	2	-1	squared_l2
0.31 %	0.36 %	0.3723 %	0.32925 %	|	0.6 %	0.68 %	0.607 %	0.68 %	0.627 %	0.5081 %	1092.0524597167969
800	0.4	32	|	4	-1	squared_l2
0.35 %	0.404 %	0.4434 %	0.44898 %	|	0.71 %	0.81 %	0.738 %	0.81 %	0.781 %	0.6741 %	1327.681541442871
800	0.4	32	|	8	-1	squared_l2
0.39 %	0.415 %	0.4823 %	0.5294 %	|	0.8 %	0.93 %	0.821 %	0.93 %	0.893 %	0.802 %	1566.9584274291992
800	0.4	32	|	16	-1	squared_l2
0.38 %	0.418 %	0.4957 %	0.57734 %	|	0.81 %	0.95 %	0.86 %	0.95 %	0.948 %	0.892 %	1907.9923629760742
800	0.4	32	|	25	-1	squared_l2
0.4 %	0.422 %	0.5004 %	0.59309 %	|	0.84 %	0.97 %	0.877 %	0.99 %	0.983 %	0.9265 %	2210.116386413574
800	0.4	32	|	30	-1	squared_l2
0.39 %	0.42 %	0.5016 %	0.59714 %	|	0.84 %	0.97 %	0.88 %	0.99 %	0.989 %	0.9364 %	2357.8882217407227
800	0.4	32	|	35	-1	squared_l2
0.39 %	0.418 %	0.5031 %	0.59962 %	|	0.84 %	0.97 %	0.88 %	1.0 %	0.991 %	0.9448 %	2477.693557739258
800	0.4	32	|	40	-1	squared_l2
0.39 %	0.416 %	0.5027 %	0.60168 %	|	0.84 %	0.97 %	0.877 %	1.0 %	0.99 %	0.9491 %	2611.6371154785156
800	0.4	32	|	45	-1	squared_l2
0.39 %	0.416 %	0.5032 %	0.60266 %	|	0.84 %	0.97 %	0.878 %	1.0 %	0.992 %	0.9511 %	2728.1761169433594
800	0.4	32	|	50	-1	squared_l2
0.39 %	0.417 %	0.503 %	0.60328 %	|	0.84 %	0.97 %	0.878 %	1.0 %	0.993 %	0.9523 %	2859.47322845459
800	0.4	32	|	55	-1	squared_l2
0.39 %	0.417 %	0.5027 %	0.60359 %	|	0.84 %	0.97 %	0.878 %	1.0 %	0.994 %	0.9531 %	2964.1151428222656
800	0.4	32	|	60	-1	squared_l2
0.39 %	0.417 %	0.5029 %	0.60419 %	|	0.84 %	0.97 %	0.878 %	1.0 %	0.995 %	0.955 %	3077.6262283325195
800	0.4	32	|	65	-1	squared_l2
0.39 %	0.417 %	0.5027 %	0.60426 %	|	0.84 %	0.97 %	0.878 %	1.0 %	0.995 %	0.9548 %	3149.294853210449
800	0.4	32	|	75	-1	squared_l2
0.39 %	0.418 %	0.5023 %	0.60438 %	|	0.84 %	0.97 %	0.876 %	1.0 %	0.995 %	0.9551 %	3385.472297668457
800	0.4	32	|	90	-1	squared_l2
0.39 %	0.419 %	0.502 %	0.60448 %	|	0.84 %	0.97 %	0.876 %	1.0 %	0.996 %	0.9554 %	3711.676597595215
800	0.4	32	|	110	-1	squared_l2
0.39 %	0.419 %	0.5016 %	0.60447 %	|	0.84 %	0.97 %	0.876 %	1.0 %	0.996 %	0.9559 %	4085.3023529052734
800	0.4	32	|	130	-1	squared_l2
0.39 %	0.419 %	0.5018 %	0.60442 %	|	0.84 %	0.97 %	0.876 %	1.0 %	0.996 %	0.9562 %	4459.691047668457
800	0.4	32	|	150	-1	squared_l2
0.39 %	0.419 %	0.5017 %	0.60427 %	|	0.84 %	0.97 %	0.877 %	1.0 %	0.996 %	0.956 %	4935.359954833984
800	0.4	32	|	170	-1	squared_l2
0.39 %	0.419 %	0.5011 %	0.6042 %	|	0.84 %	0.97 %	0.876 %	1.0 %	0.996 %	0.956 %	5311.679840087891
800	0.4	32	|	200	-1	squared_l2
0.39 %	0.419 %	0.5011 %	0.60412 %	|	0.84 %	0.97 %	0.876 %	1.0 %	0.996 %	0.956 %	5902.7910232543945
800	0.4	32	|	220	-1	squared_l2
0.39 %	0.419 %	0.5011 %	0.6041 %	|	0.84 %	0.97 %	0.876 %	1.0 %	0.996 %	0.956 %	6314.897537231445
800	0.4	32	|	250	-1	squared_l2
0.39 %	0.419 %	0.501 %	0.60404 %	|	0.84 %	0.97 %	0.876 %	1.0 %	0.996 %	0.956 %	6979.274749755859
800	0.4	32	|	310	-1	squared_l2
0.39 %	0.419 %	0.501 %	0.60404 %	|	0.84 %	0.97 %	0.876 %	1.0 %	0.996 %	0.956 %	8217.477798461914
800	0.4	32	|	400	-1	squared_l2
0.39 %	0.419 %	0.501 %	0.60404 %	|	0.84 %	0.97 %	0.876 %	1.0 %	0.996 %	0.956 %	10122.895240783691
800	0.4	32	|	500	-1	squared_l2
0.39 %	0.419 %	0.501 %	0.60404 %	|	0.84 %	0.97 %	0.876 %	1.0 %	0.996 %	0.956 %	11991.97769165039
800	0.4	32	|	800	-1	squared_l2
0.39 %	0.419 %	0.501 %	0.60404 %	|	0.84 %	0.97 %	0.876 %	1.0 %	0.996 %	0.956 %	18569.350242614746
800	0.4	16	|	1	-1	squared_l2
0.18 %	0.202 %	0.2376 %	0.21526 %	|	0.42 %	0.52 %	0.4 %	0.52 %	0.452 %	0.354 %	813.8418197631836
800	0.4	16	|	2	-1	squared_l2
0.2 %	0.242 %	0.29 %	0.30937 %	|	0.51 %	0.67 %	0.53 %	0.69 %	0.617 %	0.5 %	1048.7794876098633
800	0.4	16	|	4	-1	squared_l2
0.24 %	0.254 %	0.3264 %	0.39108 %	|	0.53 %	0.77 %	0.611 %	0.82 %	0.771 %	0.6478 %	1293.0870056152344
800	0.4	16	|	8	-1	squared_l2
0.26 %	0.259 %	0.3392 %	0.44121 %	|	0.55 %	0.83 %	0.655 %	0.92 %	0.874 %	0.755 %	1506.3762664794922
800	0.4	16	|	16	-1	squared_l2
0.26 %	0.257 %	0.3412 %	0.46426 %	|	0.58 %	0.83 %	0.662 %	0.95 %	0.925 %	0.8077 %	1785.588264465332
800	0.4	16	|	25	-1	squared_l2
0.26 %	0.25 %	0.3408 %	0.46701 %	|	0.57 %	0.86 %	0.666 %	0.98 %	0.946 %	0.8265 %	2012.467384338379
800	0.4	16	|	30	-1	squared_l2
0.26 %	0.249 %	0.3397 %	0.46753 %	|	0.58 %	0.86 %	0.665 %	0.98 %	0.948 %	0.8288 %	2121.9730377197266
800	0.4	16	|	35	-1	squared_l2
0.26 %	0.246 %	0.3397 %	0.46746 %	|	0.57 %	0.85 %	0.668 %	0.98 %	0.953 %	0.8305 %	2226.5195846557617
800	0.4	16	|	40	-1	squared_l2
0.26 %	0.246 %	0.3404 %	0.46745 %	|	0.57 %	0.86 %	0.666 %	0.99 %	0.952 %	0.8318 %	2336.6212844848633
800	0.4	16	|	45	-1	squared_l2
0.26 %	0.245 %	0.3394 %	0.4675 %	|	0.57 %	0.86 %	0.665 %	0.99 %	0.954 %	0.8305 %	2431.631088256836
800	0.4	16	|	50	-1	squared_l2
0.26 %	0.245 %	0.339 %	0.46693 %	|	0.57 %	0.86 %	0.664 %	0.99 %	0.953 %	0.8293 %	2523.7560272216797
800	0.4	16	|	55	-1	squared_l2
0.26 %	0.244 %	0.3392 %	0.46636 %	|	0.57 %	0.86 %	0.664 %	0.99 %	0.952 %	0.8287 %	2580.380439758301
800	0.4	16	|	60	-1	squared_l2
0.26 %	0.244 %	0.3391 %	0.46618 %	|	0.57 %	0.86 %	0.664 %	0.99 %	0.954 %	0.8293 %	2657.1273803710938
800	0.4	16	|	65	-1	squared_l2
0.26 %	0.245 %	0.3392 %	0.46574 %	|	0.58 %	0.86 %	0.664 %	0.99 %	0.953 %	0.8294 %	2760.910987854004
800	0.4	16	|	75	-1	squared_l2
0.26 %	0.245 %	0.3393 %	0.46521 %	|	0.58 %	0.87 %	0.665 %	1.0 %	0.953 %	0.829 %	2921.295166015625
800	0.4	16	|	90	-1	squared_l2
0.26 %	0.246 %	0.3394 %	0.46468 %	|	0.58 %	0.87 %	0.665 %	1.0 %	0.952 %	0.8284 %	3130.1498413085938
800	0.4	16	|	110	-1	squared_l2
0.26 %	0.246 %	0.339 %	0.46428 %	|	0.58 %	0.87 %	0.665 %	1.0 %	0.952 %	0.8277 %	3408.694267272949
800	0.4	16	|	130	-1	squared_l2
0.26 %	0.245 %	0.3384 %	0.46366 %	|	0.58 %	0.87 %	0.665 %	1.0 %	0.951 %	0.8273 %	3646.111488342285
800	0.4	16	|	150	-1	squared_l2
0.26 %	0.245 %	0.3383 %	0.46344 %	|	0.58 %	0.87 %	0.665 %	1.0 %	0.951 %	0.8268 %	3917.407989501953
800	0.4	16	|	170	-1	squared_l2
0.26 %	0.245 %	0.3382 %	0.46325 %	|	0.58 %	0.87 %	0.665 %	1.0 %	0.951 %	0.8266 %	4185.390472412109
800	0.4	16	|	200	-1	squared_l2
0.26 %	0.245 %	0.3382 %	0.4631 %	|	0.58 %	0.87 %	0.665 %	1.0 %	0.951 %	0.8266 %	4566.788673400879
800	0.4	16	|	220	-1	squared_l2
0.26 %	0.245 %	0.3382 %	0.46301 %	|	0.58 %	0.87 %	0.665 %	1.0 %	0.951 %	0.8265 %	4789.900779724121
800	0.4	16	|	250	-1	squared_l2
0.26 %	0.245 %	0.3382 %	0.46294 %	|	0.58 %	0.87 %	0.665 %	1.0 %	0.951 %	0.8265 %	5170.392990112305
800	0.4	16	|	310	-1	squared_l2
0.26 %	0.245 %	0.3382 %	0.4629 %	|	0.58 %	0.87 %	0.665 %	1.0 %	0.951 %	0.8265 %	5906.72492980957
800	0.4	16	|	400	-1	squared_l2
0.26 %	0.245 %	0.3382 %	0.46289 %	|	0.58 %	0.87 %	0.665 %	1.0 %	0.951 %	0.8265 %	7232.427597045898
800	0.4	16	|	500	-1	squared_l2
0.26 %	0.245 %	0.3382 %	0.46289 %	|	0.58 %	0.87 %	0.665 %	1.0 %	0.951 %	0.8265 %	8329.916000366211
800	0.4	16	|	800	-1	squared_l2
0.26 %	0.245 %	0.3382 %	0.46289 %	|	0.58 %	0.87 %	0.665 %	1.0 %	0.951 %	0.8265 %	12192.130088806152
800	0.55	128	|	1	-1	squared_l2
0.46 %	0.429 %	0.3578 %	0.22424 %	|	0.52 %	0.52 %	0.453 %	0.52 %	0.453 %	0.3616 %	908.3986282348633
800	0.55	128	|	2	-1	squared_l2
0.56 %	0.579 %	0.4962 %	0.34735 %	|	0.68 %	0.68 %	0.627 %	0.68 %	0.627 %	0.5087 %	1230.5498123168945
800	0.55	128	|	4	-1	squared_l2
0.64 %	0.696 %	0.6503 %	0.50728 %	|	0.81 %	0.81 %	0.781 %	0.81 %	0.781 %	0.6766 %	1570.892333984375
800	0.55	128	|	8	-1	squared_l2
0.72 %	0.77 %	0.7613 %	0.66207 %	|	0.93 %	0.93 %	0.894 %	0.93 %	0.894 %	0.8116 %	2027.6069641113281
800	0.55	128	|	16	-1	squared_l2
0.72 %	0.801 %	0.8298 %	0.79285 %	|	0.95 %	0.95 %	0.95 %	0.95 %	0.95 %	0.9124 %	2749.2523193359375
800	0.55	128	|	25	-1	squared_l2
0.75 %	0.826 %	0.8519 %	0.84766 %	|	0.99 %	0.99 %	0.985 %	0.99 %	0.985 %	0.9554 %	3444.647789001465
800	0.55	128	|	30	-1	squared_l2
0.75 %	0.829 %	0.8589 %	0.8637 %	|	0.99 %	0.99 %	0.991 %	0.99 %	0.991 %	0.9683 %	3819.870948791504
800	0.55	128	|	35	-1	squared_l2
0.75 %	0.83 %	0.8631 %	0.87456 %	|	1.0 %	1.0 %	0.994 %	1.0 %	0.994 %	0.9786 %	4187.8461837768555
800	0.55	128	|	40	-1	squared_l2
0.75 %	0.829 %	0.8664 %	0.88257 %	|	1.0 %	1.0 %	0.994 %	1.0 %	0.994 %	0.9852 %	4565.45352935791
800	0.55	128	|	45	-1	squared_l2
0.75 %	0.831 %	0.8675 %	0.88758 %	|	1.0 %	1.0 %	0.996 %	1.0 %	0.996 %	0.9878 %	4912.328720092773
800	0.55	128	|	50	-1	squared_l2
0.75 %	0.832 %	0.8682 %	0.89122 %	|	1.0 %	1.0 %	0.997 %	1.0 %	0.997 %	0.9899 %	5246.329307556152
800	0.55	128	|	55	-1	squared_l2
0.75 %	0.832 %	0.8689 %	0.89387 %	|	1.0 %	1.0 %	0.998 %	1.0 %	0.998 %	0.9916 %	5579.352378845215
800	0.55	128	|	60	-1	squared_l2
0.75 %	0.832 %	0.8703 %	0.89658 %	|	1.0 %	1.0 %	0.999 %	1.0 %	0.999 %	0.9949 %	5959.343910217285
800	0.55	128	|	65	-1	squared_l2
0.75 %	0.832 %	0.8707 %	0.89854 %	|	1.0 %	1.0 %	0.999 %	1.0 %	0.999 %	0.996 %	6296.706199645996
800	0.55	128	|	75	-1	squared_l2
0.75 %	0.832 %	0.8713 %	0.9009 %	|	1.0 %	1.0 %	0.999 %	1.0 %	0.999 %	0.9971 %	7094.573974609375
800	0.55	128	|	90	-1	squared_l2
0.75 %	0.833 %	0.8721 %	0.90326 %	|	1.0 %	1.0 %	1.0 %	1.0 %	1.0 %	0.9985 %	8087.754249572754
800	0.55	128	|	110	-1	squared_l2
0.75 %	0.833 %	0.8724 %	0.90489 %	|	1.0 %	1.0 %	1.0 %	1.0 %	1.0 %	0.9993 %	9354.686737060547
800	0.55	128	|	130	-1	squared_l2
0.75 %	0.833 %	0.8726 %	0.90557 %	|	1.0 %	1.0 %	1.0 %	1.0 %	1.0 %	0.9999 %	10627.388954162598
800	0.55	128	|	150	-1	squared_l2
0.75 %	0.833 %	0.8727 %	0.90587 %	|	1.0 %	1.0 %	1.0 %	1.0 %	1.0 %	1.0 %	11909.079551696777
800	0.55	128	|	170	-1	squared_l2
0.75 %	0.833 %	0.8727 %	0.90606 %	|	1.0 %	1.0 %	1.0 %	1.0 %	1.0 %	1.0 %	13194.990158081055
800	0.55	128	|	200	-1	squared_l2
0.75 %	0.833 %	0.8726 %	0.90618 %	|	1.0 %	1.0 %	1.0 %	1.0 %	1.0 %	1.0 %	15105.223655700684
800	0.55	128	|	220	-1	squared_l2
0.75 %	0.833 %	0.8726 %	0.90624 %	|	1.0 %	1.0 %	1.0 %	1.0 %	1.0 %	1.0 %	16358.375549316406
800	0.55	128	|	250	-1	squared_l2
0.75 %	0.833 %	0.8726 %	0.90628 %	|	1.0 %	1.0 %	1.0 %	1.0 %	1.0 %	1.0 %	18307.924270629883
800	0.55	128	|	310	-1	squared_l2
0.75 %	0.833 %	0.8726 %	0.90628 %	|	1.0 %	1.0 %	1.0 %	1.0 %	1.0 %	1.0 %	22117.66242980957
800	0.55	128	|	400	-1	squared_l2
0.75 %	0.833 %	0.8726 %	0.90629 %	|	1.0 %	1.0 %	1.0 %	1.0 %	1.0 %	1.0 %	28003.239631652832
800	0.55	128	|	500	-1	squared_l2
0.75 %	0.833 %	0.8726 %	0.90629 %	|	1.0 %	1.0 %	1.0 %	1.0 %	1.0 %	1.0 %	33858.87145996094
800	0.55	128	|	800	-1	squared_l2
0.75 %	0.833 %	0.8726 %	0.90629 %	|	1.0 %	1.0 %	1.0 %	1.0 %	1.0 %	1.0 %	54394.17362213135
800	0.55	64	|	1	-1	squared_l2
0.4 %	0.376 %	0.3368 %	0.22388 %	|	0.52 %	0.52 %	0.453 %	0.52 %	0.453 %	0.3616 %	905.5852890014648
800	0.55	64	|	2	-1	squared_l2
0.5 %	0.476 %	0.448 %	0.34052 %	|	0.67 %	0.68 %	0.627 %	0.68 %	0.627 %	0.5086 %	1120.138168334961
800	0.55	64	|	4	-1	squared_l2
0.57 %	0.545 %	0.5556 %	0.48667 %	|	0.8 %	0.81 %	0.781 %	0.81 %	0.781 %	0.6765 %	1389.8372650146484
800	0.55	64	|	8	-1	squared_l2
0.61 %	0.593 %	0.6219 %	0.60656 %	|	0.9 %	0.93 %	0.892 %	0.93 %	0.894 %	0.8114 %	1717.3051834106445
800	0.55	64	|	16	-1	squared_l2
0.6 %	0.598 %	0.663 %	0.68901 %	|	0.92 %	0.95 %	0.945 %	0.95 %	0.95 %	0.9119 %	2209.44881439209
800	0.55	64	|	25	-1	squared_l2
0.62 %	0.609 %	0.6771 %	0.71958 %	|	0.96 %	0.99 %	0.978 %	0.99 %	0.985 %	0.9548 %	2665.400505065918
800	0.55	64	|	30	-1	squared_l2
0.62 %	0.61 %	0.681 %	0.72894 %	|	0.96 %	0.99 %	0.984 %	0.99 %	0.991 %	0.9674 %	2893.519401550293
800	0.55	64	|	35	-1	squared_l2
0.62 %	0.608 %	0.685 %	0.73492 %	|	0.97 %	1.0 %	0.986 %	1.0 %	0.994 %	0.9776 %	3124.4754791259766
800	0.55	64	|	40	-1	squared_l2
0.62 %	0.608 %	0.6866 %	0.73885 %	|	0.97 %	1.0 %	0.986 %	1.0 %	0.994 %	0.9842 %	3358.1972122192383
800	0.55	64	|	45	-1	squared_l2
